tr|A0A2H0FQ98|A0A2H0FQ98_9BACT	YgiQ|TPR_19|MT|TPR_19|GT-A	YgiQ(19-417)|TPR_19(407-464)|Methyltransf_11(621-697)|TPR_19(811-868)|Glyco_tranf_GTA_type(909-1145)
tr|A0A1W9P7I2|A0A1W9P7I2_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-230)|TMhelix(223-245)
tr|A0A1W9RBU0|A0A1W9RBU0_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-238)|TMhelix(231-250)
tr|A0A1W9RJW7|A0A1W9RJW7_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(4-237)|TMhelix(230-252)
tr|A0A1W9RSC3|A0A1W9RSC3_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-239)|TMhelix(232-251)
tr|A0A1W9T319|A0A1W9T319_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-231)|TMhelix(214-236)
tr|A0A1X4N8N1|A0A1X4N8N1_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(7-235)|TMhelix(224-246)
tr|A0A1X4NW79|A0A1X4NW79_9RHOB	GT-A|TMhelix	BcsA(3-277)|TMhelix(244-266)
tr|A0A1X6Z2F6|A0A1X6Z2F6_9RHOB	GT-A|TMhelix	GT2(7-244)|TMhelix(249-271)
tr|A0A1X6Z7N5|A0A1X6Z7N5_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(7-197)|TMhelix(246-268)
tr|A0A1X7PII9|A0A1X7PII9_9RHIZ	GT-A|TMhelix	Beta4Glucosyltransferase(6-235)|TMhelix(222-244)
tr|A0A1Y0GCK9|A0A1Y0GCK9_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(5-229)|TMhelix(219-241)
tr|A0A1Y0RDH4|A0A1Y0RDH4_9CYAN	GT-A|TMhelix	GT_2_like_a(4-239)|TMhelix(207-229)
tr|A0A1Y1IWE5|A0A1Y1IWE5_KLENI	GT-A|TMhelix	GT_2_like_a(169-416)|TMhelix(384-406)
tr|A0A1Y2LF59|A0A1Y2LF59_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(7-235)|TMhelix(228-247)
tr|A0A1Y2ZZF2|A0A1Y2ZZF2_9GAMM	GT-A|TMhelix	glyco_like_mftF(6-180)|TMhelix(243-274)
tr|A0A1Y5H817|A0A1Y5H817_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(9-186)|TMhelix(240-262)
tr|A0A1Y5TWH0|A0A1Y5TWH0_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(13-240)|TMhelix(233-252)
tr|A0A1Z3HH22|A0A1Z3HH22_9CYAN	GT-A|TMhelix	GT_2_like_a(4-240)|TMhelix(216-235)
tr|A0A1Z4BU97|A0A1Z4BU97_9GAMM	GT-A|TMhelix	Glyco_tranf_GTA_type(6-214)|TMhelix(258-280)
tr|A0A1Z4FPU6|A0A1Z4FPU6_9CYAN	GT-A|TMhelix	Beta4Glucosyltransferase(26-255)|TMhelix(228-246)
tr|A0A1Z4G3J4|A0A1Z4G3J4_9CYAN	GT-A|TMhelix	glyco_like_mftF(10-228)|TMhelix(200-219)
tr|A0A1Z4HDA1|A0A1Z4HDA1_9CYAN	GT-A|TMhelix	glyco_like_mftF(10-228)|TMhelix(200-219)
tr|A0A1Z4JBF9|A0A1Z4JBF9_LEPBY	GT-A|TMhelix	Beta4Glucosyltransferase(4-232)|TMhelix(206-228)
tr|A0A1Z4JIP4|A0A1Z4JIP4_LEPBY	GT-A|TMhelix	Beta4Glucosyltransferase(7-256)|TMhelix(236-258)
tr|A0A1Z4K1C8|A0A1Z4K1C8_9CYAN	GT-A|TMhelix	glyco_like_mftF(10-228)|TMhelix(200-219)
tr|A0A1Z4KAX8|A0A1Z4KAX8_9CYAN	GT-A|TMhelix	Beta4Glucosyltransferase(4-233)|TMhelix(206-224)
tr|A0A1Z4L1G6|A0A1Z4L1G6_NOSLI	GT-A|TMhelix	Beta4Glucosyltransferase(1-250)|TMhelix(230-252)
tr|A0A1Z4NQA9|A0A1Z4NQA9_9CYAN	GT-A|TMhelix	glyco_like_mftF(14-232)|TMhelix(210-232)
tr|A0A1Z4PU20|A0A1Z4PU20_9CYAN	GT-A|TMhelix	GT_2_like_a(4-239)|TMhelix(207-229)
tr|A0A1Z4RKZ6|A0A1Z4RKZ6_9CHRO	GT-A|TMhelix	GT2(1-256)|TMhelix(240-262)
tr|A0A1Z4RL80|A0A1Z4RL80_9CHRO	GT-A|TMhelix	GT_2_like_a(5-240)|TMhelix(214-236)
tr|A0A1Z8LAG2|A0A1Z8LAG2_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(3-230)|TMhelix(226-243)
tr|A0A1Z8PK08|A0A1Z8PK08_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(4-255)|TMhelix(223-245)
tr|A0A1Z8XLY8|A0A1Z8XLY8_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(4-231)|TMhelix(221-240)
tr|A0A1Z8Y7Q9|A0A1Z8Y7Q9_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(4-231)|TMhelix(221-240)
tr|A0A1Z9D3N2|A0A1Z9D3N2_9ACTO	GT-A|TMhelix	HpnB(32-375)|TMhelix(285-307)
tr|A0A1Z9MV76|A0A1Z9MV76_9RICK	GT-A|TMhelix	Beta4Glucosyltransferase(2-230)|TMhelix(223-242)
tr|A0A1Z9MXG1|A0A1Z9MXG1_9RICK	GT-A|TMhelix	Beta4Glucosyltransferase(4-222)|TMhelix(227-249)
tr|A0A1Z9Q8X9|A0A1Z9Q8X9_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(4-176)|TMhelix(87-109)
tr|A0A1Z9QEL4|A0A1Z9QEL4_9BACT	GT-A|TMhelix	HpnB(40-382)|TMhelix(350-372)
tr|A0A1Z9RIB2|A0A1Z9RIB2_9RICK	GT-A|TMhelix	glyco_like_mftF(3-211)|TMhelix(200-219)
tr|A0A1Z9SGW6|A0A1Z9SGW6_9RICK	GT-A|TMhelix	Beta4Glucosyltransferase(5-222)|TMhelix(227-244)
tr|A0A212Q063|A0A212Q063_9CHLR	GT-A|TMhelix	HpnB(17-353)|TMhelix(315-337)
tr|A0A212UBR2|A0A212UBR2_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(6-233)|TMhelix(223-242)
tr|A0A218Q2L3|A0A218Q2L3_9CYAN	GT-A|TMhelix	Beta4Glucosyltransferase(41-269)|TMhelix(249-271)
tr|A0A218Q395|A0A218Q395_9CYAN	GT-A|TMhelix	glyco_like_mftF(5-223)|TMhelix(195-214)
tr|A0A218QND9|A0A218QND9_9CYAN	GT-A|TMhelix	GT_2_like_a(4-239)|TMhelix(207-229)
tr|A0A221KE13|A0A221KE13_VITFI	GT-A|TMhelix	Glyco_tranf_GTA_type(8-192)|TMhelix(252-274)
tr|A0A222MZS3|A0A222MZS3_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(7-240)|TMhelix(230-252)
tr|A0A225DDG8|A0A225DDG8_9BACT	GT-A|TMhelix	mycofact_glyco(3-313)|TMhelix(252-274)
tr|A0A225M6G9|A0A225M6G9_9BURK	GT-A|TMhelix	Beta4Glucosyltransferase(11-235)|TMhelix(203-222)
tr|A0A226H5U0|A0A226H5U0_9FLAO	GT-A|TMhelix	Beta4Glucosyltransferase(2-249)|TMhelix(218-240)
tr|A0A235IMF4|A0A235IMF4_9NOSO	GT-A|TMhelix	Beta4Glucosyltransferase(7-236)|TMhelix(209-231)
tr|A0A238J7U5|A0A238J7U5_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(6-181)|TMhelix(233-255)
tr|A0A238KJK6|A0A238KJK6_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(6-193)|TMhelix(233-255)
tr|A0A238LB96|A0A238LB96_9RHOB	GT-A|TMhelix	GT2(4-208)|TMhelix(236-270)
tr|A0A238WGU4|A0A238WGU4_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-233)|TMhelix(223-245)
tr|A0A238Y677|A0A238Y677_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(12-190)|TMhelix(252-274)
tr|A0A238YJ94|A0A238YJ94_9FLAO	GT-A|TMhelix	Beta4Glucosyltransferase(3-230)|TMhelix(217-239)
tr|A0A238ZW87|A0A238ZW87_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(6-236)|TMhelix(225-247)
tr|A0A239H984|A0A239H984_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(9-189)|TMhelix(250-272)
tr|A0A239PLD5|A0A239PLD5_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(8-236)|TMhelix(223-245)
tr|A0A243WH61|A0A243WH61_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-232)|TMhelix(222-244)
tr|A0A251XCB0|A0A251XCB0_9GAMM	GT-A|TMhelix	Glyco_tranf_GTA_type(6-211)|TMhelix(255-277)
tr|A0A252DLN4|A0A252DLN4_9NOSO	GT-A|TMhelix	Glyco_tranf_GTA_type(9-204)|TMhelix(303-325)
tr|A0A252DQK1|A0A252DQK1_9NOSO	GT-A|TMhelix	Beta4Glucosyltransferase(10-238)|TMhelix(211-229)
tr|A0A255R0A2|A0A255R0A2_9PLAN	GT-A|TMhelix	Beta4Glucosyltransferase(6-256)|TMhelix(225-247)
tr|A0A255XK16|A0A255XK16_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(5-231)|TMhelix(225-244)
tr|A0A255Z6J2|A0A255Z6J2_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(6-234)|TMhelix(226-248)
tr|A0A256BGY4|A0A256BGY4_9CYAN	GT-A|TMhelix	Beta4Glucosyltransferase(5-236)|TMhelix(209-231)
tr|A0A257HHZ1|A0A257HHZ1_9RHIZ	GT-A|TMhelix	Beta4Glucosyltransferase(5-234)|TMhelix(224-243)
tr|A0A257JLF4|A0A257JLF4_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(4-233)|TMhelix(223-242)
tr|A0A257STB8|A0A257STB8_9GAMM	GT-A|TMhelix	Beta4Glucosyltransferase(3-227)|TMhelix(217-236)
tr|A0A258TN97|A0A258TN97_9PROT	GT-A|TMhelix	Glyco_tranf_GTA_type(5-186)|TMhelix(246-268)
tr|A0A259QRI5|A0A259QRI5_9GAMM	GT-A|TMhelix	Beta4Glucosyltransferase(5-227)|TMhelix(219-241)
tr|A0A261CZS6|A0A261CZS6_9ACTN	GT-A|TMhelix	mycofact_glyco(16-464)|TMhelix(320-342)
tr|A0A261DC93|A0A261DC93_9RICK	GT-A|TMhelix	Beta4Glucosyltransferase(3-240)|TMhelix(229-251)
tr|A0A261KST0|A0A261KST0_9CYAN	GT-A|TMhelix	GT_2_like_a(4-239)|TMhelix(213-235)
tr|A0A263HA58|A0A263HA58_9PAST	GT-A|TMhelix	Beta4Glucosyltransferase(3-232)|TMhelix(227-249)
tr|A0A285LZX5|A0A285LZX5_9RHIZ	GT-A|TMhelix	Beta4Glucosyltransferase(9-237)|TMhelix(227-246)
tr|A0A285N2J5|A0A285N2J5_9AQUI	GT-A|TMhelix	Beta4Glucosyltransferase(5-230)|TMhelix(223-245)
tr|A0A285PFW9|A0A285PFW9_9RHIZ	GT-A|TMhelix	Beta4Glucosyltransferase(6-230)|TMhelix(224-243)
tr|A0A285T945|A0A285T945_9RHOB	GT-A|TMhelix	Beta4Glucosyltransferase(12-241)|TMhelix(230-252)
tr|A0A2A2AEJ9|A0A2A2AEJ9_9BURK	GT-A|TMhelix	Beta4Glucosyltransferase(26-237)|TMhelix(236-258)
tr|A0A2A2TAR7|A0A2A2TAR7_9CYAN	GT-A|TMhelix	glyco_like_mftF(11-229)|TMhelix(206-228)
tr|A0A2A2W9W6|A0A2A2W9W6_9PLAN	GT-A|TMhelix	Beta4Glucosyltransferase(4-254)|TMhelix(223-245)
tr|A0A2A3JQY9|A0A2A3JQY9_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(6-193)|TMhelix(233-255)
tr|A0A2A4WQN2|A0A2A4WQN2_9GAMM	GT-A|TMhelix	Glyco_tranf_GTA_type(9-228)|TMhelix(330-352)
tr|A0A2A9E2U4|A0A2A9E2U4_9MICO	GT-A|TMhelix	GT2(25-224)|TMhelix(231-253)
tr|A0A2C6VC36|A0A2C6VC36_NOSLI	GT-A|TMhelix	Beta4Glucosyltransferase(4-233)|TMhelix(206-228)
tr|A0A2C6WBE7|A0A2C6WBE7_NOSLI	GT-A|TMhelix	Beta4Glucosyltransferase(1-250)|TMhelix(230-252)
tr|A0A2C9CRL3|A0A2C9CRL3_9RHOB	GT-A|TMhelix	Beta4Glucosyltransferase(5-232)|TMhelix(222-241)
tr|A0A2D0N4H4|A0A2D0N4H4_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(4-230)|TMhelix(220-242)
tr|A0A2D4SCD4|A0A2D4SCD4_9GAMM	GT-A|TMhelix	GT_2_like_a(6-224)|TMhelix(317-339)
tr|A0A2D6JJR9|A0A2D6JJR9_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(5-230)|TMhelix(220-242)
tr|A0A2D7EB71|A0A2D7EB71_9PLAN	GT-A|TMhelix	Beta4Glucosyltransferase(4-224)|TMhelix(208-230)
tr|A0A2D8CER5|A0A2D8CER5_9BACT	GT-A|TMhelix	GT_2_like_a(2-224)|TMhelix(195-217)
tr|A0A2E0FDI9|A0A2E0FDI9_9FLAO	GT-A|TMhelix	Beta4Glucosyltransferase(7-235)|TMhelix(228-247)
tr|A0A2E2ADT5|A0A2E2ADT5_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-228)|TMhelix(218-237)
tr|A0A2E2EAS6|A0A2E2EAS6_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(11-238)|TMhelix(231-250)
tr|A0A2E2P637|A0A2E2P637_9RHOB	GT-A|TMhelix	GT2(6-304)|TMhelix(244-266)
tr|A0A2E5KV30|A0A2E5KV30_9PROT	GT-A|TMhelix	GT_2_like_a(9-230)|TMhelix(211-230)
tr|A0A2E5S719|A0A2E5S719_9LEPT	GT-A|TMhelix	Beta4Glucosyltransferase(7-239)|TMhelix(229-248)
tr|A0A2E8T7Z9|A0A2E8T7Z9_9CHLR	GT-A|TMhelix	Beta4Glucosyltransferase(3-228)|TMhelix(211-230)
tr|A0A2G1MG95|A0A2G1MG95_9RHOB	GT-A|TMhelix	mycofact_glyco(5-281)|TMhelix(248-270)
tr|A0A2G2JS11|A0A2G2JS11_9FLAO	GT-A|TMhelix	Beta4Glucosyltransferase(5-252)|TMhelix(221-243)
tr|A0A2G6LUR6|A0A2G6LUR6_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(32-254)|TMhelix(244-266)
tr|A0A2G6M5F2|A0A2G6M5F2_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-229)|TMhelix(221-240)
tr|A0A2G6UP89|A0A2G6UP89_9FLAO	GT-A|TMhelix	Beta4Glucosyltransferase(2-230)|TMhelix(220-242)
tr|A0A2G7GMH6|A0A2G7GMH6_9CHRO	GT-A|TMhelix	Beta4Glucosyltransferase(17-241)|TMhelix(228-250)
tr|A0A2G7GPE2|A0A2G7GPE2_9CHRO	GT-A|TMhelix	GT_2_like_a(4-239)|TMhelix(216-235)
tr|A0A2G9WPA2|A0A2G9WPA2_9RHIZ	GT-A|TMhelix	Beta4Glucosyltransferase(14-246)|TMhelix(235-257)
tr|A0A2G9Y6M2|A0A2G9Y6M2_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-242)|TMhelix(230-252)
tr|A0A2G9Y6Z5|A0A2G9Y6Z5_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(2-240)|TMhelix(209-228)
tr|A0A2H0B784|A0A2H0B784_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(4-230)|TMhelix(218-240)
tr|A0A2H0BVU6|A0A2H0BVU6_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-235)|TMhelix(228-250)
tr|A0A2H0FKA4|A0A2H0FKA4_9BACT	GT-A|TMhelix	glyco_like_mftF(1-169)|TMhelix(154-171)
tr|A0A2H0KFI2|A0A2H0KFI2_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-226)|TMhelix(214-236)
tr|A0A2H0KK93|A0A2H0KK93_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-229)|TMhelix(223-245)
tr|A0A2H0KLS0|A0A2H0KLS0_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-255)|TMhelix(243-265)
tr|A0A2H0KN51|A0A2H0KN51_9BACT	GT-A|TMhelix	glyco_like_mftF(2-240)|TMhelix(212-230)
tr|A0A2H0KNX8|A0A2H0KNX8_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-234)|TMhelix(227-249)
tr|A0A2H0KQ62|A0A2H0KQ62_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-287)|TMhelix(277-299)
tr|A0A2H0LNX4|A0A2H0LNX4_9BACT	GT-A|TMhelix	glyco_like_mftF(3-215)|TMhelix(195-213)
tr|A0A2H0LT41|A0A2H0LT41_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-227)|TMhelix(220-239)
tr|A0A2H0LWN5|A0A2H0LWN5_9BACT	GT-A|TMhelix	glyco_like_mftF(2-219)|TMhelix(196-215)
tr|A0A2H0LYA6|A0A2H0LYA6_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-230)|TMhelix(223-242)
tr|A0A2H0M1B4|A0A2H0M1B4_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-227)|TMhelix(220-239)
tr|A0A2H0Q654|A0A2H0Q654_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(6-231)|TMhelix(215-237)
tr|A0A2H0RK70|A0A2H0RK70_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(10-195)|TMhelix(135-157)
tr|A0A2H0SSC0|A0A2H0SSC0_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-238)|TMhelix(201-223)
tr|A0A2H0U3Q8|A0A2H0U3Q8_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-234)|TMhelix(227-249)
tr|A0A2H0U3R7|A0A2H0U3R7_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-229)|TMhelix(217-239)
tr|A0A2H0U6A9|A0A2H0U6A9_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-231)|TMhelix(227-249)
tr|A0A2H0W9P7|A0A2H0W9P7_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-226)|TMhelix(221-243)
tr|A0A2H0WA91|A0A2H0WA91_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(21-244)|TMhelix(213-235)
tr|A0A2H0WA95|A0A2H0WA95_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(4-231)|TMhelix(214-236)
tr|A0A2H0WBS1|A0A2H0WBS1_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-236)|TMhelix(226-248)
tr|A0A2H0WRI8|A0A2H0WRI8_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(8-209)|TMhelix(197-219)
tr|A0A2H0WTY0|A0A2H0WTY0_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-230)|TMhelix(199-221)
tr|A0A2H0WZX8|A0A2H0WZX8_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-233)|TMhelix(226-248)
tr|A0A2H0Y652|A0A2H0Y652_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-232)|TMhelix(225-247)
tr|A0A2H3KK26|A0A2H3KK26_9CHLR	GT-A|TMhelix	GT_2_like_c(7-225)|TMhelix(263-285)
tr|A0A2H6JB43|A0A2H6JB43_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-227)|TMhelix(217-239)
tr|A0A2I0P6H6|A0A2I0P6H6_9EURY	GT-A|TMhelix	glyco_like_mftF(2-226)|TMhelix(201-218)
tr|A0A2I8A5U1|A0A2I8A5U1_9NOSO	GT-A|TMhelix	glyco_like_mftF(10-228)|TMhelix(200-222)
tr|A0A2I8A9J3|A0A2I8A9J3_9NOSO	GT-A|TMhelix	Beta4Glucosyltransferase(23-251)|TMhelix(225-243)
tr|A0A2J0KP34|A0A2J0KP34_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(8-238)|TMhelix(226-248)
tr|A0A2K8SGK5|A0A2K8SGK5_9NOSO	GT-A|TMhelix	GT_2_like_a(4-247)|TMhelix(224-243)
tr|A0A2K8X5F2|A0A2K8X5F2_9FLAO	GT-A|TMhelix	Beta4Glucosyltransferase(5-232)|TMhelix(217-239)
tr|A0A2K8Z6B6|A0A2K8Z6B6_9BACT	GT-A|TMhelix	GT_2_like_a(4-251)|TMhelix(222-244)
tr|A0A2K8Z978|A0A2K8Z978_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-254)|TMhelix(222-244)
tr|A0A2M6W5T7|A0A2M6W5T7_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(4-236)|TMhelix(207-226)
tr|A0A2M6W9Q2|A0A2M6W9Q2_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-228)|TMhelix(216-238)
tr|A0A2M6XBG1|A0A2M6XBG1_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(16-256)|TMhelix(246-268)
tr|A0A2M6XBX8|A0A2M6XBX8_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-235)|TMhelix(223-245)
tr|A0A2M6YQ98|A0A2M6YQ98_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-237)|TMhelix(227-249)
tr|A0A2M6YS75|A0A2M6YS75_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(6-238)|TMhelix(221-243)
tr|A0A2M7ARP2|A0A2M7ARP2_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-234)|TMhelix(222-244)
tr|A0A2M7AT08|A0A2M7AT08_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-233)|TMhelix(226-248)
tr|A0A2M7ATW4|A0A2M7ATW4_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-281)|TMhelix(271-293)
tr|A0A2M7AUG0|A0A2M7AUG0_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-237)|TMhelix(225-247)
tr|A0A2M7BD97|A0A2M7BD97_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-224)|TMhelix(212-234)
tr|A0A2M7I291|A0A2M7I291_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(7-234)|TMhelix(223-242)
tr|A0A2M7LA85|A0A2M7LA85_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(27-276)|TMhelix(257-279)
tr|A0A2M7QBC5|A0A2M7QBC5_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(73-232)|TMhelix(225-247)
tr|A0A2M7QE97|A0A2M7QE97_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(4-224)|TMhelix(225-247)
tr|A0A2M7QI92|A0A2M7QI92_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(3-240)|TMhelix(228-250)
tr|A0A2M7QIC1|A0A2M7QIC1_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-223)|TMhelix(224-246)
tr|A0A2M7QWU6|A0A2M7QWU6_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-237)|TMhelix(227-249)
tr|A0A2M7R6K8|A0A2M7R6K8_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(2-221)|TMhelix(201-223)
tr|A0A2M7TLB7|A0A2M7TLB7_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-237)|TMhelix(227-249)
tr|A0A2M7U1I4|A0A2M7U1I4_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-228)|TMhelix(216-238)
tr|A0A2M7W2W9|A0A2M7W2W9_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(12-198)|TMhelix(218-240)
tr|A0A2M7ZGZ6|A0A2M7ZGZ6_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(7-234)|TMhelix(220-242)
tr|A0A2M8KJG8|A0A2M8KJG8_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(29-228)|TMhelix(225-247)
tr|A0A2M8KM40|A0A2M8KM40_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-293)|TMhelix(281-303)
tr|A0A2M8KTK9|A0A2M8KTK9_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-227)|TMhelix(207-229)
tr|A0A2M8KTQ7|A0A2M8KTQ7_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-223)|TMhelix(227-249)
tr|A0A2M8L4D7|A0A2M8L4D7_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(1-226)|TMhelix(214-236)
tr|A0A2M9B9L1|A0A2M9B9L1_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(5-232)|TMhelix(222-241)
tr|A0A2M9R3N2|A0A2M9R3N2_9FLAO	GT-A|TMhelix	Beta4Glucosyltransferase(3-233)|TMhelix(223-245)
tr|A0A2N0VG63|A0A2N0VG63_9BACT	GT-A|TMhelix	glyco_like_mftF(6-225)|TMhelix(196-218)
tr|A0A2N1V6V2|A0A2N1V6V2_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(8-235)|TMhelix(219-241)
tr|A0A2N2E913|A0A2N2E913_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(2-223)|TMhelix(207-224)
tr|A0A2N2EW79|A0A2N2EW79_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-225)|TMhelix(215-237)
tr|A0A2N2L0T3|A0A2N2L0T3_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(38-267)|TMhelix(260-282)
tr|A0A2N2PMX6|A0A2N2PMX6_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(4-229)|TMhelix(219-238)
tr|A0A2N3IHV4|A0A2N3IHV4_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(2-232)|TMhelix(222-244)
tr|A0A2N3KX51|A0A2N3KX51_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(19-246)|TMhelix(239-258)
tr|A0A2N3LBZ3|A0A2N3LBZ3_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(7-235)|TMhelix(228-247)
tr|A0A2N4YCG7|A0A2N4YCG7_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(15-194)|TMhelix(254-276)
tr|A0A2N6D857|A0A2N6D857_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(7-232)|TMhelix(225-247)
tr|A0A2N6N6B7|A0A2N6N6B7_9COXI	GT-A|TMhelix	Beta4Glucosyltransferase(3-231)|TMhelix(221-243)
tr|A0A2N7QCG7|A0A2N7QCG7_9BACT	GT-A|TMhelix	Beta4Glucosyltransferase(4-230)|TMhelix(220-239)
tr|A0A2N7R0T6|A0A2N7R0T6_9GAMM	GT-A|TMhelix	Beta4Glucosyltransferase(5-227)|TMhelix(219-238)
tr|A0A2P1P9C2|A0A2P1P9C2_9RICK	GT-A|TMhelix	Beta4Glucosyltransferase(4-242)|TMhelix(231-253)
tr|A0A2P2DPK5|A0A2P2DPK5_9LEPT	GT-A|TMhelix	Beta4Glucosyltransferase(4-232)|TMhelix(216-238)
tr|A0A2P2DV09|A0A2P2DV09_9LEPT	GT-A|TMhelix	glyco_like_mftF(5-201)|TMhelix(181-203)
tr|A0A2P2E9R8|A0A2P2E9R8_9PROT	GT-A|TMhelix	Beta4Glucosyltransferase(5-233)|TMhelix(223-242)
