tr|H3ENF7|H3ENF7_PRIPA	TUDOR|GT-A|Lectin	TUDOR(65-179)|pp-GalNAc-T(479-725)|Ricin_B_lectin(747-856)
tr|A0A1J1IXC1|A0A1J1IXC1_9DIPT	TMhelix|GT-A|Lectin	TMhelix(9-26)|pp-GalNAc-T(136-436)|RICIN(455-578)
tr|A0A1J1J6K8|A0A1J1J6K8_9DIPT	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(141-437)|Ricin_B_lectin(455-578)
tr|A0A1J4MEJ0|A0A1J4MEJ0_9CRYT	TMhelix|GT-A|Lectin	TMhelix(21-43)|Glyco_tranf_GTA_type(285-577)|Ricin_B_lectin(592-715)
tr|A0A1J4ML42|A0A1J4ML42_9CRYT	TMhelix|GT-A|Lectin	TMhelix(21-43)|pp-GalNAc-T(177-477)|Ricin_B_lectin(493-606)
tr|A0A1L8EP05|A0A1L8EP05_XENLA	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-418)|Ricin_B_lectin(431-547)
tr|A0A1L8EP42|A0A1L8EP42_XENLA	TMhelix|GT-A|Lectin	TMhelix(12-34)|pp-GalNAc-T(653-954)|Ricin_B_lectin(966-1085)
tr|A0A1L8EP51|A0A1L8EP51_XENLA	TMhelix|GT-A|Lectin	TMhelix(13-32)|pp-GalNAc-T(179-484)|Ricin_B_lectin(498-618)
tr|A0A1L8EVW0|A0A1L8EVW0_XENLA	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-418)|Ricin_B_lectin(431-547)
tr|A0A1L8EVW8|A0A1L8EVW8_XENLA	TMhelix|GT-A|Lectin	TMhelix(12-34)|pp-GalNAc-T(677-978)|Ricin_B_lectin(990-1109)
tr|A0A1L8EW19|A0A1L8EW19_XENLA	TMhelix|GT-A|Lectin	TMhelix(13-32)|pp-GalNAc-T(179-484)|Ricin_B_lectin(498-618)
tr|A0A1L8FAS4|A0A1L8FAS4_XENLA	TMhelix|GT-A|Lectin	TMhelix(7-25)|pp-GalNAc-T(134-428)|Ricin_B_lectin(441-557)
tr|A0A1L8FQI6|A0A1L8FQI6_XENLA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(149-447)|Ricin_B_lectin(478-599)
tr|A0A1L8FRD2|A0A1L8FRD2_XENLA	TMhelix|GT-A|Lectin	TMhelix(9-31)|Glyco_tranf_GTA_type(123-415)|RICIN(435-513)
tr|A0A1L8FV50|A0A1L8FV50_XENLA	TMhelix|GT-A|Lectin	TMhelix(48-70)|pp-GalNAc-T(189-487)|Ricin_B_lectin(518-639)
tr|A0A1L8FW53|A0A1L8FW53_XENLA	TMhelix|GT-A|Lectin	TMhelix(9-31)|pp-GalNAc-T(174-472)|RICIN(509-607)
tr|A0A1L8FX49|A0A1L8FX49_XENLA	TMhelix|GT-A|Lectin	TMhelix(9-28)|pp-GalNAc-T(142-436)|Ricin_B_lectin(450-578)
tr|A0A1L8GE85|A0A1L8GE85_XENLA	TMhelix|GT-A|Lectin	TMhelix(9-31)|pp-GalNAc-T(157-458)|RICIN(471-597)
tr|A0A1L8GIG7|A0A1L8GIG7_XENLA	TMhelix|GT-A|Lectin	TMhelix(9-31)|pp-GalNAc-T(157-458)|RICIN(471-598)
tr|A0A1L8H9X5|A0A1L8H9X5_XENLA	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(178-483)|Ricin_B_lectin(499-585)
tr|A0A1L8HA39|A0A1L8HA39_XENLA	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(178-483)|Ricin_B_lectin(497-619)
tr|A0A1L8HI83|A0A1L8HI83_XENLA	TMhelix|GT-A|Lectin	TMhelix(13-27)|pp-GalNAc-T(178-483)|Ricin_B_lectin(497-619)
tr|A0A1L8HLJ5|A0A1L8HLJ5_XENLA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(206-514)|Ricin_B_lectin(531-645)
tr|A0A1L8HQH4|A0A1L8HQH4_XENLA	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(156-454)|Ricin_B_lectin(467-593)
tr|A0A1L8HU58|A0A1L8HU58_XENLA	TMhelix|GT-A|Lectin	TMhelix(65-87)|pp-GalNAc-T(265-548)|Ricin_B_lectin(565-679)
tr|A0A1L8I1B3|A0A1L8I1B3_XENLA	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(156-454)|Ricin_B_lectin(467-593)
tr|A0A1P6BIN3|A0A1P6BIN3_BRUMA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(149-449)|Ricin_B_lectin(462-575)
tr|A0A1S2ZKW2|A0A1S2ZKW2_ERIEU	TMhelix|GT-A|Lectin	TMhelix(39-61)|pp-GalNAc-T(153-453)|Ricin_B_lectin(466-582)
tr|A0A1S2ZQP9|A0A1S2ZQP9_ERIEU	TMhelix|GT-A|Lectin	TMhelix(13-31)|pp-GalNAc-T(143-438)|Ricin_B_lectin(456-582)
tr|A0A1S2ZQQ7|A0A1S2ZQQ7_ERIEU	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(210-518)|Ricin_B_lectin(535-649)
tr|A0A1S2ZS56|A0A1S2ZS56_ERIEU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(155-454)|RICIN(467-593)
tr|A0A1S2ZSN6|A0A1S2ZSN6_ERIEU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(114-408)|Ricin_B_lectin(422-547)
tr|A0A1S3A4S6|A0A1S3A4S6_ERIEU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(154-453)|Ricin_B_lectin(466-592)
tr|A0A1S3AI05|A0A1S3AI05_ERIEU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(126-420)|Ricin_B_lectin(433-553)
tr|A0A1S3AIC1|A0A1S3AIC1_ERIEU	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(119-419)|Ricin_B_lectin(432-548)
tr|A0A1S3AIT6|A0A1S3AIT6_ERIEU	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(155-453)|Ricin_B_lectin(484-607)
tr|A0A1S3ARP2|A0A1S3ARP2_ERIEU	TMhelix|GT-A|Lectin	TMhelix(20-37)|pp-GalNAc-T(188-493)|Ricin_B_lectin(507-627)
tr|A0A1S3DJY0|A0A1S3DJY0_DIACI	TMhelix|GT-A|Lectin	TMhelix(12-31)|pp-GalNAc-T(163-464)|Ricin_B_lectin(477-602)
tr|A0A1S3DSJ7|A0A1S3DSJ7_DIACI	TMhelix|GT-A|Lectin	TMhelix(19-36)|pp-GalNAc-T(148-455)|Ricin_B_lectin(472-585)
tr|A0A1S3EZA8|A0A1S3EZA8_DIPOR	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(114-408)|Ricin_B_lectin(422-545)
tr|A0A1S3F0A8|A0A1S3F0A8_DIPOR	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(126-420)|Ricin_B_lectin(441-543)
tr|A0A1S3F2I5|A0A1S3F2I5_DIPOR	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(119-419)|Ricin_B_lectin(432-548)
tr|A0A1S3FP11|A0A1S3FP11_DIPOR	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(189-488)|Ricin_B_lectin(502-623)
tr|A0A1S3FVI1|A0A1S3FVI1_DIPOR	TMhelix|GT-A|Lectin	TMhelix(13-31)|pp-GalNAc-T(143-438)|Ricin_B_lectin(456-582)
tr|A0A1S3G3R6|A0A1S3G3R6_DIPOR	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(155-453)|Ricin_B_lectin(484-605)
tr|A0A1S3G5K9|A0A1S3G5K9_DIPOR	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-418)|Ricin_B_lectin(431-538)
tr|A0A1S3G611|A0A1S3G611_DIPOR	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(157-458)|RICIN(471-598)
tr|A0A1S3GBG8|A0A1S3GBG8_DIPOR	TMhelix|GT-A|Lectin	TMhelix(20-37)|pp-GalNAc-T(188-493)|Ricin_B_lectin(507-627)
tr|A0A1S3HAU3|A0A1S3HAU3_LINUN	TMhelix|GT-A|Lectin	TMhelix(12-31)|pp-GalNAc-T(195-493)|Ricin_B_lectin(506-620)
tr|A0A1S3IPD4|A0A1S3IPD4_LINUN	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(131-502)|Ricin_B_lectin(516-636)
tr|A0A1S3JMP6|A0A1S3JMP6_LINUN	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(155-450)|Ricin_B_lectin(468-591)
tr|A0A1S3K0M0|A0A1S3K0M0_LINUN	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(200-497)|Ricin_B_lectin(529-650)
tr|A0A1S3K9V4|A0A1S3K9V4_LINUN	TMhelix|GT-A|Lectin	TMhelix(7-29)|Glyco_tranf_GTA_type(84-371)|RICIN(390-507)
tr|A0A1S3KQN0|A0A1S3KQN0_SALSA	TMhelix|GT-A|Lectin	TMhelix(12-34)|pp-GalNAc-T(162-463)|RICIN(476-603)
tr|A0A1S3KU94|A0A1S3KU94_SALSA	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(159-460)|RICIN(473-600)
tr|A0A1S3LSG7|A0A1S3LSG7_SALSA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(158-457)|RICIN(470-598)
tr|A0A1S3M5M5|A0A1S3M5M5_SALSA	TMhelix|GT-A|Lectin	TMhelix(20-37)|pp-GalNAc-T(144-438)|RICIN(452-585)
tr|A0A1S3MK98|A0A1S3MK98_SALSA	TMhelix|GT-A|Lectin	TMhelix(12-34)|pp-GalNAc-T(160-461)|RICIN(474-562)
tr|A0A1S3NI80|A0A1S3NI80_SALSA	TMhelix|GT-A|Lectin	TMhelix(9-31)|pp-GalNAc-T(144-443)|Ricin_B_lectin(474-595)
tr|A0A1S3NNK4|A0A1S3NNK4_SALSA	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(156-455)|Ricin_B_lectin(468-594)
tr|A0A1S3NTQ0|A0A1S3NTQ0_SALSA	TMhelix|GT-A|Lectin	TMhelix(13-32)|pp-GalNAc-T(161-460)|RICIN(473-598)
tr|A0A1S3NW23|A0A1S3NW23_SALSA	TMhelix|GT-A|Lectin	TMhelix(12-31)|pp-GalNAc-T(183-488)|Ricin_B_lectin(502-622)
tr|A0A1S3NWA7|A0A1S3NWA7_SALSA	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-418)|Ricin_B_lectin(431-548)
tr|A0A1S3NWM6|A0A1S3NWM6_SALSA	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(411-714)|Ricin_B_lectin(726-843)
tr|A0A1S3PFF6|A0A1S3PFF6_SALSA	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(156-455)|Ricin_B_lectin(468-594)
tr|A0A1S3PLL9|A0A1S3PLL9_SALSA	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-418)|Ricin_B_lectin(431-558)
tr|A0A1S3PLP8|A0A1S3PLP8_SALSA	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(396-699)|Ricin_B_lectin(711-854)
tr|A0A1S3PM56|A0A1S3PM56_SALSA	TMhelix|GT-A|Lectin	TMhelix(12-31)|pp-GalNAc-T(183-488)|Ricin_B_lectin(502-622)
tr|A0A1S3PSY6|A0A1S3PSY6_SALSA	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(159-460)|RICIN(473-600)
tr|A0A1S3Q228|A0A1S3Q228_SALSA	TMhelix|GT-A|Lectin	TMhelix(9-30)|pp-GalNAc-T(143-437)|Ricin_B_lectin(462-579)
tr|A0A1S3Q242|A0A1S3Q242_SALSA	TMhelix|GT-A|Lectin	TMhelix(12-27)|pp-GalNAc-T(134-598)|RICIN(612-745)
tr|A0A1S3Q5W8|A0A1S3Q5W8_SALSA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(128-423)|Ricin_B_lectin(443-558)
tr|A0A1S3QAN9|A0A1S3QAN9_SALSA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(142-440)|Ricin_B_lectin(471-592)
tr|A0A1S3RDM4|A0A1S3RDM4_SALSA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(205-513)|Ricin_B_lectin(530-644)
tr|A0A1S3RFA9|A0A1S3RFA9_SALSA	TMhelix|GT-A|Lectin	TMhelix(12-31)|pp-GalNAc-T(142-437)|Ricin_B_lectin(455-581)
tr|A0A1S3SKG9|A0A1S3SKG9_SALSA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(205-513)|Ricin_B_lectin(530-644)
tr|A0A1S3SZN7|A0A1S3SZN7_SALSA	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(155-454)|Ricin_B_lectin(467-590)
tr|A0A1U7QBU9|A0A1U7QBU9_MESAU	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(157-458)|RICIN(471-598)
tr|A0A1U7QFY9|A0A1U7QFY9_MESAU	TMhelix|GT-A|Lectin	TMhelix(20-37)|pp-GalNAc-T(189-494)|Ricin_B_lectin(508-628)
tr|A0A1U7QGS8|A0A1U7QGS8_MESAU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(114-408)|Ricin_B_lectin(422-547)
tr|A0A1U7QJE6|A0A1U7QJE6_MESAU	TMhelix|GT-A|Lectin	TMhelix(96-118)|pp-GalNAc-T(231-526)|Ricin_B_lectin(544-670)
tr|A0A1U7QJQ5|A0A1U7QJQ5_MESAU	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-418)|Ricin_B_lectin(431-547)
tr|A0A1U7QJZ5|A0A1U7QJZ5_MESAU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(155-454)|RICIN(471-561)
tr|A0A1U7QQW3|A0A1U7QQW3_MESAU	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(159-460)|RICIN(473-600)
tr|A0A1U7R147|A0A1U7R147_MESAU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(155-454)|Ricin_B_lectin(467-593)
tr|A0A1U7RL64|A0A1U7RL64_ALLSI	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-418)|Ricin_B_lectin(431-547)
tr|A0A1U7RMU1|A0A1U7RMU1_ALLSI	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(155-454)|Ricin_B_lectin(467-593)
tr|A0A1U7RY28|A0A1U7RY28_ALLSI	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(178-479)|RICIN(492-619)
tr|A0A1U7S5V4|A0A1U7S5V4_ALLSI	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(179-484)|Ricin_B_lectin(498-618)
tr|A0A1U7S7Z2|A0A1U7S7Z2_ALLSI	TMhelix|GT-A|Lectin	TMhelix(9-31)|pp-GalNAc-T(157-458)|RICIN(471-559)
tr|A0A1U7SNK6|A0A1U7SNK6_TARSY	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(157-458)|RICIN(471-598)
tr|A0A1U7TTN8|A0A1U7TTN8_TARSY	TMhelix|GT-A|Lectin	TMhelix(20-37)|pp-GalNAc-T(188-493)|Ricin_B_lectin(507-627)
tr|A0A1U7UB27|A0A1U7UB27_TARSY	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(154-452)|Ricin_B_lectin(483-604)
tr|A0A1U7UGA3|A0A1U7UGA3_TARSY	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(184-485)|RICIN(498-624)
tr|A0A1U8BUD1|A0A1U8BUD1_MESAU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(126-420)|Ricin_B_lectin(441-543)
tr|A0A1U8CGW4|A0A1U8CGW4_MESAU	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(119-419)|Ricin_B_lectin(432-522)
tr|A0A1U8D179|A0A1U8D179_ALLSI	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(154-452)|Ricin_B_lectin(483-604)
tr|A0A1V4J851|A0A1V4J851_PATFA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(119-419)|Ricin_B_lectin(432-548)
tr|A0A1V4JGF1|A0A1V4JGF1_PATFA	TMhelix|GT-A|Lectin	TMhelix(12-31)|pp-GalNAc-T(143-438)|Ricin_B_lectin(456-582)
tr|A0A1V4JQ89|A0A1V4JQ89_PATFA	TMhelix|GT-A|Lectin	TMhelix(52-74)|pp-GalNAc-T(199-500)|RICIN(513-640)
tr|A0A1V4JSJ4|A0A1V4JSJ4_PATFA	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(155-454)|Ricin_B_lectin(467-593)
tr|A0A1V4K5M5|A0A1V4K5M5_PATFA	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-418)|Ricin_B_lectin(431-548)
tr|A0A1V4KC74|A0A1V4KC74_PATFA	TMhelix|GT-A|Lectin	TMhelix(33-52)|pp-GalNAc-T(166-465)|Ricin_B_lectin(479-598)
tr|A0A1V4KF05|A0A1V4KF05_PATFA	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(143-437)|Ricin_B_lectin(450-548)
tr|A0A1V4KLJ7|A0A1V4KLJ7_PATFA	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(154-452)|Ricin_B_lectin(483-604)
tr|A0A1V9WZA6|A0A1V9WZA6_9ACAR	TMhelix|GT-A|Lectin	TMhelix(16-38)|pp-GalNAc-T(130-425)|RICIN(459-574)
tr|A0A1V9XQ87|A0A1V9XQ87_9ACAR	TMhelix|GT-A|Lectin	TMhelix(12-34)|pp-GalNAc-T(133-433)|Ricin_B_lectin(446-563)
tr|A0A1V9XRJ9|A0A1V9XRJ9_9ACAR	TMhelix|GT-A|Lectin	TMhelix(13-30)|pp-GalNAc-T(163-465)|Ricin_B_lectin(479-604)
tr|A0A1V9Y2B8|A0A1V9Y2B8_9ACAR	TMhelix|GT-A|Lectin	TMhelix(9-31)|pp-GalNAc-T(181-479)|Ricin_B_lectin(492-608)
tr|A0A1W0WCC4|A0A1W0WCC4_HYPDU	TMhelix|GT-A|Lectin	TMhelix(20-42)|pp-GalNAc-T(171-474)|Ricin_B_lectin(487-605)
tr|A0A1W0WDG1|A0A1W0WDG1_HYPDU	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(259-561)|Ricin_B_lectin(578-691)
tr|A0A1W0WDH0|A0A1W0WDH0_HYPDU	TMhelix|GT-A|Lectin	TMhelix(13-34)|pp-GalNAc-T(140-448)|Ricin_B_lectin(465-580)
tr|A0A1W0WJ68|A0A1W0WJ68_HYPDU	TMhelix|GT-A|Lectin	TMhelix(21-43)|pp-GalNAc-T(167-468)|Ricin_B_lectin(482-600)
tr|A0A1W0WZD6|A0A1W0WZD6_HYPDU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(150-445)|Ricin_B_lectin(466-574)
tr|A0A1W4UTS1|A0A1W4UTS1_DROFC	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(211-506)|RICIN(519-635)
tr|A0A1W4UVP4|A0A1W4UVP4_DROFC	TMhelix|GT-A|Lectin	TMhelix(21-38)|pp-GalNAc-T(190-490)|Ricin_B_lectin(503-619)
tr|A0A1W4UXH9|A0A1W4UXH9_DROFC	TMhelix|GT-A|Lectin	TMhelix(12-31)|pp-GalNAc-T(219-516)|Ricin_B_lectin(529-646)
tr|A0A1W4V609|A0A1W4V609_DROFC	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(175-470)|Ricin_B_lectin(488-621)
tr|A0A1W4VBI8|A0A1W4VBI8_DROFC	TMhelix|GT-A|Lectin	TMhelix(12-31)|Glyco_tranf_GTA_type(113-408)|Ricin_B_lectin(426-534)
tr|A0A1W4VE49|A0A1W4VE49_DROFC	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(153-457)|Ricin_B_lectin(517-658)
tr|A0A1W4VNX8|A0A1W4VNX8_DROFC	TMhelix|GT-A|Lectin	TMhelix(12-31)|pp-GalNAc-T(131-430)|RICIN(448-572)
tr|A0A1W4VNY8|A0A1W4VNY8_DROFC	TMhelix|GT-A|Lectin	TMhelix(12-29)|Glyco_tranf_GTA_type(114-420)|Ricin_B_lectin(449-549)
tr|A0A1W4W2H9|A0A1W4W2H9_DROFC	TMhelix|GT-A|Lectin	TMhelix(13-32)|Glyco_tranf_GTA_type(113-430)|Ricin_B_lectin(445-556)
tr|A0A1W4WJ52|A0A1W4WJ52_AGRPL	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(179-477)|RICIN(522-636)
tr|A0A1W4WX25|A0A1W4WX25_AGRPL	TMhelix|GT-A|Lectin	TMhelix(12-31)|pp-GalNAc-T(134-441)|Ricin_B_lectin(458-571)
tr|A0A1W4X6X2|A0A1W4X6X2_AGRPL	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(134-429)|Ricin_B_lectin(450-558)
tr|A0A1W4X827|A0A1W4X827_AGRPL	TMhelix|GT-A|Lectin	TMhelix(13-32)|pp-GalNAc-T(163-463)|Ricin_B_lectin(476-592)
tr|A0A1W4XAW7|A0A1W4XAW7_AGRPL	TMhelix|GT-A|Lectin	TMhelix(12-29)|pp-GalNAc-T(156-457)|Ricin_B_lectin(470-597)
tr|A0A1W4XDZ6|A0A1W4XDZ6_AGRPL	TMhelix|GT-A|Lectin	TMhelix(12-34)|pp-GalNAc-T(132-439)|RICIN(454-571)
tr|A0A1W5C9A8|A0A1W5C9A8_ANOGA	TMhelix|GT-A|Lectin	TMhelix(13-32)|pp-GalNAc-T(151-448)|Ricin_B_lectin(464-578)
tr|A0A1X7UKE4|A0A1X7UKE4_AMPQE	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(115-409)|Ricin_B_lectin(426-533)
tr|A0A212F9N8|A0A212F9N8_DANPL	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(182-485)|RICIN(527-644)
tr|A0A218UA76|A0A218UA76_9PASE	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(141-435)|Ricin_B_lectin(448-564)
tr|A0A218UCV2|A0A218UCV2_9PASE	TMhelix|GT-A|Lectin	TMhelix(9-31)|pp-GalNAc-T(155-456)|RICIN(476-540)
tr|A0A218UY07|A0A218UY07_9PASE	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(154-452)|Ricin_B_lectin(483-604)
tr|A0A218VAN2|A0A218VAN2_9PASE	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(119-419)|Ricin_B_lectin(432-548)
tr|A0A226DAB8|A0A226DAB8_FOLCA	TMhelix|GT-A|Lectin	TMhelix(21-40)|pp-GalNAc-T(160-458)|Ricin_B_lectin(471-587)
tr|A0A226EVA0|A0A226EVA0_FOLCA	TMhelix|GT-A|Lectin	TMhelix(12-29)|pp-GalNAc-T(123-434)|Ricin_B_lectin(451-564)
tr|A0A226EWL6|A0A226EWL6_FOLCA	TMhelix|GT-A|Lectin	TMhelix(30-52)|pp-GalNAc-T(241-540)|RICIN(581-694)
tr|A0A226N6T6|A0A226N6T6_CALSU	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(154-452)|Ricin_B_lectin(483-604)
tr|A0A226NHK4|A0A226NHK4_CALSU	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(164-458)|Ricin_B_lectin(474-587)
tr|A0A226NVW3|A0A226NVW3_COLVI	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(141-439)|Ricin_B_lectin(470-591)
tr|A0A226P5K7|A0A226P5K7_COLVI	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(134-428)|Ricin_B_lectin(441-518)
tr|A0A226PSC4|A0A226PSC4_COLVI	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-419)|Ricin_B_lectin(432-558)
tr|A0A232F4N2|A0A232F4N2_9HYME	TMhelix|GT-A|Lectin	TMhelix(7-26)|pp-GalNAc-T(175-470)|Ricin_B_lectin(509-624)
tr|A0A232FK05|A0A232FK05_9HYME	TMhelix|GT-A|Lectin	TMhelix(13-30)|pp-GalNAc-T(137-444)|Ricin_B_lectin(461-574)
tr|A0A261BM08|A0A261BM08_9PELO	TMhelix|GT-A|Lectin	TMhelix(17-39)|pp-GalNAc-T(160-463)|Ricin_B_lectin(532-657)
tr|A0A261C6X8|A0A261C6X8_9PELO	TMhelix|GT-A|Lectin	TMhelix(12-34)|Glyco_tranf_GTA_type(172-388)|Ricin_B_lectin(401-504)
tr|A0A261C780|A0A261C780_9PELO	TMhelix|GT-A|Lectin	TMhelix(13-32)|pp-GalNAc-T(158-456)|Ricin_B_lectin(474-598)
tr|A0A261C8R7|A0A261C8R7_9PELO	TMhelix|GT-A|Lectin	TMhelix(13-30)|Glyco_tranf_GTA_type(154-393)|Ricin_B_lectin(418-534)
tr|A0A261CC42|A0A261CC42_9PELO	TMhelix|GT-A|Lectin	TMhelix(21-38)|pp-GalNAc-T(159-463)|Ricin_B_lectin(480-592)
tr|A0A286XLE5|A0A286XLE5_CAVPO	TMhelix|GT-A|Lectin	TMhelix(13-35)|pp-GalNAc-T(157-458)|RICIN(471-598)
tr|A0A286XNC2|A0A286XNC2_CAVPO	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-385)|Ricin_B_lectin(386-505)
tr|A0A286XXZ5|A0A286XXZ5_CAVPO	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(119-419)|Ricin_B_lectin(432-548)
tr|A0A286Y879|A0A286Y879_DANRE	TMhelix|GT-A|Lectin	TMhelix(5-27)|pp-GalNAc-T(118-418)|Ricin_B_lectin(431-547)
tr|A0A286YBK3|A0A286YBK3_DANRE	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(205-513)|Ricin_B_lectin(530-644)
tr|A0A287A7J0|A0A287A7J0_PIG	TMhelix|GT-A|Lectin	TMhelix(9-26)|pp-GalNAc-T(180-485)|Ricin_B_lectin(499-619)
tr|A0A287B5N4|A0A287B5N4_PIG	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(154-452)|Ricin_B_lectin(483-604)
tr|A0A287B761|A0A287B761_PIG	TMhelix|GT-A|Lectin	TMhelix(7-29)|pp-GalNAc-T(210-518)|Ricin_B_lectin(535-649)
tr|A0A2A2JIP2|A0A2A2JIP2_9BILA	TMhelix|GT-A|Lectin	TMhelix(17-39)|pp-GalNAc-T(162-465)|Ricin_B_lectin(478-605)
