tr|A0A132A417|A0A132A417_SARSC	vWFA|EGF_2|EGF_2|Integrin_b_cyt|GT-A	vWFA(5-179)|EGF_2(233-264)|EGF_2(271-300)|Integrin_b_cyt(445-485)|Galactosyl_T(514-699)
tr|A0A2P4SCM2|A0A2P4SCM2_BAMTH	TMhelix|GT-A	TMhelix(13-30)|Galactosyl_T(152-346)
tr|A0A2P4SHN2|A0A2P4SHN2_BAMTH	TMhelix|GT-A	TMhelix(7-24)|Galactosyl_T(113-305)
tr|A0A2P4SMQ3|A0A2P4SMQ3_BAMTH	TMhelix|GT-A	TMhelix(7-25)|Galactosyl_T(156-348)
tr|A0A2P4TIQ1|A0A2P4TIQ1_BAMTH	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(102-294)
tr|A0A2P6KCY2|A0A2P6KCY2_NEPCL	TMhelix|GT-A	TMhelix(20-39)|Galactosyl_T(138-319)
tr|A0A2P6KER0|A0A2P6KER0_NEPCL	TMhelix|GT-A	TMhelix(31-53)|Galactosyl_T(109-295)
tr|A0A2P6KTZ4|A0A2P6KTZ4_NEPCL	TMhelix|GT-A	TMhelix(17-39)|Galactosyl_T(113-362)
tr|A0A2P6L7E3|A0A2P6L7E3_NEPCL	TMhelix|GT-A	TMhelix(9-31)|Galactosyl_T(74-259)
tr|A0A2P6L9E1|A0A2P6L9E1_NEPCL	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(182-368)
tr|A0A2P6LAA8|A0A2P6LAA8_NEPCL	TMhelix|GT-A	TMhelix(16-35)|Galactosyl_T(96-285)
tr|A0A2P6LIV0|A0A2P6LIV0_NEPCL	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(124-315)
tr|A0A2R8M6V6|A0A2R8M6V6_CALJA	TMhelix|GT-A	TMhelix(13-30)|Galactosyl_T(124-314)
tr|A0A2R8Q1C2|A0A2R8Q1C2_DANRE	TMhelix|GT-A	TMhelix(24-46)|Galactosyl_T(132-326)
tr|A0A2R8Z615|A0A2R8Z615_PANPA	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(102-299)
tr|A0A2R8ZMJ8|A0A2R8ZMJ8_PANPA	TMhelix|GT-A	TMhelix(7-24)|Galactosyl_T(156-345)
tr|A0A2R8ZNI1|A0A2R8ZNI1_PANPA	TMhelix|GT-A	TMhelix(13-30)|Galactosyl_T(99-287)
tr|A0A2R9A2L9|A0A2R9A2L9_PANPA	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|A0A2R9BTS2|A0A2R9BTS2_PANPA	TMhelix|GT-A	TMhelix(30-49)|Galactosyl_T(132-321)
tr|A0A2R9BW11|A0A2R9BW11_PANPA	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(75-265)
tr|A1Z8R5|A1Z8R5_DROME	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(102-359)
tr|A1Z8R6|A1Z8R6_DROME	TMhelix|GT-A	TMhelix(67-89)|Galactosyl_T(204-407)
tr|A7SUJ3|A7SUJ3_NEMVE	TMhelix|GT-A	TMhelix(27-49)|Galactosyl_T(125-319)
tr|A8X0M5|A8X0M5_CAEBR	TMhelix|GT-A	TMhelix(21-38)|Galactosyl_T(138-243)
tr|A8X4Z5|A8X4Z5_CAEBR	TMhelix|GT-A	TMhelix(7-29)|Galactosyl_T(107-303)
tr|A8Y3H4|A8Y3H4_CAEBR	TMhelix|GT-A	TMhelix(50-69)|Galactosyl_T(142-361)
tr|A9UV58|A9UV58_MONBE	TMhelix|GT-A	TMhelix(7-26)|Galactosyl_T(63-259)
tr|B0W5N2|B0W5N2_CULQU	TMhelix|GT-A	TMhelix(66-88)|Galactosyl_T(158-342)
tr|B0WIU2|B0WIU2_CULQU	TMhelix|GT-A	TMhelix(30-49)|Galactosyl_T(134-338)
tr|B0WVY8|B0WVY8_CULQU	TMhelix|GT-A	TMhelix(63-82)|Galactosyl_T(129-313)
tr|B3DK04|B3DK04_DANRE	TMhelix|GT-A	TMhelix(35-57)|Galactosyl_T(123-317)
tr|B3DK15|B3DK15_DANRE	TMhelix|GT-A	TMhelix(19-41)|Galactosyl_T(117-309)
tr|B3LX66|B3LX66_DROAN	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(112-361)
tr|B3LX67|B3LX67_DROAN	TMhelix|GT-A	TMhelix(23-45)|Galactosyl_T(114-359)
tr|B3M944|B3M944_DROAN	TMhelix|GT-A	TMhelix(5-24)|Galactosyl_T(157-357)
tr|B3MG45|B3MG45_DROAN	TMhelix|GT-A	TMhelix(63-85)|Galactosyl_T(141-400)
tr|B3MMW8|B3MMW8_DROAN	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(390-574)
tr|B3MMX0|B3MMX0_DROAN	TMhelix|GT-A	TMhelix(5-27)|Galactosyl_T(198-384)
tr|B3MUB0|B3MUB0_DROAN	TMhelix|GT-A	TMhelix(7-29)|Galactosyl_T(80-281)
tr|B3RJB0|B3RJB0_TRIAD	TMhelix|GT-A	TMhelix(7-29)|Galactosyl_T(107-297)
tr|B4GQL0|B4GQL0_DROPE	TMhelix|GT-A	TMhelix(7-24)|Galactosyl_T(80-287)
tr|B4H8H9|B4H8H9_DROPE	TMhelix|GT-A	TMhelix(63-85)|Galactosyl_T(143-403)
tr|B4H8T3|B4H8T3_DROPE	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(365-551)
tr|B4HNV8|B4HNV8_DROSE	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(102-359)
tr|B4HNV9|B4HNV9_DROSE	TMhelix|GT-A	TMhelix(67-89)|Galactosyl_T(148-407)
tr|B4J3U4|B4J3U4_DROGR	TMhelix|GT-A	TMhelix(61-83)|Galactosyl_T(200-401)
tr|B4JC07|B4JC07_DROGR	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(383-569)
tr|B4JNG9|B4JNG9_DROGR	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(87-283)
tr|B4KEC7|B4KEC7_DROMO	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(373-562)
tr|B4KKK8|B4KKK8_DROMO	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(93-296)
tr|B4KSE0|B4KSE0_DROMO	TMhelix|GT-A	TMhelix(53-75)|Galactosyl_T(194-397)
tr|B4L5Z4|B4L5Z4_DROMO	TMhelix|GT-A	TMhelix(7-29)|Galactosyl_T(110-304)
tr|B4L6M7|B4L6M7_DROMO	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(87-280)
tr|B4LST3|B4LST3_DROVI	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(387-576)
tr|B4M7M0|B4M7M0_DROVI	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(87-279)
tr|B4MDW8|B4MDW8_DROVI	TMhelix|GT-A	TMhelix(78-100)|Galactosyl_T(214-415)
tr|B4MMZ2|B4MMZ2_DROWI	TMhelix|GT-A	TMhelix(7-25)|Galactosyl_T(146-354)
tr|B4MYM3|B4MYM3_DROWI	TMhelix|GT-A	TMhelix(65-87)|Galactosyl_T(198-404)
tr|B4N0Z2|B4N0Z2_DROWI	TMhelix|GT-A	TMhelix(9-31)|Galactosyl_T(347-533)
tr|B4NPB3|B4NPB3_DROWI	TMhelix|GT-A	TMhelix(9-31)|Galactosyl_T(92-286)
tr|B4Q6A0|B4Q6A0_DROSI	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(356-542)
tr|B4QC57|B4QC57_DROSI	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(102-359)
tr|B4QC58|B4QC58_DROSI	TMhelix|GT-A	TMhelix(67-89)|Galactosyl_T(148-407)
tr|B5DHW0|B5DHW0_DROPS	TMhelix|GT-A	TMhelix(7-24)|Galactosyl_T(80-287)
tr|B5DJE9|B5DJE9_DROPS	TMhelix|GT-A	TMhelix(12-31)|Galactosyl_T(191-361)
tr|B5DJF7|B5DJF7_DROPS	TMhelix|GT-A	TMhelix(12-29)|Galactosyl_T(193-379)
tr|B5DXD4|B5DXD4_DROPS	TMhelix|GT-A	TMhelix(26-48)|Galactosyl_T(111-362)
tr|B7PE39|B7PE39_IXOSC	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(104-290)
tr|B7PGF2|B7PGF2_IXOSC	TMhelix|GT-A	TMhelix(5-27)|Galactosyl_T(86-271)
tr|B7PKA6|B7PKA6_IXOSC	TMhelix|GT-A	TMhelix(26-48)|Galactosyl_T(110-285)
tr|B7PMS1|B7PMS1_IXOSC	TMhelix|GT-A	TMhelix(57-79)|Galactosyl_T(153-360)
tr|B7PSG7|B7PSG7_IXOSC	TMhelix|GT-A	TMhelix(7-26)|Galactosyl_T(99-284)
tr|B7PVQ6|B7PVQ6_IXOSC	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(114-303)
tr|B7Q1Q2|B7Q1Q2_IXOSC	TMhelix|GT-A	TMhelix(15-37)|Galactosyl_T(116-302)
tr|B7Q4C9|B7Q4C9_IXOSC	TMhelix|GT-A	TMhelix(23-42)|Galactosyl_T(118-277)
tr|B7Q6E4|B7Q6E4_IXOSC	TMhelix|GT-A	TMhelix(15-37)|Galactosyl_T(113-308)
tr|B7QIZ2|B7QIZ2_IXOSC	TMhelix|GT-A	TMhelix(12-31)|Galactosyl_T(105-295)
tr|B7QKC6|B7QKC6_IXOSC	TMhelix|GT-A	TMhelix(97-119)|Galactosyl_T(197-385)
tr|C3Y7X9|C3Y7X9_BRAFL	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(250-442)
tr|C3Y7Y0|C3Y7Y0_BRAFL	TMhelix|GT-A	TMhelix(12-29)|Galactosyl_T(194-389)
tr|C3YQK9|C3YQK9_BRAFL	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(106-296)
tr|C3ZDY3|C3ZDY3_BRAFL	TMhelix|GT-A	TMhelix(5-27)|Galactosyl_T(104-299)
tr|D2H2B9|D2H2B9_AILME	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(102-300)
tr|D2HM04|D2HM04_AILME	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|D2HVY3|D2HVY3_AILME	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|D3ZC66|D3ZC66_RAT	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(126-320)
tr|D4A950|D4A950_RAT	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|D4AB20|D4AB20_RAT	TMhelix|GT-A	TMhelix(7-25)|Galactosyl_T(69-259)
tr|D6W731|D6W731_TRICA	TMhelix|GT-A	TMhelix(9-31)|Galactosyl_T(145-334)
tr|D6WJI2|D6WJI2_TRICA	TMhelix|GT-A	TMhelix(7-29)|Galactosyl_T(99-310)
tr|D6X4Q6|D6X4Q6_TRICA	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(132-321)
tr|D8LZ26|D8LZ26_BLAHO	TMhelix|GT-A	TMhelix(13-30)|Galactosyl_T(177-353)
tr|E0VB64|E0VB64_PEDHC	TMhelix|GT-A	TMhelix(7-26)|Galactosyl_T(194-382)
tr|E2A2S5|E2A2S5_CAMFO	TMhelix|GT-A	TMhelix(48-70)|Galactosyl_T(105-299)
tr|E2AI40|E2AI40_CAMFO	TMhelix|GT-A	TMhelix(10-28)|Galactosyl_T(187-374)
tr|E2AN20|E2AN20_CAMFO	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(118-304)
tr|E2B9U7|E2B9U7_HARSA	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(119-305)
tr|E2BFM3|E2BFM3_HARSA	TMhelix|GT-A	TMhelix(28-50)|Galactosyl_T(130-325)
tr|E2BMU3|E2BMU3_HARSA	TMhelix|GT-A	TMhelix(7-29)|Galactosyl_T(100-315)
tr|E2QXR7|E2QXR7_CANLF	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|E2R4J5|E2R4J5_CANLF	TMhelix|GT-A	TMhelix(17-36)|Galactosyl_T(104-302)
tr|E2RC36|E2RC36_CANLF	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|E2RG07|E2RG07_CANLF	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(121-311)
tr|E3LTP0|E3LTP0_CAERE	TMhelix|GT-A	TMhelix(7-25)|Galactosyl_T(94-284)
tr|E3ME65|E3ME65_CAERE	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(116-298)
tr|E3NBS0|E3NBS0_CAERE	TMhelix|GT-A	TMhelix(29-51)|Galactosyl_T(126-314)
tr|E4X0B8|E4X0B8_OIKDI	TMhelix|GT-A	TMhelix(40-59)|Galactosyl_T(174-355)
tr|E4X5M5|E4X5M5_OIKDI	TMhelix|GT-A	TMhelix(21-38)|Galactosyl_T(258-437)
tr|E4X9D9|E4X9D9_OIKDI	TMhelix|GT-A	TMhelix(9-28)|Galactosyl_T(126-313)
tr|E4XFL3|E4XFL3_OIKDI	TMhelix|GT-A	TMhelix(16-38)|Galactosyl_T(137-324)
tr|E4XGM0|E4XGM0_OIKDI	TMhelix|GT-A	TMhelix(7-29)|Galactosyl_T(133-320)
tr|E4XGY3|E4XGY3_OIKDI	TMhelix|GT-A	TMhelix(7-24)|Galactosyl_T(89-273)
tr|E4XIR4|E4XIR4_OIKDI	TMhelix|GT-A	TMhelix(19-36)|Galactosyl_T(273-449)
tr|E4XLW9|E4XLW9_OIKDI	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(145-344)
tr|E4Y316|E4Y316_OIKDI	TMhelix|GT-A	TMhelix(11-28)|Galactosyl_T(146-321)
tr|E7FEV2|E7FEV2_DANRE	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(199-401)
tr|E9GYN9|E9GYN9_DAPPU	TMhelix|GT-A	TMhelix(70-92)|Galactosyl_T(146-336)
tr|E9IKJ2|E9IKJ2_SOLIN	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(74-264)
tr|E9J8N8|E9J8N8_SOLIN	TMhelix|GT-A	TMhelix(27-49)|Galactosyl_T(121-418)
tr|F1MGN7|F1MGN7_BOVIN	TMhelix|GT-A	TMhelix(13-31)|Galactosyl_T(126-318)
tr|F1MSS4|F1MSS4_BOVIN	TMhelix|GT-A	TMhelix(21-40)|Galactosyl_T(123-312)
tr|F1N1Y2|F1N1Y2_BOVIN	TMhelix|GT-A	TMhelix(17-36)|Galactosyl_T(104-301)
tr|F1N5W6|F1N5W6_BOVIN	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(96-284)
tr|F1NUI5|F1NUI5_CHICK	TMhelix|GT-A	TMhelix(13-31)|Galactosyl_T(99-286)
tr|F1QA37|F1QA37_DANRE	TMhelix|GT-A	TMhelix(12-29)|Galactosyl_T(99-288)
tr|F1QID6|F1QID6_DANRE	TMhelix|GT-A	TMhelix(7-25)|Galactosyl_T(73-264)
tr|F1QPS4|F1QPS4_DANRE	TMhelix|GT-A	TMhelix(29-51)|Galactosyl_T(143-337)
tr|F1S937|F1S937_PIG	TMhelix|GT-A	TMhelix(7-29)|Galactosyl_T(123-313)
tr|F4W4P4|F4W4P4_ACREC	TMhelix|GT-A	TMhelix(28-50)|Galactosyl_T(130-329)
tr|F4W7M5|F4W7M5_ACREC	TMhelix|GT-A	TMhelix(10-28)|Galactosyl_T(177-364)
tr|F4WBM9|F4WBM9_ACREC	TMhelix|GT-A	TMhelix(27-49)|Galactosyl_T(121-418)
tr|F4WKH2|F4WKH2_ACREC	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(118-304)
tr|F6NN34|F6NN34_DANRE	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(187-393)
tr|F6RD08|F6RD08_MONDO	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|F6SJQ4|F6SJQ4_MONDO	TMhelix|GT-A	TMhelix(20-37)|Galactosyl_T(141-341)
tr|F6SNC4|F6SNC4_MONDO	TMhelix|GT-A	TMhelix(60-82)|Galactosyl_T(131-320)
tr|F6SXB5|F6SXB5_HORSE	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|F6UCJ0|F6UCJ0_MACMU	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|F6V488|F6V488_ORNAN	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|F6VC66|F6VC66_HORSE	TMhelix|GT-A	TMhelix(12-31)|Galactosyl_T(99-295)
tr|F6W1X2|F6W1X2_MACMU	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(101-297)
tr|F6WHD2|F6WHD2_ORNAN	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-282)
tr|F6WS22|F6WS22_ORNAN	TMhelix|GT-A	TMhelix(32-49)|Galactosyl_T(141-332)
tr|F6WS37|F6WS37_XENTR	TMhelix|GT-A	TMhelix(10-29)|Galactosyl_T(71-259)
tr|F6XBJ7|F6XBJ7_HORSE	TMhelix|GT-A	TMhelix(7-25)|Galactosyl_T(156-345)
tr|F6XHQ5|F6XHQ5_ORNAN	TMhelix|GT-A	TMhelix(21-38)|Galactosyl_T(107-295)
tr|F6XU70|F6XU70_MONDO	TMhelix|GT-A	TMhelix(7-29)|Galactosyl_T(80-270)
tr|F6ZD37|F6ZD37_CALJA	TMhelix|GT-A	TMhelix(30-49)|Galactosyl_T(132-317)
tr|F6ZNB0|F6ZNB0_XENTR	TMhelix|GT-A	TMhelix(5-22)|Galactosyl_T(114-305)
tr|F6ZZ57|F6ZZ57_CIOIN	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(142-342)
tr|F7BIY0|F7BIY0_ORNAN	TMhelix|GT-A	TMhelix(9-31)|Galactosyl_T(72-262)
tr|F7BV87|F7BV87_XENTR	TMhelix|GT-A	TMhelix(7-26)|Galactosyl_T(159-347)
tr|F7C2T8|F7C2T8_HORSE	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|F7CQU9|F7CQU9_MONDO	TMhelix|GT-A	TMhelix(13-31)|Galactosyl_T(103-302)
tr|F7CRR6|F7CRR6_CALJA	TMhelix|GT-A	TMhelix(13-30)|Galactosyl_T(99-287)
tr|F7D0E1|F7D0E1_ORNAN	TMhelix|GT-A	TMhelix(17-36)|Galactosyl_T(104-301)
tr|F7E7L3|F7E7L3_MACMU	TMhelix|GT-A	TMhelix(30-49)|Galactosyl_T(132-321)
tr|F7E9P9|F7E9P9_XENTR	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(164-358)
tr|F7E9Q9|F7E9Q9_XENTR	TMhelix|GT-A	TMhelix(21-40)|Galactosyl_T(144-338)
tr|F7ES54|F7ES54_XENTR	TMhelix|GT-A	TMhelix(20-42)|Galactosyl_T(94-278)
tr|F7F2E2|F7F2E2_ORNAN	TMhelix|GT-A	TMhelix(21-40)|Galactosyl_T(97-289)
tr|F7FM56|F7FM56_MACMU	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|F7G6V1|F7G6V1_MACMU	TMhelix|GT-A	TMhelix(34-56)|Galactosyl_T(122-310)
tr|G0MC69|G0MC69_CAEBE	TMhelix|GT-A	TMhelix(59-78)|Galactosyl_T(210-410)
tr|G0N904|G0N904_CAEBE	TMhelix|GT-A	TMhelix(7-25)|Galactosyl_T(94-285)
tr|G1KGV1|G1KGV1_ANOCA	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(105-302)
tr|G1MMP8|G1MMP8_AILME	TMhelix|GT-A	TMhelix(31-50)|Galactosyl_T(133-322)
tr|G1N7V1|G1N7V1_MELGA	TMhelix|GT-A	TMhelix(21-40)|Galactosyl_T(170-361)
tr|G1NDI7|G1NDI7_MELGA	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|G1NQZ6|G1NQZ6_MELGA	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|G1NR54|G1NR54_MELGA	TMhelix|GT-A	TMhelix(9-26)|Galactosyl_T(114-306)
tr|G1NS21|G1NS21_MELGA	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(102-294)
tr|G1NZR8|G1NZR8_MYOLU	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|G1PVW8|G1PVW8_MYOLU	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(102-300)
tr|G1PXY4|G1PXY4_MYOLU	TMhelix|GT-A	TMhelix(20-42)|Galactosyl_T(95-273)
tr|G1Q5W5|G1Q5W5_MYOLU	TMhelix|GT-A	TMhelix(21-40)|Galactosyl_T(159-354)
tr|G1QFF7|G1QFF7_MYOLU	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-284)
tr|G1QL77|G1QL77_NOMLE	TMhelix|GT-A	TMhelix(20-39)|Galactosyl_T(121-310)
tr|G1RRU6|G1RRU6_NOMLE	TMhelix|GT-A	TMhelix(12-30)|Galactosyl_T(76-266)
tr|G1SBB1|G1SBB1_NOMLE	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(102-298)
tr|G1SEW9|G1SEW9_RABIT	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|G1SFR0|G1SFR0_RABIT	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|G1SVN6|G1SVN6_RABIT	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(101-297)
tr|G1T1F2|G1T1F2_RABIT	TMhelix|GT-A	TMhelix(37-54)|Galactosyl_T(177-371)
tr|G1U493|G1U493_RABIT	TMhelix|GT-A	TMhelix(67-89)|Galactosyl_T(131-321)
tr|G3HUN8|G3HUN8_CRIGR	TMhelix|GT-A	TMhelix(13-30)|Galactosyl_T(152-346)
tr|G3IEM0|G3IEM0_CRIGR	TMhelix|GT-A	TMhelix(7-26)|Galactosyl_T(68-258)
tr|G3N3L8|G3N3L8_BOVIN	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|G3NPP3|G3NPP3_GASAC	TMhelix|GT-A	TMhelix(19-38)|Galactosyl_T(165-361)
tr|G3NR05|G3NR05_GASAC	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(178-372)
tr|G3PE13|G3PE13_GASAC	TMhelix|GT-A	TMhelix(7-24)|Galactosyl_T(153-345)
tr|G3PUA6|G3PUA6_GASAC	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(104-299)
tr|G3PUG7|G3PUG7_GASAC	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(157-352)
tr|G3Q7U7|G3Q7U7_GASAC	TMhelix|GT-A	TMhelix(12-31)|Galactosyl_T(101-294)
tr|G3QNK9|G3QNK9_GORGO	TMhelix|GT-A	TMhelix(12-34)|Galactosyl_T(75-265)
tr|G3QQ93|G3QQ93_GORGO	TMhelix|GT-A	TMhelix(13-30)|Galactosyl_T(99-287)
tr|G3RLN5|G3RLN5_GORGO	TMhelix|GT-A	TMhelix(30-49)|Galactosyl_T(132-317)
tr|G3RQS7|G3RQS7_GORGO	TMhelix|GT-A	TMhelix(7-24)|Galactosyl_T(156-345)
tr|G3S7A4|G3S7A4_GORGO	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|G3SLL4|G3SLL4_LOXAF	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(102-299)
tr|G3SRB7|G3SRB7_LOXAF	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|G3THG7|G3THG7_LOXAF	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|G3VHQ4|G3VHQ4_SARHA	TMhelix|GT-A	TMhelix(9-26)|Galactosyl_T(70-259)
tr|G3VLG0|G3VLG0_SARHA	TMhelix|GT-A	TMhelix(7-26)|Galactosyl_T(143-333)
tr|G3W3Q3|G3W3Q3_SARHA	TMhelix|GT-A	TMhelix(20-42)|Galactosyl_T(99-326)
tr|G3W4U3|G3W4U3_SARHA	TMhelix|GT-A	TMhelix(7-26)|Galactosyl_T(116-305)
tr|G3WLC4|G3WLC4_SARHA	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|G3WUQ3|G3WUQ3_SARHA	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(93-285)
tr|G3WXV1|G3WXV1_SARHA	TMhelix|GT-A	TMhelix(13-30)|Galactosyl_T(98-287)
tr|G4LWG4|G4LWG4_SCHMA	TMhelix|GT-A	TMhelix(16-38)|Galactosyl_T(172-366)
tr|G4V8T3|G4V8T3_SCHMA	TMhelix|GT-A	TMhelix(23-45)|Galactosyl_T(124-321)
tr|G4V8T9|G4V8T9_SCHMA	TMhelix|GT-A	TMhelix(23-45)|Galactosyl_T(161-356)
tr|G4VQL1|G4VQL1_SCHMA	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(220-439)
tr|G5AM09|G5AM09_HETGA	TMhelix|GT-A	TMhelix(92-111)|Galactosyl_T(153-343)
tr|G5EDB3|G5EDB3_CAEEL	TMhelix|GT-A	TMhelix(20-42)|Galactosyl_T(125-304)
tr|G7NZH9|G7NZH9_MACFA	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|G7PJ80|G7PJ80_MACFA	TMhelix|GT-A	TMhelix(30-49)|Galactosyl_T(132-321)
tr|G7PRJ8|G7PRJ8_MACFA	TMhelix|GT-A	TMhelix(13-35)|Galactosyl_T(101-280)
tr|G7YJ13|G7YJ13_CLOSI	TMhelix|GT-A	TMhelix(12-29)|Galactosyl_T(103-299)
tr|G7YNM6|G7YNM6_CLOSI	TMhelix|GT-A	TMhelix(16-38)|Galactosyl_T(180-373)
tr|G7YRP2|G7YRP2_CLOSI	TMhelix|GT-A	TMhelix(16-38)|Galactosyl_T(108-305)
tr|G7YRP3|G7YRP3_CLOSI	TMhelix|GT-A	TMhelix(7-24)|Galactosyl_T(103-301)
tr|G7YWU6|G7YWU6_CLOSI	TMhelix|GT-A	TMhelix(7-26)|Galactosyl_T(167-355)
tr|H0UZH9|H0UZH9_CAVPO	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(92-285)
tr|H0WDB7|H0WDB7_CAVPO	TMhelix|GT-A	TMhelix(20-42)|Galactosyl_T(108-296)
tr|H0WG92|H0WG92_OTOGA	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|H0XJ83|H0XJ83_OTOGA	TMhelix|GT-A	TMhelix(20-42)|Galactosyl_T(86-275)
tr|H0XTT3|H0XTT3_OTOGA	TMhelix|GT-A	TMhelix(13-31)|Galactosyl_T(101-297)
tr|H0YVG5|H0YVG5_TAEGU	TMhelix|GT-A	TMhelix(7-25)|Galactosyl_T(156-348)
tr|H0Z162|H0Z162_TAEGU	TMhelix|GT-A	TMhelix(21-43)|Galactosyl_T(165-359)
tr|H0Z7X8|H0Z7X8_TAEGU	TMhelix|GT-A	TMhelix(7-26)|Galactosyl_T(92-279)
tr|H0ZJQ8|H0ZJQ8_TAEGU	TMhelix|GT-A	TMhelix(13-32)|Galactosyl_T(104-300)
tr|H2KTQ2|H2KTQ2_CLOSI	TMhelix|GT-A	TMhelix(12-29)|Galactosyl_T(169-359)
tr|H2KTU4|H2KTU4_CLOSI	TMhelix|GT-A	TMhelix(33-55)|Galactosyl_T(122-323)
tr|H2L9Y5|H2L9Y5_ORYLA	TMhelix|GT-A	TMhelix(7-24)|Galactosyl_T(188-377)
tr|H2LCB1|H2LCB1_ORYLA	TMhelix|GT-A	TMhelix(12-31)|Galactosyl_T(159-354)
