tr|B1ZZR4|B1ZZR4_OPITP	Zn_Tnp_IS1595|GT-A|TMhelix	Zn_Tnp_IS1595(21-49)|DPM_DPG-synthase_like(268-456)|TMhelix(398-420)
tr|A0A0G0N5A5|A0A0G0N5A5_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-235)|TMhelix(248-267)|TMhelix(272-294)|GtrA(250-370)|TMhelix(315-337)|TMhelix(347-364)
tr|A0A0G0NDJ6|A0A0G0NDJ6_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-239)|TMhelix(250-272)|TMhelix(294-316)|GtrA(247-390)|TMhelix(336-358)|TMhelix(368-390)
tr|A0A0G0PFR3|A0A0G0PFR3_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-231)|TMhelix(248-266)|TMhelix(276-298)|GtrA(269-372)|TMhelix(311-333)|TMhelix(348-370)
tr|A0A0G0PH80|A0A0G0PH80_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-235)|TMhelix(248-270)|TMhelix(297-319)|GtrA(236-394)|TMhelix(338-360)|TMhelix(370-392)
tr|A0A0G0PW89|A0A0G0PW89_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-231)|TMhelix(238-260)|TMhelix(265-287)|GtrA(230-364)|TMhelix(308-330)|TMhelix(340-362)
tr|A0A0G0Q1S6|A0A0G0Q1S6_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(7-238)|TMhelix(250-272)|TMhelix(277-299)|GtrA(252-371)|TMhelix(319-341)|TMhelix(345-367)
tr|A0A0G0RHZ8|A0A0G0RHZ8_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-236)|TMhelix(252-271)|TMhelix(278-300)|GtrA(251-371)|TMhelix(320-342)|TMhelix(349-371)
tr|A0A0G0RSN2|A0A0G0RSN2_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-234)|TMhelix(247-265)|TMhelix(275-297)|GtrA(249-371)|TMhelix(310-332)|TMhelix(347-369)
tr|A0A0G0TRQ2|A0A0G0TRQ2_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-231)|TMhelix(238-260)|TMhelix(265-287)|GtrA(230-364)|TMhelix(308-330)|TMhelix(340-362)
tr|A0A0G0TT70|A0A0G0TT70_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-237)|TMhelix(242-264)|TMhelix(274-293)|GtrA(232-380)|TMhelix(314-333)|TMhelix(348-370)
tr|A0A0G0TWD3|A0A0G0TWD3_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(7-221)|TMhelix(246-268)|TMhelix(303-322)|GtrA(248-393)|TMhelix(343-365)|TMhelix(370-392)
tr|A0A0G0TXB8|A0A0G0TXB8_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-221)|TMhelix(262-284)|TMhelix(294-312)|GtrA(261-389)|TMhelix(325-347)|TMhelix(367-389)
tr|A0A0G0U0J5|A0A0G0U0J5_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-220)|TMhelix(258-280)|TMhelix(292-311)|GtrA(260-388)|TMhelix(324-346)|TMhelix(361-383)
tr|A0A0G0U5T1|A0A0G0U5T1_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-228)|TMhelix(250-269)|TMhelix(279-301)|GtrA(252-372)|TMhelix(322-344)|TMhelix(349-371)
tr|A0A0G0UTR8|A0A0G0UTR8_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-234)|TMhelix(247-269)|TMhelix(275-297)|GtrA(249-369)|TMhelix(309-331)|TMhelix(346-368)
tr|A0A0G0VLI5|A0A0G0VLI5_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(1-228)|TMhelix(241-259)|TMhelix(269-291)|GtrA(243-365)|TMhelix(311-333)|TMhelix(343-365)
tr|A0A0G0VRZ8|A0A0G0VRZ8_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(7-220)|TMhelix(244-266)|TMhelix(301-320)|GtrA(293-391)|TMhelix(341-363)|TMhelix(368-390)
tr|A0A0G0WM65|A0A0G0WM65_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-233)|TMhelix(248-270)|TMhelix(277-299)|GtrA(250-370)|TMhelix(319-341)|TMhelix(348-370)
tr|A0A0G0XEA0|A0A0G0XEA0_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-237)|TMhelix(242-264)|TMhelix(274-293)|GtrA(232-380)|TMhelix(314-333)|TMhelix(348-370)
tr|A0A0G0XHQ9|A0A0G0XHQ9_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-232)|TMhelix(244-266)|TMhelix(272-294)|GtrA(250-369)|TMhelix(315-337)|TMhelix(347-369)
tr|A0A0G0XIQ1|A0A0G0XIQ1_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-237)|TMhelix(242-264)|TMhelix(274-293)|GtrA(232-380)|TMhelix(314-333)|TMhelix(348-370)
tr|A0A0G0ZCF9|A0A0G0ZCF9_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-237)|TMhelix(250-267)|TMhelix(277-299)|GtrA(252-372)|TMhelix(320-342)|TMhelix(346-368)
tr|A0A0G0ZWJ1|A0A0G0ZWJ1_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-238)|TMhelix(250-272)|TMhelix(277-299)|GtrA(248-369)|TMhelix(312-331)|TMhelix(341-363)
tr|A0A0G1ATD4|A0A0G1ATD4_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(8-222)|TMhelix(260-282)|TMhelix(295-313)|GtrA(262-390)|TMhelix(326-348)|TMhelix(368-390)
tr|A0A0G1C3Z6|A0A0G1C3Z6_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-243)|TMhelix(256-275)|TMhelix(280-302)|GtrA(258-378)|TMhelix(323-345)|TMhelix(355-377)
tr|A0A0G1C4B9|A0A0G1C4B9_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(5-198)|TMhelix(209-231)|TMhelix(235-257)|GtrA(211-323)|TMhelix(270-292)|TMhelix(296-318)
tr|A0A0G1CNP5|A0A0G1CNP5_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-232)|TMhelix(231-253)|TMhelix(268-290)|GtrA(243-362)|TMhelix(310-332)|TMhelix(336-358)
tr|A0A0G1CYH2|A0A0G1CYH2_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(12-238)|TMhelix(257-279)|TMhelix(283-305)|GtrA(256-374)|TMhelix(325-347)|TMhelix(352-374)
tr|A0A0G1DM16|A0A0G1DM16_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-237)|TMhelix(250-272)|TMhelix(276-298)|GtrA(252-371)|TMhelix(319-341)|TMhelix(345-367)
tr|A0A0G1E9L9|A0A0G1E9L9_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(8-222)|TMhelix(260-282)|TMhelix(295-313)|GtrA(262-390)|TMhelix(326-348)|TMhelix(368-390)
tr|A0A0G1ES45|A0A0G1ES45_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(2-201)|TMhelix(210-232)|TMhelix(247-269)|GtrA(222-342)|TMhelix(290-312)|TMhelix(316-338)
tr|A0A0G1F5E5|A0A0G1F5E5_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-232)|TMhelix(245-267)|TMhelix(271-293)|GtrA(249-367)|TMhelix(313-335)|TMhelix(340-362)
tr|A0A0G1FVR1|A0A0G1FVR1_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-231)|TMhelix(248-266)|TMhelix(276-298)|GtrA(269-372)|TMhelix(311-333)|TMhelix(348-370)
tr|A0A0G1GEI6|A0A0G1GEI6_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-238)|TMhelix(254-276)|TMhelix(280-297)|GtrA(253-373)|TMhelix(318-340)|TMhelix(350-372)
tr|A0A0G1I808|A0A0G1I808_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(9-248)|TMhelix(258-280)|TMhelix(295-317)|GtrA(260-389)|TMhelix(338-360)|TMhelix(365-387)
tr|A0A0G1IIB4|A0A0G1IIB4_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(11-245)|TMhelix(256-278)|TMhelix(298-320)|GtrA(258-397)|TMhelix(341-363)|TMhelix(373-392)
tr|A0A0G1J6K3|A0A0G1J6K3_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(9-248)|TMhelix(258-280)|TMhelix(295-317)|GtrA(260-389)|TMhelix(338-360)|TMhelix(365-387)
tr|A0A0G1K797|A0A0G1K797_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(9-248)|TMhelix(258-280)|TMhelix(295-317)|GtrA(260-389)|TMhelix(338-360)|TMhelix(365-387)
tr|A0A0G1KKH8|A0A0G1KKH8_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(9-248)|TMhelix(258-280)|TMhelix(295-317)|GtrA(260-389)|TMhelix(338-360)|TMhelix(365-387)
tr|A0A0G1KNZ0|A0A0G1KNZ0_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(9-248)|TMhelix(258-280)|TMhelix(295-317)|GtrA(260-389)|TMhelix(338-360)|TMhelix(365-387)
tr|A0A0G1LPH6|A0A0G1LPH6_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(8-235)|TMhelix(253-275)|TMhelix(295-317)|GtrA(255-394)|TMhelix(338-356)|TMhelix(371-393)
tr|A0A0G1M5Q2|A0A0G1M5Q2_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-235)|TMhelix(248-270)|TMhelix(276-298)|GtrA(250-370)|TMhelix(311-333)|TMhelix(348-370)
tr|A0A0G1MVA9|A0A0G1MVA9_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-226)|TMhelix(239-256)|TMhelix(266-288)|GtrA(241-361)|TMhelix(309-331)|TMhelix(335-357)
tr|A0A0G1NYD3|A0A0G1NYD3_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-239)|TMhelix(245-267)|TMhelix(277-299)|GtrA(252-383)|TMhelix(319-341)|TMhelix(361-383)
tr|A0A0G1PMB1|A0A0G1PMB1_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(9-250)|TMhelix(258-280)|TMhelix(295-317)|GtrA(260-389)|TMhelix(338-360)|TMhelix(365-387)
tr|A0A0G1QL97|A0A0G1QL97_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(11-245)|TMhelix(258-280)|TMhelix(284-306)|GtrA(257-387)|TMhelix(338-360)|TMhelix(365-387)
tr|A0A0G1SDM2|A0A0G1SDM2_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(12-242)|TMhelix(255-277)|TMhelix(282-304)|GtrA(240-380)|TMhelix(316-338)|TMhelix(349-371)
tr|A0A0G1SV33|A0A0G1SV33_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-239)|TMhelix(246-268)|TMhelix(278-300)|GtrA(252-383)|TMhelix(321-343)|TMhelix(358-377)
tr|A0A0G1SXR7|A0A0G1SXR7_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-239)|TMhelix(246-268)|TMhelix(278-300)|GtrA(252-383)|TMhelix(321-343)|TMhelix(358-377)
tr|A0A0G1TP22|A0A0G1TP22_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(1-228)|TMhelix(241-263)|TMhelix(269-291)|GtrA(243-363)|TMhelix(303-325)|TMhelix(340-362)
tr|A0A0G1TZL8|A0A0G1TZL8_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-231)|TMhelix(250-272)|TMhelix(276-298)|GtrA(249-367)|TMhelix(318-340)|TMhelix(345-367)
tr|A0A0G1UF13|A0A0G1UF13_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(10-243)|TMhelix(253-275)|TMhelix(279-301)|GtrA(255-377)|TMhelix(322-341)|TMhelix(351-373)
tr|A0A0G1UL39|A0A0G1UL39_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-239)|TMhelix(252-274)|TMhelix(279-301)|GtrA(239-377)|TMhelix(313-335)|TMhelix(346-368)
tr|A0A0G1VYY6|A0A0G1VYY6_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-236)|TMhelix(246-268)|TMhelix(272-294)|GtrA(239-374)|TMhelix(315-337)|TMhelix(347-369)
tr|A0A0G1W032|A0A0G1W032_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-234)|TMhelix(243-265)|TMhelix(275-297)|GtrA(249-367)|TMhelix(318-340)|TMhelix(345-367)
tr|A0A0G1YV82|A0A0G1YV82_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(5-236)|TMhelix(246-268)|TMhelix(272-294)|GtrA(239-374)|TMhelix(315-337)|TMhelix(347-369)
tr|A0A0G2B111|A0A0G2B111_9BACT	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(4-222)|TMhelix(239-261)|TMhelix(271-293)|GtrA(237-361)|TMhelix(306-328)|TMhelix(333-355)
tr|A0A0G2HLE6|A0A0G2HLE6_9SYNE	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(8-238)|TMhelix(244-266)|TMhelix(273-295)|GtrA(252-370)|TMhelix(310-332)|TMhelix(345-367)
tr|A0A0G3AFL8|A0A0G3AFL8_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(24-249)|TMhelix(259-281)|TMhelix(291-310)|GtrA(261-370)|TMhelix(323-345)|TMhelix(355-377)
tr|A0A0G3IQQ8|A0A0G3IQQ8_9MYCO	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPG_synthase(33-234)|TMhelix(282-304)|TMhelix(308-327)|GtrA(285-401)|TMhelix(348-370)|TMhelix(374-396)
tr|A0A0G3X8A5|A0A0G3X8A5_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(7-227)|TMhelix(240-262)|TMhelix(272-291)|GtrA(254-360)|TMhelix(304-326)|TMhelix(332-354)
tr|A0A0G3XG46|A0A0G3XG46_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-230)|TMhelix(243-265)|TMhelix(269-291)|GtrA(246-363)|TMhelix(304-326)|TMhelix(336-358)
tr|A0A0G8AW27|A0A0G8AW27_9SYNE	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(8-238)|TMhelix(250-269)|TMhelix(273-295)|GtrA(252-370)|TMhelix(308-330)|TMhelix(345-364)
tr|A0A0G9MP95|A0A0G9MP95_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(31-253)|TMhelix(264-286)|TMhelix(291-310)|GtrA(267-384)|TMhelix(331-353)|TMhelix(357-379)
tr|A0A0G9MYT1|A0A0G9MYT1_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(23-245)|TMhelix(256-278)|TMhelix(283-303)|GtrA(259-376)|TMhelix(323-345)|TMhelix(349-371)
tr|A0A0H0XTA1|A0A0H0XTA1_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(31-253)|TMhelix(264-286)|TMhelix(291-311)|GtrA(267-384)|TMhelix(331-353)|TMhelix(357-379)
tr|A0A0H4VK50|A0A0H4VK50_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(31-253)|TMhelix(265-287)|TMhelix(292-314)|GtrA(267-384)|TMhelix(327-349)|TMhelix(359-378)
tr|A0A0J0UT19|A0A0J0UT19_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(24-245)|TMhelix(254-276)|TMhelix(291-313)|GtrA(258-394)|TMhelix(326-351)|TMhelix(371-393)
tr|A0A0J6WC85|A0A0J6WC85_9MYCO	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPG_synthase(48-254)|TMhelix(308-330)|TMhelix(334-351)|GtrA(307-426)|TMhelix(372-394)|TMhelix(404-426)
tr|A0A0J8AFB7|A0A0J8AFB7_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(10-240)|TMhelix(249-271)|TMhelix(281-303)|GtrA(252-367)|TMhelix(316-338)|TMhelix(342-364)
tr|A0A0J9E8A1|A0A0J9E8A1_9RHOB	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(1-219)|TMhelix(231-253)|TMhelix(263-285)|GtrA(234-351)|TMhelix(297-319)|TMhelix(323-345)
tr|A0A0K2AXS3|A0A0K2AXS3_STRAM	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(29-254)|TMhelix(264-286)|TMhelix(296-315)|GtrA(266-375)|TMhelix(328-350)|TMhelix(360-382)
tr|A0A0K2DT91|A0A0K2DT91_PISSA	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(6-237)|TMhelix(248-270)|TMhelix(274-296)|GtrA(250-366)|TMhelix(308-330)|TMhelix(340-362)
tr|A0A0K2YLL0|A0A0K2YLL0_9NOCA	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPG_synthase(24-230)|TMhelix(285-307)|TMhelix(314-333)|GtrA(284-401)|TMhelix(348-366)|TMhelix(379-401)
tr|A0A0K9GQ88|A0A0K9GQ88_9BACI	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM_DPG-synthase_like(6-177)|TMhelix(218-240)|TMhelix(244-266)|GtrA(257-341)|TMhelix(291-313)|TMhelix(318-340)
tr|A0A0L0JRM9|A0A0L0JRM9_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPG_synthase(25-231)|TMhelix(285-307)|TMhelix(312-331)|GtrA(292-408)|TMhelix(352-371)|TMhelix(381-403)
tr|A0A0L0K2D4|A0A0L0K2D4_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(25-250)|TMhelix(260-282)|TMhelix(292-311)|GtrA(262-371)|TMhelix(324-346)|TMhelix(356-378)
tr|A0A0L6HWG8|A0A0L6HWG8_9MICO	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(21-244)|TMhelix(250-272)|TMhelix(276-295)|GtrA(252-368)|TMhelix(308-330)|TMhelix(345-367)
tr|A0A0L8KYQ0|A0A0L8KYQ0_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPG_synthase(28-234)|TMhelix(285-307)|TMhelix(317-334)|GtrA(292-409)|TMhelix(355-377)|TMhelix(387-409)
tr|A0A0L8L3G3|A0A0L8L3G3_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(29-254)|TMhelix(264-286)|TMhelix(296-315)|GtrA(266-375)|TMhelix(328-350)|TMhelix(360-382)
tr|A0A0L8L456|A0A0L8L456_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPG_synthase(25-231)|TMhelix(285-307)|TMhelix(312-331)|GtrA(292-372)|TMhelix(352-371)|TMhelix(386-408)
tr|A0A0M2GZL4|A0A0M2GZL4_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(25-250)|TMhelix(260-282)|TMhelix(292-311)|GtrA(262-371)|TMhelix(324-346)|TMhelix(350-372)
tr|A0A0M2HE49|A0A0M2HE49_9MICO	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM_DPG-synthase_like(3-185)|TMhelix(221-243)|TMhelix(248-270)|GtrA(227-340)|TMhelix(291-308)|TMhelix(312-334)
tr|A0A0M2HEU9|A0A0M2HEU9_9MICO	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM_DPG-synthase_like(3-186)|TMhelix(222-244)|TMhelix(248-270)|GtrA(227-346)|TMhelix(297-314)|TMhelix(318-340)
tr|A0A0M2HHJ6|A0A0M2HHJ6_9MICO	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPG_synthase(11-216)|TMhelix(269-291)|TMhelix(296-315)|GtrA(271-389)|TMhelix(336-358)|TMhelix(362-384)
tr|A0A0M2HRL2|A0A0M2HRL2_9MICO	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(7-230)|TMhelix(236-258)|TMhelix(262-281)|GtrA(238-354)|TMhelix(301-323)|TMhelix(333-355)
tr|A0A0M2LVX7|A0A0M2LVX7_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(9-229)|TMhelix(240-262)|TMhelix(267-289)|GtrA(245-363)|TMhelix(310-332)|TMhelix(336-358)
tr|A0A0M2P954|A0A0M2P954_9BACI	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM_DPG-synthase_like(6-186)|TMhelix(232-254)|TMhelix(264-281)|GtrA(241-351)|TMhelix(294-316)|TMhelix(321-343)
tr|A0A0M3DDC0|A0A0M3DDC0_9MICO	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	Glyco_tranf_GTA_type(21-244)|TMhelix(250-272)|TMhelix(276-295)|GtrA(252-368)|TMhelix(315-337)|TMhelix(347-369)
tr|A0A0M3RA54|A0A0M3RA54_9BACI	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM_DPG-synthase_like(9-190)|TMhelix(231-253)|TMhelix(257-276)|GtrA(230-347)|TMhelix(297-319)|TMhelix(324-341)
tr|A0A0M4LIS5|A0A0M4LIS5_9MICC	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPG_synthase(32-238)|TMhelix(296-318)|TMhelix(322-344)|GtrA(295-412)|TMhelix(357-379)|TMhelix(389-411)
tr|A0A0M4MW34|A0A0M4MW34_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(23-243)|TMhelix(258-280)|TMhelix(284-303)|GtrA(259-376)|TMhelix(323-345)|TMhelix(349-371)
tr|A0A0M6Y5Q4|A0A0M6Y5Q4_9RHOB	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(30-251)|TMhelix(259-281)|TMhelix(291-313)|GtrA(266-381)|TMhelix(325-347)|TMhelix(357-379)
tr|A0A0M8V945|A0A0M8V945_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(30-255)|TMhelix(265-287)|TMhelix(297-316)|GtrA(267-376)|TMhelix(329-351)|TMhelix(361-383)
tr|A0A0M8VEC7|A0A0M8VEC7_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(26-251)|TMhelix(261-283)|TMhelix(293-312)|GtrA(263-372)|TMhelix(325-347)|TMhelix(357-379)
tr|A0A0M8W8E1|A0A0M8W8E1_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPG_synthase(28-234)|TMhelix(285-307)|TMhelix(312-334)|GtrA(292-409)|TMhelix(355-377)|TMhelix(387-404)
tr|A0A0M9XXF4|A0A0M9XXF4_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(24-251)|TMhelix(261-283)|TMhelix(293-312)|GtrA(263-372)|TMhelix(325-347)|TMhelix(357-379)
tr|A0A0M9YRT6|A0A0M9YRT6_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(29-254)|TMhelix(264-286)|TMhelix(296-315)|GtrA(266-375)|TMhelix(328-350)|TMhelix(360-382)
tr|A0A0M9ZM54|A0A0M9ZM54_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(36-263)|TMhelix(273-295)|TMhelix(305-324)|GtrA(275-390)|TMhelix(337-359)|TMhelix(369-391)
tr|A0A0N0JRB3|A0A0N0JRB3_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(35-255)|TMhelix(271-293)|TMhelix(297-315)|GtrA(271-388)|TMhelix(335-357)|TMhelix(361-383)
tr|A0A0N0NA77|A0A0N0NA77_9ACTN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(28-253)|TMhelix(263-285)|TMhelix(295-314)|GtrA(265-374)|TMhelix(327-349)|TMhelix(359-381)
tr|A0A0N1AQT8|A0A0N1AQT8_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-226)|TMhelix(239-261)|TMhelix(276-298)|GtrA(242-370)|TMhelix(318-340)|TMhelix(345-364)
tr|A0A0N1C1I8|A0A0N1C1I8_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-226)|TMhelix(239-261)|TMhelix(276-298)|GtrA(242-370)|TMhelix(317-339)|TMhelix(349-371)
tr|A0A0N1C2S3|A0A0N1C2S3_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(6-226)|TMhelix(239-261)|TMhelix(276-298)|GtrA(242-371)|TMhelix(318-340)|TMhelix(344-366)
tr|A0A0N1ERN9|A0A0N1ERN9_9SPHN	GT-A|TMhelix|TMhelix|GtrA|TMhelix|TMhelix	DPM1_like(23-243)|TMhelix(256-278)|TMhelix(293-315)|GtrA(259-388)|TMhelix(335-357)|TMhelix(361-383)
