tr|A0A1H3YPM5|A0A1H3YPM5_9FIRM	YscO|GT-A|GT-A	YscO(26-78)|Glyco_tranf_GTA_type(131-336)|GT_2_like_c(398-623)
tr|A0A1F7VI28|A0A1F7VI28_9BACT	GT-A|TMhelix	GT_2_like_c(1-218)|TMhelix(247-269)
tr|A0A1F7W783|A0A1F7W783_9BACT	GT-A|TMhelix	GT_2_like_c(4-224)|TMhelix(256-278)
tr|A0A1F7W7G1|A0A1F7W7G1_9BACT	GT-A|TMhelix	GT_2_like_c(4-224)|TMhelix(255-277)
tr|A0A1F7WZA2|A0A1F7WZA2_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(7-222)|TMhelix(242-264)
tr|A0A1F7X5Q9|A0A1F7X5Q9_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(4-226)|TMhelix(243-265)
tr|A0A1F7XJF6|A0A1F7XJF6_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(2-219)|TMhelix(252-274)
tr|A0A1F7Y434|A0A1F7Y434_9BACT	GT-A|TMhelix	GT_2_like_c(8-236)|TMhelix(274-296)
tr|A0A1F7YIH4|A0A1F7YIH4_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(6-227)|TMhelix(246-268)
tr|A0A1F7YZX6|A0A1F7YZX6_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(2-206)|TMhelix(239-261)
tr|A0A1F7Z628|A0A1F7Z628_9BACT	GT-A|TMhelix	GT2(6-315)|TMhelix(272-294)
tr|A0A1F8APW6|A0A1F8APW6_9BACT	GT-A|TMhelix	GT2(1-303)|TMhelix(252-271)
tr|A0A1F8AT55|A0A1F8AT55_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(8-124)|TMhelix(269-286)
tr|A0A1F8AVZ2|A0A1F8AVZ2_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(80-286)|TMhelix(317-339)
tr|A0A1F8AX59|A0A1F8AX59_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(5-222)|TMhelix(255-277)
tr|A0A1F8B2X8|A0A1F8B2X8_9BACT	GT-A|TMhelix	GT2(5-269)|TMhelix(245-267)
tr|A0A1F8B2Y3|A0A1F8B2Y3_9BACT	GT-A|TMhelix	GT_2_like_c(5-236)|TMhelix(278-300)
tr|A0A1F8B5T5|A0A1F8B5T5_9BACT	GT-A|TMhelix	GT_2_like_c(8-220)|TMhelix(251-273)
tr|A0A1F8B5V9|A0A1F8B5V9_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(2-222)|TMhelix(293-315)
tr|A0A1F8B7G5|A0A1F8B7G5_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(16-222)|TMhelix(254-276)
tr|A0A1F8B969|A0A1F8B969_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(6-222)|TMhelix(250-272)
tr|A0A1F8BDH1|A0A1F8BDH1_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(19-262)|TMhelix(279-301)
tr|A0A1F8BJR6|A0A1F8BJR6_9BACT	GT-A|TMhelix	GT2(1-216)|TMhelix(246-268)
tr|A0A1F8BLI7|A0A1F8BLI7_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(10-155)|TMhelix(250-272)
tr|A0A1F8BZG9|A0A1F8BZG9_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(2-219)|TMhelix(281-303)
tr|A0A1F8C1T4|A0A1F8C1T4_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(3-216)|TMhelix(247-266)
tr|A0A1F8CK35|A0A1F8CK35_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(5-223)|TMhelix(252-274)
tr|A0A1F8CKK8|A0A1F8CKK8_9BACT	GT-A|TMhelix	GT_2_like_c(11-216)|TMhelix(247-266)
tr|A0A1F8EB60|A0A1F8EB60_9BACT	GT-A|TMhelix	GT2(2-303)|TMhelix(370-389)
tr|A0A1F8JNB9|A0A1F8JNB9_9BACT	GT-A|TMhelix	GT_2_like_c(5-226)|TMhelix(256-275)
tr|A0A1F8L1B0|A0A1F8L1B0_9CHLR	GT-A|TMhelix	Glycos_transf_2(9-172)|TMhelix(288-310)
tr|A0A1F8MDE0|A0A1F8MDE0_9CHLR	GT-A|TMhelix	GT_2_like_c(7-215)|TMhelix(242-264)
tr|A0A1F8N321|A0A1F8N321_9CHLR	GT-A|TMhelix	Glyco_tranf_GTA_type(5-234)|TMhelix(251-273)
tr|A0A1F8ND31|A0A1F8ND31_9CHLR	GT-A|TMhelix	Succinoglycan_BP_ExoA(8-258)|TMhelix(305-327)
tr|A0A1F8PJ49|A0A1F8PJ49_9CHLR	GT-A|TMhelix	Glyco_tranf_GTA_type(5-217)|TMhelix(287-306)
tr|A0A1F8PTY3|A0A1F8PTY3_9CHLR	GT-A|TMhelix	GT_2_like_c(12-230)|TMhelix(263-285)
tr|A0A1F8QQL7|A0A1F8QQL7_9CHLR	GT-A|TMhelix	Glycos_transf_2(6-170)|TMhelix(253-275)
tr|A0A1F8RB52|A0A1F8RB52_9CHLR	GT-A|TMhelix	Glyco_tranf_GTA_type(2-253)|TMhelix(257-279)
tr|A0A1F8RGY9|A0A1F8RGY9_9CHLR	GT-A|TMhelix	Glycos_transf_2(8-194)|TMhelix(257-279)
tr|A0A1F8S4W2|A0A1F8S4W2_9CHLR	GT-A|TMhelix	Glycos_transf_2(9-172)|TMhelix(288-310)
tr|A0A1F8SPB3|A0A1F8SPB3_9CHLR	GT-A|TMhelix	Glyco_tranf_GTA_type(9-125)|TMhelix(316-338)
tr|A0A1F8STG7|A0A1F8STG7_9CHLR	GT-A|TMhelix	GT2(1-320)|TMhelix(285-307)
tr|A0A1F8SWR6|A0A1F8SWR6_9CHLR	GT-A|TMhelix	GT_2_WfgS_like(6-207)|TMhelix(280-302)
tr|A0A1F8T2Y4|A0A1F8T2Y4_9CHLR	GT-A|TMhelix	GT2(1-320)|TMhelix(288-310)
tr|A0A1G0AJ12|A0A1G0AJ12_9BACT	GT-A|TMhelix	GT_2_like_c(6-225)|TMhelix(266-288)
tr|A0A1G0APF9|A0A1G0APF9_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(5-181)|TMhelix(212-234)
tr|A0A1G0MWE7|A0A1G0MWE7_9DELT	GT-A|TMhelix	GT_2_WfgS_like(8-198)|TMhelix(213-232)
tr|A0A1G0NAQ4|A0A1G0NAQ4_9PROT	GT-A|TMhelix	Glycos_transf_2(5-172)|TMhelix(259-278)
tr|A0A1G0RM90|A0A1G0RM90_9BACT	GT-A|TMhelix	GT_2_like_c(13-235)|TMhelix(272-294)
tr|A0A1G0WEC5|A0A1G0WEC5_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(5-199)|TMhelix(245-267)
tr|A0A1G0WS19|A0A1G0WS19_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(8-207)|TMhelix(244-266)
tr|A0A1G0XAU6|A0A1G0XAU6_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(17-240)|TMhelix(278-300)
tr|A0A1G0Y7A0|A0A1G0Y7A0_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(4-213)|TMhelix(237-259)
tr|A0A1G0ZHU9|A0A1G0ZHU9_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(9-205)|TMhelix(244-266)
tr|A0A1G1A846|A0A1G1A846_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(12-239)|TMhelix(260-282)
tr|A0A1G1AF44|A0A1G1AF44_9BACT	GT-A|TMhelix	glyco_like_mftF(4-217)|TMhelix(124-146)
tr|A0A1G1AGN4|A0A1G1AGN4_9BACT	GT-A|TMhelix	GT_2_like_c(7-216)|TMhelix(247-269)
tr|A0A1G1C8X0|A0A1G1C8X0_9BACT	GT-A|TMhelix	Glycos_transf_2(6-184)|TMhelix(321-343)
tr|A0A1G1CD99|A0A1G1CD99_9BACT	GT-A|TMhelix	GT_2_like_c(27-250)|TMhelix(291-310)
tr|A0A1G1CNN1|A0A1G1CNN1_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(7-243)|TMhelix(236-258)
tr|A0A1G1CPQ8|A0A1G1CPQ8_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(7-206)|TMhelix(243-265)
tr|A0A1G1ITZ1|A0A1G1ITZ1_9BACT	GT-A|TMhelix	GT_2_like_c(4-216)|TMhelix(262-284)
tr|A0A1G1JQE8|A0A1G1JQE8_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(11-216)|TMhelix(265-282)
tr|A0A1G1JQG7|A0A1G1JQG7_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(11-119)|TMhelix(321-340)
tr|A0A1G1JTW9|A0A1G1JTW9_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(18-218)|TMhelix(289-311)
tr|A0A1G1KH22|A0A1G1KH22_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(2-203)|TMhelix(227-249)
tr|A0A1G1KLZ6|A0A1G1KLZ6_9BACT	GT-A|TMhelix	GT2(4-270)|TMhelix(248-270)
tr|A0A1G1KR80|A0A1G1KR80_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(5-208)|TMhelix(303-325)
tr|A0A1G1KSH9|A0A1G1KSH9_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(16-244)|TMhelix(306-328)
tr|A0A1G1KXD8|A0A1G1KXD8_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(5-202)|TMhelix(322-344)
tr|A0A1G1ME04|A0A1G1ME04_9BACT	GT-A|TMhelix	GT_2_like_c(22-214)|TMhelix(250-272)
tr|A0A1G1MYJ5|A0A1G1MYJ5_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(9-217)|TMhelix(289-306)
tr|A0A1G1V2T0|A0A1G1V2T0_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(13-212)|TMhelix(250-272)
tr|A0A1G1V853|A0A1G1V853_9BACT	GT-A|TMhelix	GT2(5-316)|TMhelix(284-306)
tr|A0A1G1VBK1|A0A1G1VBK1_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(13-159)|TMhelix(238-260)
tr|A0A1G1VC33|A0A1G1VC33_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(4-220)|TMhelix(257-279)
tr|A0A1G1VC35|A0A1G1VC35_9BACT	GT-A|TMhelix	GT_2_like_c(5-227)|TMhelix(252-274)
tr|A0A1G1W5C5|A0A1G1W5C5_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(3-223)|TMhelix(242-264)
tr|A0A1G1XA07|A0A1G1XA07_9BACT	GT-A|TMhelix	GT_2_like_c(12-220)|TMhelix(252-274)
tr|A0A1G1XP09|A0A1G1XP09_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(6-221)|TMhelix(254-276)
tr|A0A1G1YUL1|A0A1G1YUL1_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(66-246)|TMhelix(310-327)
tr|A0A1G1Z2M1|A0A1G1Z2M1_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(6-189)|TMhelix(129-151)
tr|A0A1G1ZNE1|A0A1G1ZNE1_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(7-208)|TMhelix(293-310)
tr|A0A1G2AXR2|A0A1G2AXR2_9BACT	GT-A|TMhelix	GT_2_like_c(12-237)|TMhelix(270-292)
tr|A0A1G2BHP3|A0A1G2BHP3_9BACT	GT-A|TMhelix	GT_2_like_c(5-223)|TMhelix(252-274)
tr|A0A1G2BTZ9|A0A1G2BTZ9_9BACT	GT-A|TMhelix	Glycos_transf_2(7-161)|TMhelix(245-263)
tr|A0A1G2CJS0|A0A1G2CJS0_9BACT	GT-A|TMhelix	Glycos_transf_2(7-167)|TMhelix(290-312)
tr|A0A1G2EMY3|A0A1G2EMY3_9BACT	GT-A|TMhelix	Glycos_transf_2(7-149)|TMhelix(270-287)
tr|A0A1G2F0W8|A0A1G2F0W8_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(4-177)|TMhelix(246-268)
tr|A0A1G2FXA6|A0A1G2FXA6_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(10-214)|TMhelix(275-297)
tr|A0A1G2GT62|A0A1G2GT62_9BACT	GT-A|TMhelix	CESA_like(6-182)|TMhelix(132-154)
tr|A0A1G2HFA1|A0A1G2HFA1_9BACT	GT-A|TMhelix	GT2(14-326)|TMhelix(309-331)
tr|A0A1G2HS61|A0A1G2HS61_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(14-232)|TMhelix(318-337)
tr|A0A1G2HT28|A0A1G2HT28_9BACT	GT-A|TMhelix	Glycos_transf_2(9-177)|TMhelix(305-327)
tr|A0A1G2I4W5|A0A1G2I4W5_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(7-240)|TMhelix(327-349)
tr|A0A1G2IGW2|A0A1G2IGW2_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(98-297)|TMhelix(334-356)
tr|A0A1G2KPG1|A0A1G2KPG1_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(52-298)|TMhelix(336-358)
tr|A0A1G2KRV6|A0A1G2KRV6_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(67-267)|TMhelix(341-363)
tr|A0A1G2PGB7|A0A1G2PGB7_9BACT	GT-A|TMhelix	GT2(8-289)|TMhelix(273-292)
tr|A0A1G2R134|A0A1G2R134_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(6-204)|TMhelix(236-258)
tr|A0A1G2R6H5|A0A1G2R6H5_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(8-206)|TMhelix(236-258)
tr|A0A1G2RL69|A0A1G2RL69_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(8-206)|TMhelix(235-257)
tr|A0A1G3Q7S5|A0A1G3Q7S5_9SPIR	GT-A|TMhelix	GT2(1-281)|TMhelix(248-267)
tr|A0A1G3QDY5|A0A1G3QDY5_9SPIR	GT-A|TMhelix	Glyco_tranf_GTA_type(50-239)|TMhelix(262-281)
tr|A0A1G4T751|A0A1G4T751_9CAUL	GT-A|TMhelix	GT2(5-244)|TMhelix(244-266)
tr|A0A1G5AHG5|A0A1G5AHG5_9CLOT	GT-A|TMhelix	GT_2_like_c(7-231)|TMhelix(260-282)
tr|A0A1G5B2U2|A0A1G5B2U2_9FIRM	GT-A|TMhelix	Glyco_tranf_GTA_type(19-242)|TMhelix(289-311)
tr|A0A1G5BG10|A0A1G5BG10_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(4-234)|TMhelix(286-308)
tr|A0A1G5C354|A0A1G5C354_9DELT	GT-A|TMhelix	Glyco_tranf_GTA_type(8-187)|TMhelix(240-262)
tr|A0A1G5F2A7|A0A1G5F2A7_9FIRM	GT-A|TMhelix	GT2(1-278)|TMhelix(244-266)
tr|A0A1G5H0D4|A0A1G5H0D4_9RHIZ	GT-A|TMhelix	Glyco_tranf_GTA_type(8-249)|TMhelix(302-324)
tr|A0A1G5KWY6|A0A1G5KWY6_9ACTN	GT-A|TMhelix	Succinoglycan_BP_ExoA(9-254)|TMhelix(252-274)
tr|A0A1G5WGY7|A0A1G5WGY7_9FIRM	GT-A|TMhelix	GT2(1-268)|TMhelix(242-264)
tr|A0A1G5ZFA2|A0A1G5ZFA2_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(4-246)|TMhelix(293-315)
tr|A0A1G6B7J7|A0A1G6B7J7_9RHIZ	GT-A|TMhelix	Glyco_tranf_GTA_type(1-147)|TMhelix(239-261)
tr|A0A1G6BPL5|A0A1G6BPL5_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(154-327)|TMhelix(402-424)
tr|A0A1G6DA31|A0A1G6DA31_9STRE	GT-A|TMhelix	Glycos_transf_2(4-174)|TMhelix(311-333)
tr|A0A1G6VJY0|A0A1G6VJY0_9BURK	GT-A|TMhelix	GT_2_WfgS_like(5-200)|TMhelix(211-233)
tr|A0A1G6W932|A0A1G6W932_9SPHI	GT-A|TMhelix	Glyco_tranf_GTA_type(8-200)|TMhelix(291-313)
tr|A0A1G7FY89|A0A1G7FY89_9EURY	GT-A|TMhelix	Glycos_transf_2(4-168)|TMhelix(281-303)
tr|A0A1G7IEY1|A0A1G7IEY1_9BACT	GT-A|TMhelix	Glycos_transf_2(4-161)|TMhelix(301-318)
tr|A0A1G7KDT8|A0A1G7KDT8_9SPHI	GT-A|TMhelix	GT_2_WfgS_like(7-204)|TMhelix(221-243)
tr|A0A1G7KLH4|A0A1G7KLH4_9RHOB	GT-A|TMhelix	Glycos_transf_2(4-170)|TMhelix(264-286)
tr|A0A1G7N1I0|A0A1G7N1I0_9SPHI	GT-A|TMhelix	GT2(6-298)|TMhelix(243-265)
tr|A0A1G7Z2L1|A0A1G7Z2L1_9FLAO	GT-A|TMhelix	Glycos_transf_2(7-168)|TMhelix(226-248)
tr|A0A1G8IUC6|A0A1G8IUC6_9SPHI	GT-A|TMhelix	GT_2_WfgS_like(4-196)|TMhelix(242-261)
tr|A0A1G8JRR8|A0A1G8JRR8_9SPHI	GT-A|TMhelix	GT_2_WfgS_like(7-205)|TMhelix(221-243)
tr|A0A1G8S373|A0A1G8S373_9EURY	GT-A|TMhelix	Glycos_transf_2(4-164)|TMhelix(281-303)
tr|A0A1G8T484|A0A1G8T484_9SPHI	GT-A|TMhelix	GT_2_WfgS_like(9-207)|TMhelix(219-241)
tr|A0A1G9EUE1|A0A1G9EUE1_9GAMM	GT-A|TMhelix	Glyco_tranf_GTA_type(7-189)|TMhelix(275-297)
tr|A0A1G9K526|A0A1G9K526_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(4-248)|TMhelix(288-310)
tr|A0A1G9MI55|A0A1G9MI55_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(12-190)|TMhelix(258-280)
tr|A0A1G9NCC2|A0A1G9NCC2_9BACT	GT-A|TMhelix	Glycos_transf_2(13-173)|TMhelix(308-330)
tr|A0A1G9ULV8|A0A1G9ULV8_9EURY	GT-A|TMhelix	Glycos_transf_2(4-168)|TMhelix(283-302)
tr|A0A1G9W0P0|A0A1G9W0P0_9FIRM	GT-A|TMhelix	Glyco_tranf_GTA_type(7-206)|TMhelix(241-263)
tr|A0A1H0ITQ6|A0A1H0ITQ6_9BRAD	GT-A|TMhelix	Glycos_transf_2(16-187)|TMhelix(264-286)
tr|A0A1H0RJ60|A0A1H0RJ60_9MICO	GT-A|TMhelix	Succinoglycan_BP_ExoA(32-278)|TMhelix(323-340)
tr|A0A1H0TAL8|A0A1H0TAL8_9PSEU	GT-A|TMhelix	GT_2_like_c(12-203)|TMhelix(242-264)
tr|A0A1H0ZZ76|A0A1H0ZZ76_9ACTN	GT-A|TMhelix	Glycos_transf_2(4-168)|TMhelix(282-304)
tr|A0A1H1EHI2|A0A1H1EHI2_9ACTN	GT-A|TMhelix	Succinoglycan_BP_ExoA(53-298)|TMhelix(310-332)
tr|A0A1H1EN08|A0A1H1EN08_9GAMM	GT-A|TMhelix	GT2(6-283)|TMhelix(257-274)
tr|A0A1H1GGE0|A0A1H1GGE0_9EURY	GT-A|TMhelix	Glycos_transf_2(4-168)|TMhelix(283-302)
tr|A0A1H1NJ08|A0A1H1NJ08_9SPHI	GT-A|TMhelix	GT_2_WfgS_like(9-207)|TMhelix(223-245)
tr|A0A1H1U8Q1|A0A1H1U8Q1_9FLAO	GT-A|TMhelix	Glycos_transf_2(4-172)|TMhelix(297-319)
tr|A0A1H1U9D9|A0A1H1U9D9_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(154-326)|TMhelix(401-423)
tr|A0A1H1U9G8|A0A1H1U9G8_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(7-159)|TMhelix(289-306)
tr|A0A1H1VGP9|A0A1H1VGP9_9FLAO	GT-A|TMhelix	Glycos_transf_2(8-165)|TMhelix(286-305)
tr|A0A1H1VKX5|A0A1H1VKX5_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(154-324)|TMhelix(403-425)
tr|A0A1H1WCY1|A0A1H1WCY1_9BACL	GT-A|TMhelix	GT_2_like_d(7-220)|TMhelix(309-331)
tr|A0A1H2EX83|A0A1H2EX83_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(4-249)|TMhelix(286-308)
tr|A0A1H2S0V1|A0A1H2S0V1_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(6-248)|TMhelix(288-310)
tr|A0A1H3CJF9|A0A1H3CJF9_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(4-249)|TMhelix(289-311)
tr|A0A1H3CXY8|A0A1H3CXY8_9FIRM	GT-A|TMhelix	Glyco_tranf_GTA_type(5-208)|TMhelix(244-266)
tr|A0A1H3UGH9|A0A1H3UGH9_9RHOB	GT-A|TMhelix	Succinoglycan_BP_ExoA(7-257)|TMhelix(297-319)
tr|A0A1H3XX13|A0A1H3XX13_9BACT	GT-A|TMhelix	GT_2_like_c(7-219)|TMhelix(247-269)
tr|A0A1H4BNE1|A0A1H4BNE1_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(9-207)|TMhelix(236-255)
tr|A0A1H4PYB7|A0A1H4PYB7_9BACL	GT-A|TMhelix	GT_2_like_c(12-221)|TMhelix(253-275)
tr|A0A1H5SC57|A0A1H5SC57_9BACT	GT-A|TMhelix	GT_2_WfgS_like(5-200)|TMhelix(210-232)
tr|A0A1H5SC88|A0A1H5SC88_9BACT	GT-A|TMhelix	Glycos_transf_2(4-157)|TMhelix(311-330)
tr|A0A1H5USR2|A0A1H5USR2_9EURY	GT-A|TMhelix	Glycos_transf_2(4-170)|TMhelix(284-303)
tr|A0A1H5YWX5|A0A1H5YWX5_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(6-190)|TMhelix(245-267)
tr|A0A1H5Z354|A0A1H5Z354_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(11-209)|TMhelix(225-247)
tr|A0A1H6FPB8|A0A1H6FPB8_THEAL	GT-A|TMhelix	Glyco_tranf_GTA_type(16-196)|TMhelix(272-294)
tr|A0A1H6IH76|A0A1H6IH76_9MYCO	GT-A|TMhelix	mycofact_glyco(12-470)|TMhelix(321-343)
tr|A0A1H6R873|A0A1H6R873_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(7-206)|TMhelix(228-250)
tr|A0A1H6YNN3|A0A1H6YNN3_9ACTN	GT-A|TMhelix	GT_2_like_c(9-214)|TMhelix(244-266)
tr|A0A1H7EZD3|A0A1H7EZD3_9BURK	GT-A|TMhelix	Glyco_tranf_GTA_type(8-207)|TMhelix(261-283)
tr|A0A1H7GCQ4|A0A1H7GCQ4_9SPHI	GT-A|TMhelix	Glyco_tranf_GTA_type(8-210)|TMhelix(303-320)
tr|A0A1H7GKR8|A0A1H7GKR8_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(8-216)|TMhelix(285-307)
tr|A0A1H7GN19|A0A1H7GN19_9ACTN	GT-A|TMhelix	Succinoglycan_BP_ExoA(10-255)|TMhelix(301-323)
tr|A0A1H7H850|A0A1H7H850_9FIRM	GT-A|TMhelix	Glycos_transf_2(7-162)|TMhelix(228-245)
tr|A0A1H7HIK5|A0A1H7HIK5_9PSED	GT-A|TMhelix	Glycos_transf_2(10-173)|TMhelix(189-211)
tr|A0A1H7INX0|A0A1H7INX0_9FIRM	GT-A|TMhelix	Glyco_tranf_GTA_type(5-208)|TMhelix(240-262)
tr|A0A1H7K8M0|A0A1H7K8M0_9FIRM	GT-A|TMhelix	Glycos_transf_2(12-165)|TMhelix(227-249)
tr|A0A1H7RGQ2|A0A1H7RGQ2_9SPHI	GT-A|TMhelix	Glyco_tranf_GTA_type(7-194)|TMhelix(284-306)
tr|A0A1H7VII4|A0A1H7VII4_9SPHI	GT-A|TMhelix	GT_2_WfgS_like(11-210)|TMhelix(225-247)
tr|A0A1H7VT79|A0A1H7VT79_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(4-249)|TMhelix(254-276)
tr|A0A1H7YTQ1|A0A1H7YTQ1_9ACTN	GT-A|TMhelix	Succinoglycan_BP_ExoA(9-258)|TMhelix(256-278)
tr|A0A1H7YU68|A0A1H7YU68_9FIRM	GT-A|TMhelix	GT2(5-308)|TMhelix(251-273)
tr|A0A1H7YWA7|A0A1H7YWA7_9FIRM	GT-A|TMhelix	GT2(6-302)|TMhelix(266-283)
tr|A0A1H8JTM7|A0A1H8JTM7_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(21-203)|TMhelix(253-275)
tr|A0A1H8P7J1|A0A1H8P7J1_9SPHI	GT-A|TMhelix	GT_2_WfgS_like(8-206)|TMhelix(222-244)
tr|A0A1H8QX51|A0A1H8QX51_9RHOB	GT-A|TMhelix	mycofact_glyco(4-220)|TMhelix(275-297)
tr|A0A1H8R2L3|A0A1H8R2L3_9ACTN	GT-A|TMhelix	Succinoglycan_BP_ExoA(12-250)|TMhelix(255-277)
tr|A0A1H9CP33|A0A1H9CP33_FLAFI	GT-A|TMhelix	Glycos_transf_2(7-150)|TMhelix(226-248)
tr|A0A1H9E4U2|A0A1H9E4U2_9FIRM	GT-A|TMhelix	GT2(1-308)|TMhelix(254-276)
tr|A0A1H9JC37|A0A1H9JC37_9SPHI	GT-A|TMhelix	GT_2_WfgS_like(5-203)|TMhelix(219-241)
tr|A0A1H9KG42|A0A1H9KG42_9FLAO	GT-A|TMhelix	Glyco_tranf_GTA_type(6-249)|TMhelix(288-310)
tr|A0A1H9SDD6|A0A1H9SDD6_9EURY	GT-A|TMhelix	Glyco_tranf_GTA_type(5-164)|TMhelix(281-303)
tr|A0A1H9TPS5|A0A1H9TPS5_9BACI	GT-A|TMhelix	Glyco_tranf_GTA_type(9-207)|TMhelix(242-259)
tr|A0A1H9U324|A0A1H9U324_9SPHI	GT-A|TMhelix	Glyco_tranf_GTA_type(7-125)|TMhelix(234-256)
tr|A0A1I0MCX8|A0A1I0MCX8_9BACT	GT-A|TMhelix	Glycos_transf_2(5-173)|TMhelix(298-320)
tr|A0A1I0MSE3|A0A1I0MSE3_9EURY	GT-A|TMhelix	Glycos_transf_2(4-166)|TMhelix(283-302)
tr|A0A1I0MXT7|A0A1I0MXT7_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(2-245)|TMhelix(284-306)
tr|A0A1I0NLS3|A0A1I0NLS3_9GAMM	GT-A|TMhelix	Glyco_tranf_GTA_type(15-211)|TMhelix(242-264)
tr|A0A1I0PUG6|A0A1I0PUG6_9BACT	GT-A|TMhelix	Glycos_transf_2(7-170)|TMhelix(313-335)
tr|A0A1I0Q6C1|A0A1I0Q6C1_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(40-255)|TMhelix(326-343)
tr|A0A1I0RSW3|A0A1I0RSW3_9RHOB	GT-A|TMhelix	GT2(5-291)|TMhelix(258-280)
tr|A0A1I0TI29|A0A1I0TI29_9SPHI	GT-A|TMhelix	GT_2_WfgS_like(5-203)|TMhelix(219-241)
tr|A0A1I0V6Z5|A0A1I0V6Z5_9FLAO	GT-A|TMhelix	GT_2_like_c(5-224)|TMhelix(253-271)
tr|A0A1I0VP85|A0A1I0VP85_9FIRM	GT-A|TMhelix	Glycos_transf_2(7-195)|TMhelix(252-274)
tr|A0A1I0YL83|A0A1I0YL83_9FIRM	GT-A|TMhelix	GT2(1-284)|TMhelix(246-268)
tr|A0A1I0Z361|A0A1I0Z361_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(4-199)|TMhelix(296-318)
