tr|A0A1J1I7L4|A0A1J1I7L4_9DIPT	Zona_pellucida|TMhelix|GT-A	Zona_pellucida(1-241)|TMhelix(359-378)|GT13_GLCNAC-TI(469-796)
tr|B4LIP0|B4LIP0_DROVI	TMhelix|GT-A	TMhelix(7-26)|GT13_GLCNAC-TI(124-451)
tr|B4MQ68|B4MQ68_DROWI	TMhelix|GT-A	TMhelix(7-25)|GT13_GLCNAC-TI(127-457)
tr|B5X2V8|B5X2V8_SALSA	TMhelix|GT-A	TMhelix(7-29)|GT13_GLCNAC-TI(98-428)
tr|B7G5V7|B7G5V7_PHATC	TMhelix|GT-A	TMhelix(26-48)|Glyco_tranf_GTA_type(85-413)
tr|D2I5F9|D2I5F9_AILME	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-444)
tr|D2W3C2|D2W3C2_NAEGR	TMhelix|GT-A	TMhelix(12-31)|Glyco_tranf_GTA_type(196-366)
tr|E2BDY8|E2BDY8_HARSA	TMhelix|GT-A	TMhelix(7-25)|GT13_GLCNAC-TI(144-471)
tr|E2RFM5|E2RFM5_CANLF	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|E3LCV4|E3LCV4_CAERE	TMhelix|GT-A	TMhelix(13-32)|Glyco_tranf_GTA_type(71-410)
tr|E4XFS7|E4XFS7_OIKDI	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(98-435)
tr|E4XIJ9|E4XIJ9_OIKDI	TMhelix|GT-A	TMhelix(9-28)|Glyco_tranf_GTA_type(92-431)
tr|E5SP86|E5SP86_TRISP	TMhelix|GT-A	TMhelix(155-177)|GT13_GLCNAC-TI(251-581)
tr|E9IUX9|E9IUX9_SOLIN	TMhelix|GT-A	TMhelix(12-34)|GT13_GLCNAC-TI(159-486)
tr|F0VBA2|F0VBA2_NEOCL	TMhelix|GT-A	TMhelix(51-73)|Glyco_tranf_GTA_type(226-547)
tr|F1QTA6|F1QTA6_DANRE	TMhelix|GT-A	TMhelix(56-78)|GT13_GLCNAC-TI(162-492)
tr|F4PP27|F4PP27_CAVFA	TMhelix|GT-A	TMhelix(29-48)|Glyco_tranf_GTA_type(127-524)
tr|F6VCL3|F6VCL3_XENTR	TMhelix|GT-A	TMhelix(5-27)|GT13_GLCNAC-TI(107-438)
tr|F7EGJ8|F7EGJ8_MONDO	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|G0NL07|G0NL07_CAEBE	TMhelix|GT-A	TMhelix(13-32)|Glyco_tranf_GTA_type(71-398)
tr|G1KL90|G1KL90_ANOCA	TMhelix|GT-A	TMhelix(5-27)|Glyco_tranf_GTA_type(10-449)
tr|G1Q5H5|G1Q5H5_MYOLU	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|G1QQ23|G1QQ23_NOMLE	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-444)
tr|G3HK16|G3HK16_CRIGR	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|G3N9B1|G3N9B1_GASAC	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-463)
tr|G3R2D6|G3R2D6_GORGO	TMhelix|GT-A	TMhelix(7-29)|GNT-I(12-444)
tr|G3TXV8|G3TXV8_LOXAF	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|G3VSG0|G3VSG0_SARHA	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-385)
tr|G5AY74|G5AY74_HETGA	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|G5EFK6|G5EFK6_CAEEL	TMhelix|GT-A	TMhelix(7-26)|GT13_GLCNAC-TI(91-428)
tr|G7MUK4|G7MUK4_MACMU	TMhelix|GT-A	TMhelix(7-29)|GNT-I(12-444)
tr|H0XKT9|H0XKT9_OTOGA	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|H2M4I0|H2M4I0_ORYLA	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(14-460)
tr|H2MMR5|H2MMR5_ORYLA	TMhelix|GT-A	TMhelix(7-29)|GT13_GLCNAC-TI(101-431)
tr|H2PHN0|H2PHN0_PONAB	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-444)
tr|H2SK19|H2SK19_TAKRU	TMhelix|GT-A	TMhelix(7-29)|GT13_GLCNAC-TI(103-433)
tr|H2WHU6|H2WHU6_CAEJA	TMhelix|GT-A	TMhelix(83-102)|Glyco_tranf_GTA_type(143-469)
tr|H3AN27|H3AN27_LATCH	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(10-444)
tr|H3D257|H3D257_TETNG	TMhelix|GT-A	TMhelix(7-29)|GT13_GLCNAC-TI(104-433)
tr|I3J1Q3|I3J1Q3_ORENI	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-436)
tr|I3JAS7|I3JAS7_ORENI	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-454)
tr|I3N332|I3N332_ICTTR	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|K0TFW5|K0TFW5_THAOC	TMhelix|GT-A	TMhelix(20-42)|Glyco_tranf_GTA_type(103-480)
tr|K4B485|K4B485_SOLLC	TMhelix|GT-A	TMhelix(12-31)|GNT-I(15-444)
tr|K7G9J9|K7G9J9_PELSI	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(10-293)
tr|L1IFA6|L1IFA6_GUITH	TMhelix|GT-A	TMhelix(24-46)|Glyco_tranf_GTA_type(500-877)
tr|L1K3U4|L1K3U4_GUITH	TMhelix|GT-A	TMhelix(9-31)|Glyco_tranf_GTA_type(491-860)
tr|L5JVU8|L5JVU8_PTEAL	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|L5LPC9|L5LPC9_MYODS	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|M3WMF0|M3WMF0_FELCA	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-375)
tr|M3XQ55|M3XQ55_MUSPF	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-374)
tr|M4AFU5|M4AFU5_XIPMA	TMhelix|GT-A	TMhelix(7-29)|GT13_GLCNAC-TI(100-430)
tr|M4AGE8|M4AGE8_XIPMA	TMhelix|GT-A	TMhelix(7-29)|GT13_GLCNAC-TI(173-503)
tr|Q0KKC2|Q0KKC2_PIG	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|Q17II2|Q17II2_AEDAE	TMhelix|GT-A	TMhelix(7-25)|GT13_GLCNAC-TI(125-453)
tr|Q2TAG3|Q2TAG3_XENLA	TMhelix|GT-A	TMhelix(5-27)|GT13_GLCNAC-TI(104-435)
tr|Q54IX1|Q54IX1_DICDI	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(148-496)
tr|Q55EK3|Q55EK3_DICDI	TMhelix|GT-A	TMhelix(13-30)|Glyco_tranf_GTA_type(134-479)
tr|Q5E9I4|Q5E9I4_BOVIN	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|Q6DFG7|Q6DFG7_XENLA	TMhelix|GT-A	TMhelix(5-27)|GT13_GLCNAC-TI(108-439)
tr|Q8MQ38|Q8MQ38_CAEEL	TMhelix|GT-A	TMhelix(13-32)|GT13_GLCNAC-TI(71-399)
tr|Q8VXD3|Q8VXD3_TOBAC	TMhelix|GT-A	TMhelix(12-29)|GNT-I(15-444)
tr|T1KYE9|T1KYE9_TETUR	TMhelix|GT-A	TMhelix(5-27)|GT13_GLCNAC-TI(87-417)
tr|U6PQ71|U6PQ71_HAECO	TMhelix|GT-A	TMhelix(7-26)|Glyco_tranf_GTA_type(97-437)
tr|V4ZMX5|V4ZMX5_TOXGV	TMhelix|GT-A	TMhelix(52-74)|Glyco_tranf_GTA_type(226-412)
tr|V8NFG1|V8NFG1_OPHHA	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(10-445)
tr|W5KCG9|W5KCG9_ASTMX	TMhelix|GT-A	TMhelix(7-29)|GT13_GLCNAC-TI(111-441)
tr|W5LEV9|W5LEV9_ASTMX	TMhelix|GT-A	TMhelix(23-45)|GT13_GLCNAC-TI(195-526)
tr|W5Q5G1|W5Q5G1_SHEEP	TMhelix|GT-A	TMhelix(7-29)|Glyco_tranf_GTA_type(12-446)
tr|W5UI97|W5UI97_ICTPU	TMhelix|GT-A	TMhelix(23-45)|Glyco_tranf_GTA_type(29-534)
tr|A0A2B4SKI2|A0A2B4SKI2_STYPI	SH3|GT|GT-A	SH3(349-406)|PANDER_like(456-603)|GT13_GLCNAC-TI(659-985)
tr|D3B7E5|D3B7E5_POLPP	SAC6|SPEC|PTZ00184|EFhand_Ca_insen|GT-A	SAC6(6-352)|SPEC(379-600)|PTZ00184(718-818)|EFhand_Ca_insen(793-849)|Glyco_tranf_GTA_type(883-1123)
tr|A0A2A2LJN5|A0A2A2LJN5_9BILA	RING_Ubox|CDC3|GT-A	RING_Ubox(19-64)|CDC3(103-174)|GT13_GLCNAC-TI(383-738)
tr|H2SJN8|H2SJN8_TAKRU	PTZ00419|GT-A	PTZ00419(70-1109)|Glyco_tranf_GTA_type(1228-1512)
tr|A0A132A1F5|A0A132A1F5_SARSC	Peptidase_S64|GT-A	Peptidase_S64(44-170)|Glyco_tranf_GTA_type(173-427)
tr|H3FHR5|H3FHR5_PRIPA	Nudix_Hydrolase|TMhelix|GT-A	Nudix_Hydrolase(2-115)|TMhelix(166-188)|Glyco_tranf_GTA_type(167-600)
tr|A0A2B4SHS5|A0A2B4SHS5_STYPI	ILEI|GT-A	ILEI(92-126)|Glyco_tranf_GTA_type(217-544)
tr|A0A2A2LWX9|A0A2A2LWX9_9BILA	GT|GT|GT-A	PANDER_like(43-173)|PANDER_like(235-380)|Glyco_tranf_GTA_type(473-766)
tr|A0A2G5UCK2|A0A2G5UCK2_9PELO	GT|GT|GT-A	PANDER_like(81-226)|PANDER_like(289-437)|Glyco_tranf_GTA_type(507-662)
tr|A8XJ58|A8XJ58_CAEBR	GT|GT|GT-A	PANDER_like(83-228)|PANDER_like(291-439)|Glyco_tranf_GTA_type(524-679)
tr|G0N011|G0N011_CAEBE	GT|GT|GT-A	PANDER_like(76-221)|PANDER_like(283-431)|Glyco_tranf_GTA_type(501-656)
tr|K1Q2E8|K1Q2E8_CRAGI	GT|GT|GT-A	PANDER_like(5-81)|PANDER_like(100-249)|Glyco_tranf_GTA_type(310-631)
tr|Q688B0|Q688B0_CAEEL	GT|GT|GT-A	PANDER_like(81-226)|PANDER_like(290-438)|Glyco_tranf_GTA_type(508-663)
tr|U6NX97|U6NX97_HAECO	GT|GT|GT-A	PANDER_like(62-189)|PANDER_like(274-412)|Glyco_tranf_GTA_type(480-798)
tr|A0A2B4SJ86|A0A2B4SJ86_STYPI	GT|GT-A|GT|GT-A	PANDER_like(26-171)|Glyco_tranf_GTA_type(230-558)|PANDER_like(616-745)|Glyco_tranf_GTA_type(801-1129)
sp|Q5EAB6|PMGT1_BOVIN	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
sp|Q5RCB9|PMGT1_PONAB	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
sp|Q5XIN7|PMGT1_RAT	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
sp|Q8WZA1|PMGT1_HUMAN	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
sp|Q91X88|PMGT1_MOUSE	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|A0A067R313|A0A067R313_ZOONE	GT|GT-A	PANDER_like(2-113)|Glyco_tranf_GTA_type(168-495)
tr|A0A131ZUN3|A0A131ZUN3_SARSC	GT|GT-A	PANDER_GnT-1_2_like(6-189)|Glyco_tranf_GTA_type(332-677)
tr|A0A131ZUV3|A0A131ZUV3_SARSC	GT|GT-A	PANDER_GnT-1_2_like(70-219)|Glyco_tranf_GTA_type(283-623)
tr|A0A1A6GWI0|A0A1A6GWI0_NEOLE	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|A0A1I7TQG2|A0A1I7TQG2_9PELO	GT|GT-A	PANDER_like(34-123)|Glyco_tranf_GTA_type(192-347)
tr|A0A1S3F986|A0A1S3F986_DIPOR	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|A0A1S3W9X1|A0A1S3W9X1_ERIEU	GT|GT-A	PANDER_GnT-1_2_like(119-266)|GT13_GLCNAC-TI(321-648)
tr|A0A1U7U6B7|A0A1U7U6B7_TARSY	GT|GT-A	PANDER_like(1-103)|GT13_GLCNAC-TI(158-480)
tr|A0A1U8BT63|A0A1U8BT63_MESAU	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|A0A1V4JWY1|A0A1V4JWY1_PATFA	GT|GT-A	PANDER_GnT-1_2_like(93-240)|GT13_GLCNAC-TI(295-622)
tr|A0A1V9XPN8|A0A1V9XPN8_9ACAR	GT|GT-A	PANDER_like(1-110)|Glyco_tranf_GTA_type(168-540)
tr|A0A1Y3B7E1|A0A1Y3B7E1_EURMA	GT|GT-A	PANDER_like(1-117)|Glyco_tranf_GTA_type(154-350)
tr|A0A218VEA8|A0A218VEA8_9PASE	GT|GT-A	PANDER_GnT-1_2_like(93-240)|GT13_GLCNAC-TI(295-622)
tr|A0A226NMN4|A0A226NMN4_CALSU	GT|GT-A	PANDER_GnT-1_2_like(93-240)|GT13_GLCNAC-TI(295-634)
tr|A0A226PFU5|A0A226PFU5_COLVI	GT|GT-A	PANDER_GnT-1_2_like(120-267)|GT13_GLCNAC-TI(322-661)
tr|A0A2G8LH95|A0A2G8LH95_STIJA	GT|GT-A	PANDER_GnT-1_2_like(6-136)|Glyco_tranf_GTA_type(192-518)
tr|A0A2I4D404|A0A2I4D404_9TELE	GT|GT-A	PANDER_GnT-1_2_like(94-241)|GT13_GLCNAC-TI(296-623)
tr|A0A2J7PTJ9|A0A2J7PTJ9_9NEOP	GT|GT-A	PANDER_like(1-103)|Glyco_tranf_GTA_type(158-388)
tr|A0A2J7PTY9|A0A2J7PTY9_9NEOP	GT|GT-A	PANDER_like(1-68)|Glyco_tranf_GTA_type(76-259)
tr|A0A2J7PV45|A0A2J7PV45_9NEOP	GT|GT-A	PANDER_like(61-143)|Glyco_tranf_GTA_type(149-391)
tr|A0A2J7Q515|A0A2J7Q515_9NEOP	GT|GT-A	PANDER_like(1-62)|Glyco_tranf_GTA_type(117-444)
tr|A0A2J7RRW9|A0A2J7RRW9_9NEOP	GT|GT-A	PANDER_like(1-103)|Glyco_tranf_GTA_type(158-442)
tr|A0A2K5D999|A0A2K5D999_AOTNA	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|A0A2K5HGZ9|A0A2K5HGZ9_COLAP	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|A0A2K5MGI6|A0A2K5MGI6_CERAT	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|A0A2K5PNT4|A0A2K5PNT4_CEBCA	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|A0A2K5ZP37|A0A2K5ZP37_MANLE	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|A0A2K6CRU7|A0A2K6CRU7_MACNE	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|A0A2K6G9X8|A0A2K6G9X8_PROCO	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-627)
tr|A0A2K6K4E3|A0A2K6K4E3_RHIBE	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|A0A2K6RUY5|A0A2K6RUY5_RHIRO	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|A0A2K6SVH5|A0A2K6SVH5_SAIBB	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|A0A2P4T4Y8|A0A2P4T4Y8_BAMTH	GT|GT-A	PANDER_GnT-1_2_like(122-269)|GT13_GLCNAC-TI(324-651)
tr|A0A2R9ADK6|A0A2R9ADK6_PANPA	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|A7RRM3|A7RRM3_NEMVE	GT|GT-A	PANDER_like(1-104)|GT13_GLCNAC-TI(160-486)
tr|A7RRS3|A7RRS3_NEMVE	GT|GT-A	PANDER_like(1-106)|Glyco_tranf_GTA_type(163-491)
tr|B3SAL5|B3SAL5_TRIAD	GT|GT-A	PANDER_like(1-103)|GT13_GLCNAC-TI(158-484)
tr|B7PH85|B7PH85_IXOSC	GT|GT-A	PANDER_GnT-1_2_like(49-180)|Glyco_tranf_GTA_type(235-566)
tr|E0W137|E0W137_PEDHC	GT|GT-A	PANDER_like(88-226)|Glyco_tranf_GTA_type(288-561)
tr|E2R9X7|E2R9X7_CANLF	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-627)
tr|F1S3V2|F1S3V2_PIG	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(302-628)
tr|F6UGR6|F6UGR6_MONDO	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-627)
tr|F6YTF6|F6YTF6_HORSE	GT|GT-A	PANDER_GnT-1_2_like(99-245)|GT13_GLCNAC-TI(300-627)
tr|F7D9W4|F7D9W4_XENTR	GT|GT-A	PANDER_GnT-1_2_like(94-246)|GT13_GLCNAC-TI(302-627)
tr|F7G5W6|F7G5W6_CALJA	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|F7GR52|F7GR52_MACMU	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|G1KAX0|G1KAX0_ANOCA	GT|GT-A	PANDER_GnT-1_2_like(93-240)|GT13_GLCNAC-TI(295-622)
tr|G1M5K4|G1M5K4_AILME	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-627)
tr|G1P0W2|G1P0W2_MYOLU	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-627)
tr|G1S3T4|G1S3T4_NOMLE	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|G1SNG3|G1SNG3_RABIT	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|G3GYN7|G3GYN7_CRIGR	GT|GT-A	PANDER_GnT-1_2_like(98-245)|GT13_GLCNAC-TI(300-627)
tr|G3QIV6|G3QIV6_GORGO	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|G3U7P4|G3U7P4_LOXAF	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|G3VIJ4|G3VIJ4_SARHA	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|G5AX50|G5AX50_HETGA	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|G7NV04|G7NV04_MACFA	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|G9KHU4|G9KHU4_MUSPF	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|H0WMY2|H0WMY2_OTOGA	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|H0ZD13|H0ZD13_TAEGU	GT|GT-A	PANDER_GnT-1_2_like(92-239)|GT13_GLCNAC-TI(294-620)
tr|H2N7J7|H2N7J7_PONAB	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|H2PYY3|H2PYY3_PANTR	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-623)
tr|I3MDB9|I3MDB9_ICTTR	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|J9K5Z8|J9K5Z8_ACYPI	GT|GT-A	PANDER_GnT-1_2_like(82-271)|Glyco_tranf_GTA_type(361-775)
tr|L5K3H1|L5K3H1_PTEAL	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|L5M7P2|L5M7P2_MYODS	GT|GT-A	PANDER_GnT-1_2_like(99-237)|GT13_GLCNAC-TI(265-592)
tr|L8YC75|L8YC75_TUPCH	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|M3VUZ8|M3VUZ8_FELCA	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|Q3T015|Q3T015_BOVIN	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|T1JRY8|T1JRY8_TETUR	GT|GT-A	PANDER_GnT-1_2_like(53-200)|GT13_GLCNAC-TI(255-582)
tr|U3IK35|U3IK35_ANAPL	GT|GT-A	PANDER_GnT-1_2_like(20-167)|Glyco_tranf_GTA_type(222-550)
tr|U3K4F9|U3K4F9_FICAL	GT|GT-A	PANDER_GnT-1_2_like(93-240)|GT13_GLCNAC-TI(295-622)
tr|W4XXQ7|W4XXQ7_STRPU	GT|GT-A	PANDER_like(1-29)|Glyco_tranf_GTA_type(84-375)
tr|W4YTD3|W4YTD3_STRPU	GT|GT-A	PANDER_like(1-106)|Glyco_tranf_GTA_type(161-374)
tr|W5NW01|W5NW01_SHEEP	GT|GT-A	PANDER_GnT-1_2_like(99-246)|GT13_GLCNAC-TI(301-628)
tr|A0A2G8LLR6|A0A2G8LLR6_STIJA	GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(68-284)|TMhelix(285-307)|TMhelix(314-336)|TMhelix(346-368)|TMhelix(463-485)|TMhelix(500-522)
tr|A0A2T6CNA4|A0A2T6CNA4_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(43-262)|TMhelix(324-343)
tr|T1G0U2|T1G0U2_HELRO	GT-A|TMhelix	Glyco_tranf_GTA_type(27-326)|TMhelix(348-370)
tr|A0A1I7XVC5|A0A1I7XVC5_HETBA	GT-A|PTZ00009	Glyco_tranf_GTA_type(1-410)|PTZ00009(468-1008)
tr|A0A2R5G123|A0A2R5G123_9STRA	GT-A|Laminin_EGF|TNFRSF|Cadherin_repeat|Cadherin_repeat|Cadherin_repeat|Cadherin_repeat|Cadherin_repeat|Cadherin_repeat|Cadherin_repeat|Cadherin_repeat|TIG|TIG|TIG|TIG|TIG|TIG|TIG|TIG|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|PTZ00121	Glyco_tranf_GTA_type(178-510)|Laminin_EGF(582-631)|TNFRSF(609-721)|Cadherin_repeat(1044-1147)|Cadherin_repeat(1160-1292)|Cadherin_repeat(1304-1409)|Cadherin_repeat(1417-1508)|Cadherin_repeat(1678-1743)|Cadherin_repeat(1771-1854)|Cadherin_repeat(1862-1966)|Cadherin_repeat(2055-2104)|TIG(2422-2509)|TIG(2535-2617)|TIG(2828-2884)|TIG(3010-3106)|TIG(3109-3195)|TIG(3198-3277)|TIG(3280-3358)|TIG(3369-3443)|TMhelix(3555-3577)|TMhelix(3584-3606)|TMhelix(3643-3665)|TMhelix(3781-3803)|TMhelix(4077-4096)|TMhelix(4109-4131)|PTZ00121(4316-4999)
tr|A0A1Q9DR68|A0A1Q9DR68_SYMMI	GT-A|HA|HA	Glyco_tranf_GTA_type(231-565)|HA(1167-1228)|HA(1234-1294)
tr|A0A1F8QPP8|A0A1F8QPP8_9CHLR	GT-A|GT-B	Glyco_tranf_GTA_type(11-189)|RfaB(478-680)
tr|A0A0D6ANP9|A0A0D6ANP9_9CHRO	GT-A|GT-A	Glyco_tranf_GTA_type(4-129)|GT2(1-311)
tr|A0A1Y1YJJ8|A0A1Y1YJJ8_9FUNG	GT-A|GT-A	MGAT2(22-84)|Glyco_tranf_GTA_type(35-212)
tr|A0A2G2CYK1|A0A2G2CYK1_9SPHN	GT-A|GT-A	Glyco_tranf_GTA_type(5-114)|WcaA(8-299)
tr|A0A2T0XI48|A0A2T0XI48_9PROT	GT-A|GT-A	Glyco_tranf_GTA_type(6-128)|Glyco_tranf_GTA_type(87-191)
tr|A0A2T0XS74|A0A2T0XS74_9BACT	GT-A|GT-A	Glyco_tranf_GTA_type(9-106)|WcaA(9-299)
tr|W7YBF8|W7YBF8_9BACT	GT-A|GT-A	Glyco_tranf_GTA_type(7-114)|WcaA(7-270)
tr|A0A0G1VS71|A0A0G1VS71_9BACT	GT-A|GT	Glyco_tranf_GTA_type(3-178)|Glyco_tranf_2_3(64-141)
tr|A0A2P6U0F1|A0A2P6U0F1_CHLSO	GT-A|Glyco_transf_18|rad4	Glyco_tranf_GTA_type(88-411)|Glyco_transf_18(374-518)|rad4(1227-1668)
tr|A0A2P6V686|A0A2P6V686_9CHLO	GT-A|Glyco_transf_18	Glyco_tranf_GTA_type(123-447)|Glyco_transf_18(410-557)
tr|L8GUI3|L8GUI3_ACACA	GT-A|Glyco_transf_18	Glyco_tranf_GTA_type(134-444)|Glyco_transf_18(457-554)
tr|A0A1T2XKW7|A0A1T2XKW7_9BACL	GT-A|DUF3300	Glyco_tranf_GTA_type(5-131)|DUF3300(156-196)
tr|A0A1Q9DEN0|A0A1Q9DEN0_SYMMI	GT-A|ChtBD1|TMhelix|TMhelix|PTZ00072|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|Nuc_sug_transp|TMhelix|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(93-441)|ChtBD1(455-504)|TMhelix(565-587)|TMhelix(600-622)|PTZ00072(633-779)|TMhelix(1237-1259)|TMhelix(1274-1293)|TMhelix(1314-1336)|TMhelix(1356-1373)|TMhelix(1380-1402)|TMhelix(1407-1429)|TMhelix(1515-1537)|TMhelix(1593-1615)|Nuc_sug_transp(1584-1791)|TMhelix(1699-1721)|TMhelix(1736-1758)|TMhelix(1771-1793)|TMhelix(1803-1821)
tr|A0A2P6TDC6|A0A2P6TDC6_CHLSO	GT-A|Ankyrin|Ankyrin	Glyco_tranf_GTA_type(163-492)|Ank_2(570-672)|Ank_2(644-747)
sp|Q9XGM8|MGAT1_ARATH	GT-A	GNT-I(13-443)
tr|A0A044SGH9|A0A044SGH9_ONCVO	GT-A	Glyco_tranf_GTA_type(15-350)
tr|A0A044SYE9|A0A044SYE9_ONCVO	GT-A	Glyco_tranf_GTA_type(43-391)
tr|A0A059LP23|A0A059LP23_9CHLO	GT-A	Glyco_tranf_GTA_type(133-466)
