tr|W9XNJ0|W9XNJ0_9EURO	Trypan_PARP|DUF4551|TMhelix|TMhelix|GT|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Trypan_PARP(28-105)|DUF4551(14-170)|TMhelix(332-354)|TMhelix(366-388)|CelA(380-695)|Glyco_trans_2_3(577-793)|TMhelix(771-793)|TMhelix(806-828)|TMhelix(843-865)|TMhelix(902-924)|TMhelix(934-956)
tr|A0A2H6BBD2|A0A2H6BBD2_9RHIZ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(54-76)|TMhelix(91-113)|PRK05454(17-609)|TMhelix(408-430)|TMhelix(459-481)|TMhelix(493-515)|TMhelix(554-576)|TMhelix(581-603)
tr|A0A2J0KTS0|A0A2J0KTS0_9BACT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(50-72)|TMhelix(87-109)|PRK05454(10-606)|TMhelix(408-430)|TMhelix(450-472)|TMhelix(493-515)|TMhelix(548-565)|TMhelix(570-592)
tr|A0A2K0USM0|A0A2K0USM0_GIBNY	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(263-285)|TMhelix(300-322)|Glyco_trans_2_3(501-715)|TMhelix(692-714)|TMhelix(729-751)|TMhelix(772-794)|TMhelix(827-849)|TMhelix(856-875)
tr|A0A2N3KMZ6|A0A2N3KMZ6_9PROT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(31-53)|TMhelix(68-90)|PRK05454(2-585)|TMhelix(386-408)|TMhelix(438-460)|TMhelix(467-489)|TMhelix(519-541)|TMhelix(548-570)
tr|A0A2R5F750|A0A2R5F750_9PROT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(155-177)|TMhelix(192-214)|PRK05454(132-711)|TMhelix(512-534)|TMhelix(562-584)|TMhelix(593-615)|TMhelix(675-697)|TMhelix(790-807)
tr|A0A2S0N9Q3|A0A2S0N9Q3_9PROT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(54-76)|TMhelix(91-113)|PRK05454(11-599)|TMhelix(412-434)|TMhelix(460-482)|TMhelix(494-516)|TMhelix(551-573)|TMhelix(580-602)
tr|A0A2S0ND32|A0A2S0ND32_9PROT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(37-59)|TMhelix(74-96)|PRK05454(33-580)|TMhelix(394-416)|TMhelix(426-448)|TMhelix(475-497)|TMhelix(522-539)|TMhelix(544-566)
tr|A0A2S9Q6I1|A0A2S9Q6I1_9RHIZ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(60-82)|TMhelix(102-124)|PRK05454(24-614)|TMhelix(413-435)|TMhelix(462-484)|TMhelix(505-527)|TMhelix(559-581)|TMhelix(586-608)
tr|A0A2T0WWL0|A0A2T0WWL0_9RHOB	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(12-34)|TMhelix(49-71)|PRK05454(5-545)|TMhelix(363-385)|TMhelix(411-433)|TMhelix(446-468)|TMhelix(495-517)|TMhelix(524-546)
tr|A0A2T0XEV9|A0A2T0XEV9_9PROT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(7-29)|TMhelix(44-66)|PRK05454(5-551)|TMhelix(367-389)|TMhelix(409-431)|TMhelix(444-466)|TMhelix(499-518)|TMhelix(525-547)
tr|A0A2T1HLY8|A0A2T1HLY8_9RHIZ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(21-43)|TMhelix(58-80)|PRK05454(16-564)|TMhelix(375-397)|TMhelix(417-439)|TMhelix(460-482)|TMhelix(507-526)|TMhelix(528-550)
tr|A0A2T1HVL8|A0A2T1HVL8_9RHIZ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(67-89)|TMhelix(109-131)|PRK05454(33-620)|TMhelix(419-441)|TMhelix(472-494)|TMhelix(507-529)|TMhelix(565-587)|TMhelix(592-614)
tr|A0A2T4YJ89|A0A2T4YJ89_9BRAD	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(65-87)|TMhelix(102-124)|PRK05454(25-614)|TMhelix(413-435)|TMhelix(466-488)|TMhelix(501-523)|TMhelix(559-581)|TMhelix(586-608)
tr|A0A2T5VCH7|A0A2T5VCH7_9RHIZ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(21-43)|TMhelix(58-80)|PRK05454(17-564)|TMhelix(368-390)|TMhelix(415-437)|TMhelix(450-472)|TMhelix(506-524)|TMhelix(529-551)
tr|A1S692|A1S692_SHEAM	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(39-61)|TMhelix(71-93)|Glyco_tranf_GTA_type(1-695)|TMhelix(392-414)|TMhelix(440-462)|TMhelix(483-505)|TMhelix(533-555)|TMhelix(560-582)
tr|A3ZR75|A3ZR75_9PLAN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(42-64)|TMhelix(74-96)|PRK05454(43-581)|TMhelix(388-410)|TMhelix(425-447)|TMhelix(468-490)|TMhelix(523-542)|TMhelix(547-569)
tr|A4BR93|A4BR93_9GAMM	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(33-55)|TMhelix(67-89)|PRK05454(15-594)|TMhelix(390-412)|TMhelix(445-467)|TMhelix(490-512)|TMhelix(533-555)|TMhelix(559-581)
tr|A8TQI8|A8TQI8_9PROT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(44-66)|TMhelix(215-237)|PRK05454(2-562)|TMhelix(359-381)|TMhelix(413-435)|TMhelix(458-480)|TMhelix(501-523)|TMhelix(533-555)
tr|B0T3P7|B0T3P7_CAUSK	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(73-95)|TMhelix(110-132)|Glyco_tranf_GTA_type(31-655)|TMhelix(424-446)|TMhelix(482-504)|TMhelix(517-539)|TMhelix(570-592)|TMhelix(599-621)
tr|B0UBT5|B0UBT5_METS4	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(39-61)|TMhelix(68-90)|PRK05454(79-577)|TMhelix(389-411)|TMhelix(424-446)|TMhelix(473-495)|TMhelix(515-537)|TMhelix(541-563)
tr|B1ZAN3|B1ZAN3_METPB	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(61-83)|TMhelix(98-120)|PRK05454(28-615)|TMhelix(414-436)|TMhelix(466-488)|TMhelix(501-523)|TMhelix(560-582)|TMhelix(587-609)
tr|B2IDJ7|B2IDJ7_BEII9	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(70-92)|TMhelix(112-134)|PRK05454(36-631)|TMhelix(430-452)|TMhelix(481-503)|TMhelix(516-538)|TMhelix(576-598)|TMhelix(603-625)
tr|B7J7D8|B7J7D8_ACIF2	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(17-39)|TMhelix(54-76)|PRK05454(1-573)|TMhelix(369-391)|TMhelix(422-444)|TMhelix(457-479)|TMhelix(511-533)|TMhelix(538-557)
tr|B8EP94|B8EP94_METSB	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(57-79)|TMhelix(99-121)|PRK05454(18-615)|TMhelix(414-436)|TMhelix(467-489)|TMhelix(502-524)|TMhelix(560-582)|TMhelix(587-609)
tr|B8IEG0|B8IEG0_METNO	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(37-59)|TMhelix(68-90)|PRK05454(23-576)|TMhelix(389-411)|TMhelix(430-452)|TMhelix(472-494)|TMhelix(515-537)|TMhelix(547-569)
tr|B8MRL6|B8MRL6_TALSN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(254-276)|TMhelix(288-310)|Glyco_trans_2_3(503-717)|TMhelix(699-721)|TMhelix(734-755)|TMhelix(770-792)|TMhelix(828-850)|TMhelix(860-882)
tr|C5T388|C5T388_ACIDE	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(52-74)|TMhelix(89-111)|PRK05454(32-600)|TMhelix(415-437)|TMhelix(452-474)|TMhelix(507-524)|TMhelix(539-558)|TMhelix(563-585)
tr|D0CWH9|D0CWH9_RUELI	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(40-62)|TMhelix(75-97)|PRK05454(1-584)|TMhelix(391-413)|TMhelix(443-465)|TMhelix(480-500)|TMhelix(532-554)|TMhelix(558-580)
tr|D3RPI2|D3RPI2_ALLVD	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(13-35)|TMhelix(50-72)|PRK05454(10-573)|TMhelix(370-392)|TMhelix(424-446)|TMhelix(458-480)|TMhelix(513-532)|TMhelix(537-559)
tr|D4Z5P0|D4Z5P0_SPHJU	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(53-75)|TMhelix(95-117)|PRK05454(15-593)|TMhelix(406-428)|TMhelix(443-465)|TMhelix(491-513)|TMhelix(528-550)|TMhelix(557-579)
tr|D5VIT7|D5VIT7_CAUST	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(65-87)|TMhelix(102-124)|Glyco_tranf_GTA_type(1-664)|TMhelix(414-436)|TMhelix(472-494)|TMhelix(507-529)|TMhelix(560-582)|TMhelix(589-611)
tr|F2J494|F2J494_POLGS	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(20-41)|TMhelix(56-78)|PRK05454(5-563)|TMhelix(364-386)|TMhelix(414-436)|TMhelix(443-465)|TMhelix(505-522)|TMhelix(527-549)
tr|F6F061|F6F061_SPHCR	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(53-75)|TMhelix(95-117)|PRK05454(15-593)|TMhelix(406-428)|TMhelix(443-465)|TMhelix(491-513)|TMhelix(528-550)|TMhelix(557-579)
tr|F6IJS8|F6IJS8_9SPHN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(43-65)|TMhelix(75-97)|PRK05454(1-576)|TMhelix(391-413)|TMhelix(428-450)|TMhelix(457-479)|TMhelix(483-502)|TMhelix(523-545)
tr|F8J5A3|F8J5A3_HYPSM	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(43-62)|TMhelix(72-94)|PRK05454(27-584)|TMhelix(394-416)|TMhelix(431-453)|TMhelix(474-496)|TMhelix(527-544)|TMhelix(549-571)
tr|F9FZE3|F9FZE3_FUSOF	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(263-285)|TMhelix(300-322)|Glyco_trans_2_3(501-715)|TMhelix(692-714)|TMhelix(729-751)|TMhelix(772-794)|TMhelix(827-849)|TMhelix(856-875)
tr|G0JU74|G0JU74_9PROT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(17-39)|TMhelix(54-76)|PRK05454(1-572)|TMhelix(369-391)|TMhelix(421-443)|TMhelix(452-474)|TMhelix(513-535)|TMhelix(537-556)
tr|G0RPJ7|G0RPJ7_HYPJQ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(274-296)|TMhelix(316-338)|Glyco_trans_2_3(511-717)|TMhelix(702-724)|TMhelix(739-761)|TMhelix(773-795)|TMhelix(836-858)|TMhelix(865-887)
tr|G4QNM9|G4QNM9_GLANF	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(21-43)|TMhelix(63-85)|PRK05454(1-575)|TMhelix(374-396)|TMhelix(424-443)|TMhelix(456-478)|TMhelix(517-534)|TMhelix(539-561)
tr|G6EB64|G6EB64_9SPHN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(43-65)|TMhelix(75-97)|PRK05454(1-576)|TMhelix(391-413)|TMhelix(428-450)|TMhelix(457-479)|TMhelix(483-502)|TMhelix(523-545)
tr|G7Q3S6|G7Q3S6_9DELT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(144-166)|TMhelix(181-203)|PRK05454(120-700)|TMhelix(495-517)|TMhelix(548-570)|TMhelix(582-604)|TMhelix(639-661)|TMhelix(663-685)
tr|I0HS03|I0HS03_RUBGI	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(57-74)|TMhelix(84-106)|PRK05454(79-587)|TMhelix(407-429)|TMhelix(439-461)|TMhelix(468-490)|TMhelix(521-543)|TMhelix(550-572)
tr|I1RW72|I1RW72_GIBZE	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(260-282)|TMhelix(297-319)|Glyco_trans_2_3(498-704)|TMhelix(689-711)|TMhelix(726-748)|TMhelix(769-791)|TMhelix(823-845)|TMhelix(852-874)
tr|I3BSK7|I3BSK7_THINJ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(20-42)|TMhelix(57-79)|PRK05454(5-547)|TMhelix(370-392)|TMhelix(407-429)|TMhelix(442-464)|TMhelix(504-521)|TMhelix(526-548)
tr|I4YY68|I4YY68_9RHIZ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(60-82)|TMhelix(95-117)|PRK05454(17-614)|TMhelix(413-435)|TMhelix(465-487)|TMhelix(497-519)|TMhelix(560-582)|TMhelix(586-608)
tr|J2LQ60|J2LQ60_9BURK	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(89-106)|TMhelix(126-148)|PRK05454(19-636)|TMhelix(452-474)|TMhelix(489-511)|TMhelix(532-554)|TMhelix(574-596)|TMhelix(601-620)
tr|J2W938|J2W938_9SPHN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(54-76)|TMhelix(96-118)|PRK05454(21-593)|TMhelix(414-436)|TMhelix(446-468)|TMhelix(491-513)|TMhelix(528-550)|TMhelix(557-579)
tr|J3A1U5|J3A1U5_9CAUL	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(65-87)|TMhelix(102-124)|Glyco_tranf_GTA_type(26-652)|TMhelix(414-436)|TMhelix(472-494)|TMhelix(507-529)|TMhelix(563-582)|TMhelix(589-611)
tr|J4H1W1|J4H1W1_9APHY	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(265-287)|TMhelix(302-324)|Glyco_trans_2_3(560-765)|TMhelix(754-776)|TMhelix(791-810)|TMhelix(823-845)|TMhelix(882-904)|TMhelix(913-935)
tr|J6JF63|J6JF63_9RHOB	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(27-49)|TMhelix(59-81)|PRK05454(8-567)|TMhelix(383-405)|TMhelix(415-437)|TMhelix(458-480)|TMhelix(506-528)|TMhelix(535-557)
tr|K0D636|K0D636_ALTMS	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(44-66)|TMhelix(78-100)|PRK05454(41-601)|TMhelix(397-419)|TMhelix(454-476)|TMhelix(496-518)|TMhelix(539-561)|TMhelix(565-587)
tr|L2FI34|L2FI34_COLGN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(258-280)|TMhelix(295-317)|Glyco_trans_2_3(499-705)|TMhelix(690-712)|TMhelix(727-749)|TMhelix(770-792)|TMhelix(824-846)|TMhelix(853-875)
tr|M5D409|M5D409_STEMA	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(53-75)|TMhelix(90-112)|PRK05454(16-613)|TMhelix(413-435)|TMhelix(462-484)|TMhelix(497-519)|TMhelix(546-568)|TMhelix(575-597)
tr|M7Y1A0|M7Y1A0_9RHIZ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(63-85)|TMhelix(100-122)|PRK05454(31-616)|TMhelix(416-438)|TMhelix(468-490)|TMhelix(503-525)|TMhelix(561-583)|TMhelix(588-610)
tr|M9LPX6|M9LPX6_PSEA3	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(309-331)|TMhelix(346-368)|Glyco_trans_2_3(552-767)|TMhelix(745-767)|TMhelix(777-799)|TMhelix(820-842)|TMhelix(875-897)|TMhelix(910-932)
tr|N0BD06|N0BD06_9RHIZ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(50-69)|TMhelix(79-101)|PRK05454(28-589)|TMhelix(400-422)|TMhelix(434-452)|TMhelix(472-494)|TMhelix(533-555)|TMhelix(559-581)
tr|N1MQH9|N1MQH9_9SPHN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(53-72)|TMhelix(92-114)|PRK05454(16-592)|TMhelix(413-435)|TMhelix(445-467)|TMhelix(490-512)|TMhelix(527-549)|TMhelix(556-578)
tr|N4U2C5|N4U2C5_FUSC1	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(263-285)|TMhelix(300-322)|Glyco_trans_2_3(501-715)|TMhelix(692-714)|TMhelix(729-751)|TMhelix(772-794)|TMhelix(827-849)|TMhelix(856-875)
tr|Q085A9|Q085A9_SHEFN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(44-66)|TMhelix(86-108)|PRK05454(10-601)|TMhelix(401-423)|TMhelix(454-476)|TMhelix(496-518)|TMhelix(539-561)|TMhelix(565-587)
tr|Q0BZM2|Q0BZM2_HYPNA	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(39-56)|TMhelix(66-88)|PRK05454(1-590)|TMhelix(390-412)|TMhelix(443-465)|TMhelix(486-508)|TMhelix(528-547)|TMhelix(554-576)
tr|Q169Q0|Q169Q0_ROSDO	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(47-69)|TMhelix(84-106)|PRK05454(3-603)|TMhelix(392-414)|TMhelix(449-471)|TMhelix(484-506)|TMhelix(543-565)|TMhelix(570-592)
tr|Q1NGM2|Q1NGM2_SPHSS	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(54-76)|TMhelix(96-118)|PRK05454(19-593)|TMhelix(410-432)|TMhelix(445-467)|TMhelix(487-509)|TMhelix(530-552)|TMhelix(557-579)
tr|Q1YHH2|Q1YHH2_AURMS	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(79-101)|TMhelix(116-138)|PRK05454(49-624)|TMhelix(434-456)|TMhelix(469-486)|TMhelix(521-543)|TMhelix(572-591)|TMhelix(596-618)
tr|Q5FSZ4|Q5FSZ4_GLUOX	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(57-79)|TMhelix(86-108)|PRK05454(14-607)|TMhelix(416-438)|TMhelix(468-490)|TMhelix(513-535)|TMhelix(556-578)|TMhelix(582-604)
tr|Q7UQE3|Q7UQE3_RHOBA	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(12-30)|TMhelix(45-67)|PRK05454(10-556)|TMhelix(364-386)|TMhelix(406-428)|TMhelix(441-463)|TMhelix(499-516)|TMhelix(521-543)
tr|R4VP12|R4VP12_9GAMM	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(21-43)|TMhelix(56-78)|PRK05454(1-536)|TMhelix(372-394)|TMhelix(409-431)|TMhelix(452-474)|TMhelix(503-525)|TMhelix(530-552)
tr|R5QH22|R5QH22_9PROT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(17-39)|TMhelix(54-76)|PRK05454(10-570)|TMhelix(376-398)|TMhelix(418-440)|TMhelix(453-475)|TMhelix(512-531)|TMhelix(533-555)
tr|R9P3R2|R9P3R2_PSEHS	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(338-360)|TMhelix(373-395)|Glyco_trans_2_3(586-787)|TMhelix(782-804)|TMhelix(817-839)|TMhelix(859-881)|TMhelix(908-930)|TMhelix(940-962)
tr|S0E8E8|S0E8E8_GIBF5	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(263-285)|TMhelix(300-322)|Glyco_trans_2_3(501-715)|TMhelix(692-714)|TMhelix(729-751)|TMhelix(772-794)|TMhelix(827-849)|TMhelix(856-875)
tr|T0H9V4|T0H9V4_9SPHN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(59-76)|TMhelix(96-118)|PRK05454(20-594)|TMhelix(407-429)|TMhelix(444-466)|TMhelix(490-512)|TMhelix(532-551)|TMhelix(558-580)
tr|T0HSI5|T0HSI5_9SPHN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(43-65)|TMhelix(70-92)|PRK05454(3-577)|TMhelix(392-414)|TMhelix(429-451)|TMhelix(458-480)|TMhelix(484-503)|TMhelix(524-546)
tr|T0HY73|T0HY73_9SPHN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(60-82)|TMhelix(97-119)|PRK05454(17-595)|TMhelix(415-437)|TMhelix(447-469)|TMhelix(493-515)|TMhelix(530-552)|TMhelix(559-581)
tr|T0KRE2|T0KRE2_COLGC	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(258-280)|TMhelix(295-317)|Glyco_trans_2_3(499-705)|TMhelix(690-712)|TMhelix(727-749)|TMhelix(770-792)|TMhelix(824-846)|TMhelix(853-875)
tr|W9VTE1|W9VTE1_9EURO	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	TMhelix(198-220)|TMhelix(232-254)|Glyco_trans_2_3(448-612)|TMhelix(643-665)|TMhelix(678-700)|TMhelix(710-732)|TMhelix(774-796)|TMhelix(806-828)
tr|A0A1H2ZCL3|A0A1H2ZCL3_9RHOB	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|PKS_MT	TMhelix(13-30)|TMhelix(40-62)|Glyco_tranf_GTA_type(39-559)|TMhelix(364-386)|TMhelix(396-418)|TMhelix(431-453)|TMhelix(530-552)|PKS_MT(636-750)
tr|A0A2N0VIP5|A0A2N0VIP5_9BACT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|Glycoamylase|Glycoamylase|GH|Phosphorylase	TMhelix(407-426)|TMhelix(441-463)|Glyco_tranf_GTA_type(441-972)|TMhelix(818-835)|TMhelix(840-859)|TMhelix(938-960)|TMhelix(965-987)|Glycoamylase(996-1134)|Glycoamylase(1329-1530)|GH94N_ChvB_NdvB_2_like(1533-1872)|COG3459(1785-2891)
tr|A0A0F5PTT0|A0A0F5PTT0_9RHIZ	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|Glycoamylase|GH|Phosphorylase	TMhelix(408-430)|TMhelix(437-459)|Glyco_tranf_GTA_type(619-784)|TMhelix(836-858)|TMhelix(871-893)|TMhelix(936-958)|TMhelix(965-984)|Glycoamylase(1291-1503)|GH94N_ChvB_NdvB_2_like(1495-1830)|COG3459(1743-2804)
tr|A0A0K1K6Y1|A0A0K1K6Y1_9BURK	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|Glycoamylase|GH|Phosphorylase	TMhelix(410-432)|TMhelix(444-466)|BcsA(645-938)|TMhelix(861-883)|TMhelix(909-931)|TMhelix(966-983)|TMhelix(988-1010)|Glycoamylase(1363-1561)|GH94N_ChvB_NdvB_2_like(1569-1903)|COG3459(1817-2900)
tr|A0A0Q8RDB7|A0A0Q8RDB7_9BURK	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|Glycoamylase|GH|Phosphorylase	TMhelix(419-441)|TMhelix(454-476)|Glyco_tranf_GTA_type(636-865)|TMhelix(832-849)|TMhelix(854-876)|TMhelix(956-973)|TMhelix(978-1000)|Glycoamylase(1355-1567)|GH94N_ChvB_NdvB_2_like(1559-1893)|COG3459(1807-2866)
tr|A0A0S8C2U1|A0A0S8C2U1_9PROT	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|Glycoamylase|GH|Phosphorylase	TMhelix(402-424)|TMhelix(431-453)|Glyco_tranf_GTA_type(465-1015)|TMhelix(866-888)|TMhelix(909-928)|TMhelix(965-987)|TMhelix(992-1014)|Glycoamylase(1328-1540)|GH94N_ChvB_NdvB_2_like(1532-1867)|COG3459(1780-2871)
tr|A0A177QSA5|A0A177QSA5_9PLAN	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|Glycoamylase|GH|Phosphorylase	TMhelix(453-472)|TMhelix(485-507)|BcsA(630-977)|TMhelix(861-878)|TMhelix(880-902)|TMhelix(986-1003)|TMhelix(1008-1030)|Glycoamylase(1434-1648)|GH94N_ChvB_NdvB_2_like(1640-1975)|COG3459(1889-2973)
tr|A0A1B1YTS1|A0A1B1YTS1_9GAMM	TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|Glycoamylase|GH|Phosphorylase	TMhelix(392-414)|TMhelix(429-451)|Glyco_tranf_GTA_type(471-773)|TMhelix(810-827)|TMhelix(831-853)|TMhelix(933-955)|TMhelix(959-981)|Glycoamylase(1362-1554)|GH94N_ChvB_NdvB_2_like(1567-1909)|COG3459(1823-2926)
