tr|L1IHE2|L1IHE2_GUITH	zinc_ribbon_2|C2|WW|LRR_RI|GT-A	zinc_ribbon_2(5-27)|C2(432-541)|WW(674-703)|LRR_RI(913-1084)|Glyco_transf_49(1383-1580)
tr|A0A196SK58|A0A196SK58_BLAHN	TMhelix|GT-A	TMhelix(5-27)|Glyco_transf_49(530-793)
tr|A0A197JL82|A0A197JL82_9FUNG	TMhelix|GT-A	TMhelix(11-33)|Glyco_transf_49(116-388)
tr|A0A197JLE5|A0A197JLE5_9FUNG	TMhelix|GT-A	TMhelix(462-484)|Glyco_transf_49(625-954)
tr|A0A197KE24|A0A197KE24_9FUNG	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(138-410)
tr|A0A1A9UCK9|A0A1A9UCK9_GLOAU	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(88-365)
tr|A0A1A9V7I7|A0A1A9V7I7_GLOAU	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(93-372)
tr|A0A1A9W115|A0A1A9W115_9MUSC	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(89-301)
tr|A0A1A9X056|A0A1A9X056_9MUSC	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(102-432)
tr|A0A1A9X059|A0A1A9X059_9MUSC	TMhelix|GT-A	TMhelix(9-31)|Glyco_transf_49(83-363)
tr|A0A1A9XFM6|A0A1A9XFM6_GLOFF	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_49(202-463)
tr|A0A1A9XFN7|A0A1A9XFN7_GLOFF	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(88-367)
tr|A0A1A9YRJ3|A0A1A9YRJ3_GLOFF	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(88-365)
tr|A0A1A9Z220|A0A1A9Z220_GLOPL	TMhelix|GT-A	TMhelix(63-85)|Glyco_transf_49(143-422)
tr|A0A1B0A3U1|A0A1B0A3U1_GLOPL	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(107-416)
tr|A0A1B0AJK1|A0A1B0AJK1_GLOPL	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(88-365)
tr|A0A1B0BIW3|A0A1B0BIW3_9MUSC	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(88-365)
tr|A0A1B0BQM1|A0A1B0BQM1_9MUSC	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(88-367)
tr|A0A1B0CXE6|A0A1B0CXE6_LUTLO	TMhelix|GT-A	TMhelix(35-57)|Glyco_transf_49(143-419)
tr|A0A1B0G786|A0A1B0G786_GLOMM	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(88-367)
tr|A0A1B0G9T5|A0A1B0G9T5_GLOMM	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(88-365)
tr|A0A1C7NBZ5|A0A1C7NBZ5_9FUNG	TMhelix|GT-A	TMhelix(31-48)|Glyco_transf_49(197-482)
tr|A0A1C7NFR9|A0A1C7NFR9_9FUNG	TMhelix|GT-A	TMhelix(122-144)|Glyco_transf_49(211-459)
tr|A0A1C7NQ60|A0A1C7NQ60_9FUNG	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(131-405)
tr|A0A1C7NQX8|A0A1C7NQX8_9FUNG	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(105-377)
tr|A0A1C7NRN1|A0A1C7NRN1_9FUNG	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(129-405)
tr|A0A1D1VXU5|A0A1D1VXU5_RAMVA	TMhelix|GT-A	TMhelix(9-31)|Glyco_transf_49(84-349)
tr|A0A1D2N7A9|A0A1D2N7A9_ORCCI	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(121-456)
tr|A0A1D2N7B9|A0A1D2N7B9_ORCCI	TMhelix|GT-A	TMhelix(20-37)|Glyco_transf_49(124-465)
tr|A0A1E7F0V6|A0A1E7F0V6_9STRA	TMhelix|GT-A	TMhelix(21-43)|Glyco_transf_49(139-445)
tr|A0A1E7FT01|A0A1E7FT01_9STRA	TMhelix|GT-A	TMhelix(53-75)|Glyco_transf_49(192-398)
tr|A0A1I7RMJ7|A0A1I7RMJ7_BURXY	TMhelix|GT-A	TMhelix(61-83)|Glyco_transf_49(266-587)
tr|A0A1I7UU48|A0A1I7UU48_9PELO	TMhelix|GT-A	TMhelix(7-24)|Glyco_transf_49(97-310)
tr|A0A1I7UU49|A0A1I7UU49_9PELO	TMhelix|GT-A	TMhelix(7-24)|Glyco_transf_49(97-310)
tr|A0A1I7UU51|A0A1I7UU51_9PELO	TMhelix|GT-A	TMhelix(7-26)|Glyco_transf_49(67-378)
tr|A0A1I7YCE0|A0A1I7YCE0_9BILA	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(67-357)
tr|A0A1I8MGF0|A0A1I8MGF0_MUSDO	TMhelix|GT-A	TMhelix(21-43)|Glyco_transf_49(114-445)
tr|A0A1I8MXC4|A0A1I8MXC4_MUSDO	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_49(214-538)
tr|A0A1I8P7J6|A0A1I8P7J6_STOCA	TMhelix|GT-A	TMhelix(12-31)|Glyco_transf_49(118-410)
tr|A0A1I8P9Q9|A0A1I8P9Q9_STOCA	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(101-432)
tr|A0A1I8PSV4|A0A1I8PSV4_STOCA	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_49(220-544)
tr|A0A1J1HXP0|A0A1J1HXP0_9DIPT	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(217-540)
tr|A0A1J1J723|A0A1J1J723_9DIPT	TMhelix|GT-A	TMhelix(12-31)|Glyco_transf_49(113-436)
tr|A0A1S4EG64|A0A1S4EG64_DIACI	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(173-495)
tr|A0A1V9X148|A0A1V9X148_9ACAR	TMhelix|GT-A	TMhelix(65-87)|Glyco_transf_49(163-488)
tr|A0A1W4V2U0|A0A1W4V2U0_DROFC	TMhelix|GT-A	TMhelix(12-29)|Glyco_transf_49(122-458)
tr|A0A1W4V458|A0A1W4V458_DROFC	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_49(220-544)
tr|A0A1W4W5A1|A0A1W4W5A1_AGRPL	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(145-412)
tr|A0A1W4WBE8|A0A1W4WBE8_AGRPL	TMhelix|GT-A	TMhelix(5-27)|Glyco_transf_49(114-441)
tr|A0A1W4WQ34|A0A1W4WQ34_AGRPL	TMhelix|GT-A	TMhelix(12-29)|Glyco_transf_49(99-414)
tr|A0A1W4WSJ6|A0A1W4WSJ6_AGRPL	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(104-394)
tr|A0A1X2HZ47|A0A1X2HZ47_9FUNG	TMhelix|GT-A	TMhelix(11-33)|Glyco_transf_49(143-419)
tr|A0A1X2I0E7|A0A1X2I0E7_9FUNG	TMhelix|GT-A	TMhelix(7-26)|Glyco_transf_49(125-403)
tr|A0A1X2IA57|A0A1X2IA57_9FUNG	TMhelix|GT-A	TMhelix(43-65)|Glyco_transf_49(222-516)
tr|A0A1X2IRK5|A0A1X2IRK5_9FUNG	TMhelix|GT-A	TMhelix(51-73)|Glyco_transf_49(155-400)
tr|A0A1X2IVK0|A0A1X2IVK0_9FUNG	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(88-391)
tr|A0A1X2IXK5|A0A1X2IXK5_9FUNG	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(124-409)
tr|A0A1Y2ASK4|A0A1Y2ASK4_9TREE	TMhelix|GT-A	TMhelix(30-52)|Glyco_transf_49(163-435)
tr|A0A1Y2EVM2|A0A1Y2EVM2_9BASI	TMhelix|GT-A	TMhelix(21-43)|Glyco_transf_49(221-496)
tr|A0A1Y2GGZ7|A0A1Y2GGZ7_9FUNG	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(97-369)
tr|A0A1Y3B5V0|A0A1Y3B5V0_EURMA	TMhelix|GT-A	TMhelix(20-37)|Glyco_transf_49(266-597)
tr|A0A1Z5JQN0|A0A1Z5JQN0_FISSO	TMhelix|GT-A	TMhelix(74-96)|Glyco_transf_49(483-748)
tr|A0A1Z5JQN3|A0A1Z5JQN3_FISSO	TMhelix|GT-A	TMhelix(67-89)|Glyco_transf_49(152-417)
tr|A0A1Z5JTH4|A0A1Z5JTH4_FISSO	TMhelix|GT-A	TMhelix(99-121)|Glyco_transf_49(219-496)
tr|A0A1Z5JVV1|A0A1Z5JVV1_FISSO	TMhelix|GT-A	TMhelix(74-96)|Glyco_transf_49(132-374)
tr|A0A1Z5JXQ2|A0A1Z5JXQ2_FISSO	TMhelix|GT-A	TMhelix(99-121)|Glyco_transf_49(219-496)
tr|A0A1Z5KPD3|A0A1Z5KPD3_FISSO	TMhelix|GT-A	TMhelix(67-89)|Glyco_transf_49(152-417)
tr|A0A1Z5KPY9|A0A1Z5KPY9_FISSO	TMhelix|GT-A	TMhelix(70-92)|Glyco_transf_49(477-742)
tr|A0A1Z5KR38|A0A1Z5KR38_FISSO	TMhelix|GT-A	TMhelix(80-102)|Glyco_transf_49(145-387)
tr|A0A212EWW1|A0A212EWW1_DANPL	TMhelix|GT-A	TMhelix(25-47)|Glyco_transf_49(118-373)
tr|A0A226E755|A0A226E755_FOLCA	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(119-460)
tr|A0A226EJS6|A0A226EJS6_FOLCA	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(111-446)
tr|A0A226EP60|A0A226EP60_FOLCA	TMhelix|GT-A	TMhelix(33-50)|Glyco_transf_49(135-465)
tr|A0A226EVI1|A0A226EVI1_FOLCA	TMhelix|GT-A	TMhelix(19-38)|Glyco_transf_49(180-512)
tr|A0A232EFW1|A0A232EFW1_9HYME	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(186-509)
tr|A0A238FDJ4|A0A238FDJ4_9BASI	TMhelix|GT-A	TMhelix(44-66)|Glyco_transf_49(225-481)
tr|A0A260ZRR3|A0A260ZRR3_9PELO	TMhelix|GT-A	TMhelix(7-25)|Glyco_transf_49(64-376)
tr|A0A261CP03|A0A261CP03_9PELO	TMhelix|GT-A	TMhelix(9-31)|Glyco_transf_49(76-388)
tr|A0A2A2JQK3|A0A2A2JQK3_9BILA	TMhelix|GT-A	TMhelix(31-50)|Glyco_transf_49(93-403)
tr|A0A2A2L818|A0A2A2L818_9BILA	TMhelix|GT-A	TMhelix(31-50)|Glyco_transf_49(93-403)
tr|A0A2A4IVZ0|A0A2A4IVZ0_HELVI	TMhelix|GT-A	TMhelix(21-40)|Glyco_transf_49(125-504)
tr|A0A2A4JSK6|A0A2A4JSK6_HELVI	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(110-366)
tr|A0A2D0RBI4|A0A2D0RBI4_ICTPU	TMhelix|GT-A	TMhelix(43-65)|Glyco_transf_49(143-458)
tr|A0A2G5TR24|A0A2G5TR24_9PELO	TMhelix|GT-A	TMhelix(9-28)|Glyco_transf_49(72-385)
tr|A0A2G5TRK1|A0A2G5TRK1_9PELO	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(64-378)
tr|A0A2G5U8Q8|A0A2G5U8Q8_9PELO	TMhelix|GT-A	TMhelix(12-29)|Glyco_transf_49(92-407)
tr|A0A2H3BX40|A0A2H3BX40_9AGAR	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(140-407)
tr|A0A2J7PCG1|A0A2J7PCG1_9NEOP	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(131-449)
tr|A0A2J7QR72|A0A2J7QR72_9NEOP	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(194-516)
tr|A0A2K3CPK2|A0A2K3CPK2_CHLRE	TMhelix|GT-A	TMhelix(300-322)|Glyco_transf_49(727-959)
tr|A0A2N5V6Y0|A0A2N5V6Y0_9BASI	TMhelix|GT-A	TMhelix(43-65)|Glyco_transf_49(249-526)
tr|A0A2P6LA69|A0A2P6LA69_NEPCL	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(109-375)
tr|A0A2P6TUU9|A0A2P6TUU9_CHLSO	TMhelix|GT-A	TMhelix(47-64)|Glyco_transf_49(185-451)
tr|A0A2P6VGE4|A0A2P6VGE4_9CHLO	TMhelix|GT-A	TMhelix(66-88)|Glyco_transf_49(183-449)
tr|A8X6C0|A8X6C0_CAEBR	TMhelix|GT-A	TMhelix(12-29)|Glyco_transf_49(92-382)
tr|A9USR3|A9USR3_MONBE	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_49(224-518)
tr|B0WAY8|B0WAY8_CULQU	TMhelix|GT-A	TMhelix(23-45)|Glyco_transf_49(116-449)
tr|B0WAY9|B0WAY9_CULQU	TMhelix|GT-A	TMhelix(21-43)|Glyco_transf_49(212-535)
tr|B3MML5|B3MML5_DROAN	TMhelix|GT-A	TMhelix(12-29)|Glyco_transf_49(116-453)
tr|B4GT14|B4GT14_DROPE	TMhelix|GT-A	TMhelix(105-127)|Glyco_transf_49(290-615)
tr|B4JC71|B4JC71_DROGR	TMhelix|GT-A	TMhelix(21-40)|Glyco_transf_49(210-534)
tr|B4KLW0|B4KLW0_DROMO	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(126-445)
tr|B4LPD7|B4LPD7_DROVI	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(132-450)
tr|B4M9I9|B4M9I9_DROVI	TMhelix|GT-A	TMhelix(20-42)|Glyco_transf_49(215-539)
tr|B4MV25|B4MV25_DROWI	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_49(220-543)
tr|B4MV35|B4MV35_DROWI	TMhelix|GT-A	TMhelix(20-39)|Glyco_transf_49(145-482)
tr|B4Q425|B4Q425_DROSI	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_49(212-536)
tr|B7FUF7|B7FUF7_PHATC	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(95-370)
tr|B7G485|B7G485_PHATC	TMhelix|GT-A	TMhelix(93-115)|Glyco_transf_49(156-407)
tr|B7PHJ7|B7PHJ7_IXOSC	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(130-449)
tr|B8C3F9|B8C3F9_THAPS	TMhelix|GT-A	TMhelix(70-92)|Glyco_transf_49(204-482)
tr|C3Z7H9|C3Z7H9_BRAFL	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(255-543)
tr|D1ZZK1|D1ZZK1_TRICA	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(110-422)
tr|D3AVH6|D3AVH6_POLPP	TMhelix|GT-A	TMhelix(12-31)|Glyco_transf_49(104-335)
tr|D3B879|D3B879_POLPP	TMhelix|GT-A	TMhelix(20-38)|Glyco_transf_49(71-294)
tr|D6WAH9|D6WAH9_TRICA	TMhelix|GT-A	TMhelix(7-26)|Glyco_transf_49(104-371)
tr|D6X451|D6X451_TRICA	TMhelix|GT-A	TMhelix(47-69)|Glyco_transf_49(154-476)
tr|E0VKZ9|E0VKZ9_PEDHC	TMhelix|GT-A	TMhelix(5-23)|Glyco_transf_49(119-442)
tr|E0W2Y7|E0W2Y7_PEDHC	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(224-548)
tr|E2ADT6|E2ADT6_CAMFO	TMhelix|GT-A	TMhelix(89-108)|Glyco_transf_49(214-528)
tr|E3KIT8|E3KIT8_PUCGT	TMhelix|GT-A	TMhelix(42-64)|Glyco_transf_49(248-525)
tr|E3M5L6|E3M5L6_CAERE	TMhelix|GT-A	TMhelix(7-26)|Glyco_transf_49(84-421)
tr|E3MJM8|E3MJM8_CAERE	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(76-388)
tr|E3MZ70|E3MZ70_CAERE	TMhelix|GT-A	TMhelix(12-29)|Glyco_transf_49(86-399)
tr|E3MZ73|E3MZ73_CAERE	TMhelix|GT-A	TMhelix(7-24)|Glyco_transf_49(98-427)
tr|E3N112|E3N112_CAERE	TMhelix|GT-A	TMhelix(7-25)|Glyco_transf_49(64-396)
tr|E3N124|E3N124_CAERE	TMhelix|GT-A	TMhelix(19-36)|Glyco_transf_49(90-394)
tr|E3NRY7|E3NRY7_CAERE	TMhelix|GT-A	TMhelix(7-26)|Glyco_transf_49(84-399)
tr|E4XDY5|E4XDY5_OIKDI	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(82-396)
tr|E4XGU9|E4XGU9_OIKDI	TMhelix|GT-A	TMhelix(20-37)|Glyco_transf_49(146-466)
tr|E4XV66|E4XV66_OIKDI	TMhelix|GT-A	TMhelix(20-39)|Glyco_transf_49(98-420)
tr|E9IUE9|E9IUE9_SOLIN	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(195-518)
tr|E9J575|E9J575_SOLIN	TMhelix|GT-A	TMhelix(36-55)|Glyco_transf_49(161-473)
tr|F4RSZ8|F4RSZ8_MELLP	TMhelix|GT-A	TMhelix(28-50)|Glyco_transf_49(233-509)
tr|F4WLI4|F4WLI4_ACREC	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(187-518)
tr|F4WP95|F4WP95_ACREC	TMhelix|GT-A	TMhelix(58-77)|Glyco_transf_49(183-480)
tr|F4WTJ5|F4WTJ5_ACREC	TMhelix|GT-A	TMhelix(17-39)|Glyco_transf_49(126-474)
tr|F7EK79|F7EK79_MONDO	TMhelix|GT-A	TMhelix(29-51)|Glyco_transf_49(120-434)
tr|G0NE73|G0NE73_CAEBE	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(75-349)
tr|G0NS05|G0NS05_CAEBE	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(84-399)
tr|G0NTJ3|G0NTJ3_CAEBE	TMhelix|GT-A	TMhelix(7-25)|Glyco_transf_49(104-417)
tr|G3Q5L1|G3Q5L1_GASAC	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(110-423)
tr|G4TGQ6|G4TGQ6_SERID	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(120-386)
tr|G7DSL8|G7DSL8_MIXOS	TMhelix|GT-A	TMhelix(63-85)|Glyco_transf_49(249-514)
tr|H2KYW8|H2KYW8_CAEEL	TMhelix|GT-A	TMhelix(13-30)|Glyco_transf_49(83-382)
tr|H2LV64|H2LV64_ORYLA	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(113-426)
tr|H2SF06|H2SF06_TAKRU	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(103-417)
tr|H2XND2|H2XND2_CIOIN	TMhelix|GT-A	TMhelix(13-32)|Glyco_transf_49(74-388)
tr|H2ZCX2|H2ZCX2_CIOSA	TMhelix|GT-A	TMhelix(12-31)|Glyco_transf_49(73-387)
tr|H3C4W7|H3C4W7_TETNG	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(103-417)
tr|H3E303|H3E303_PRIPA	TMhelix|GT-A	TMhelix(5-27)|Glyco_transf_49(112-407)
tr|H3FR68|H3FR68_PRIPA	TMhelix|GT-A	TMhelix(16-35)|Glyco_transf_49(97-375)
tr|H9JW06|H9JW06_BOMMO	TMhelix|GT-A	TMhelix(25-47)|Glyco_transf_49(120-376)
tr|I1CMV6|I1CMV6_RHIO9	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(98-340)
tr|I1CSW2|I1CSW2_RHIO9	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(105-380)
tr|J9JKQ1|J9JKQ1_ACYPI	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(246-567)
tr|J9JVE0|J9JVE0_ACYPI	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(87-403)
tr|K7ILW5|K7ILW5_NASVI	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_49(192-515)
tr|K7J8G3|K7J8G3_NASVI	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(134-459)
tr|K8EK47|K8EK47_9CHLO	TMhelix|GT-A	TMhelix(68-90)|Glyco_transf_49(182-465)
tr|L1JV25|L1JV25_GUITH	TMhelix|GT-A	TMhelix(7-24)|Glyco_transf_49(368-625)
tr|L1JYW3|L1JYW3_GUITH	TMhelix|GT-A	TMhelix(37-59)|Glyco_transf_49(159-382)
tr|L8GYG0|L8GYG0_ACACA	TMhelix|GT-A	TMhelix(32-54)|Glyco_transf_49(494-739)
tr|M1V5N6|M1V5N6_CYAM1	TMhelix|GT-A	TMhelix(42-64)|Glyco_transf_49(206-493)
tr|M4AJS7|M4AJS7_XIPMA	TMhelix|GT-A	TMhelix(9-31)|Glyco_transf_49(111-424)
tr|Q16NP8|Q16NP8_AEDAE	TMhelix|GT-A	TMhelix(20-42)|Glyco_transf_49(208-531)
tr|Q16NP9|Q16NP9_AEDAE	TMhelix|GT-A	TMhelix(22-44)|Glyco_transf_49(112-434)
tr|Q29PK0|Q29PK0_DROPS	TMhelix|GT-A	TMhelix(24-46)|Glyco_transf_49(237-561)
tr|Q5TVI0|Q5TVI0_ANOGA	TMhelix|GT-A	TMhelix(21-43)|Glyco_transf_49(112-443)
tr|Q7JRE1|Q7JRE1_DROME	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_49(212-536)
tr|Q7QGB8|Q7QGB8_ANOGA	TMhelix|GT-A	TMhelix(21-43)|Glyco_transf_49(212-535)
tr|Q7YTQ3|Q7YTQ3_CAEEL	TMhelix|GT-A	TMhelix(7-26)|Glyco_transf_49(85-400)
tr|Q9VMN1|Q9VMN1_DROME	TMhelix|GT-A	TMhelix(12-29)|Glyco_transf_49(130-485)
tr|R1G5Q0|R1G5Q0_EMIHU	TMhelix|GT-A	TMhelix(21-43)|Glyco_transf_49(154-423)
tr|S2JKF0|S2JKF0_MUCC1	TMhelix|GT-A	TMhelix(55-77)|Glyco_transf_49(165-419)
tr|S2JMM7|S2JMM7_MUCC1	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(123-396)
tr|S2K4A2|S2K4A2_MUCC1	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_49(137-411)
tr|T1HK46|T1HK46_RHOPR	TMhelix|GT-A	TMhelix(5-27)|Glyco_transf_49(102-418)
tr|T1J8L2|T1J8L2_STRMM	TMhelix|GT-A	TMhelix(5-27)|Glyco_transf_49(102-422)
tr|T1JA84|T1JA84_STRMM	TMhelix|GT-A	TMhelix(7-26)|Glyco_transf_49(106-422)
tr|T1JJI3|T1JJI3_STRMM	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_49(75-359)
tr|T1JUE8|T1JUE8_TETUR	TMhelix|GT-A	TMhelix(30-52)|Glyco_transf_49(289-575)
tr|T1K982|T1K982_TETUR	TMhelix|GT-A	TMhelix(9-27)|Glyco_transf_49(106-448)
tr|U6NUL4|U6NUL4_HAECO	TMhelix|GT-A	TMhelix(58-77)|Glyco_transf_49(125-431)
tr|W5J4G3|W5J4G3_ANODA	TMhelix|GT-A	TMhelix(21-43)|Glyco_transf_49(111-437)
tr|W5L921|W5L921_ASTMX	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_49(116-431)
tr|W5M0K2|W5M0K2_LEPOC	TMhelix|GT-A	TMhelix(15-34)|Glyco_transf_49(109-425)
tr|W5P2Y1|W5P2Y1_SHEEP	TMhelix|GT-A	TMhelix(21-43)|Glyco_transf_49(72-386)
tr|W7U3U6|W7U3U6_9STRA	TMhelix|GT-A	TMhelix(24-46)|Glyco_transf_49(247-518)
tr|T1JRE0|T1JRE0_TETUR	TMhelix|Filament|GT-A|GT-A	TMhelix(21-43)|Filament(67-140)|GT8_LARGE_C(172-451)|Glyco_transf_49(513-783)
tr|A0A2J8UVN3|A0A2J8UVN3_PONAB	TMhelix|bZIP|GT-A|GT-A	TMhelix(12-34)|bZIP(56-90)|GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|A0A2K6EKN8|A0A2K6EKN8_PROCO	TMhelix|bZIP|GT-A|GT-A	TMhelix(12-34)|bZIP(56-90)|GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|F1RYI1|F1RYI1_PIG	TMhelix|bZIP|GT-A|GT-A	TMhelix(12-34)|bZIP(53-89)|GT8_LARGE_C(136-415)|Glyco_transf_49(471-740)
tr|H3BGT5|H3BGT5_LATCH	TMhelix|bZIP|GT-A|GT-A	TMhelix(7-29)|bZIP(54-78)|Glyco_tranf_GTA_type(148-374)|Glyco_transf_49(430-666)
tr|I3MWQ4|I3MWQ4_ICTTR	TMhelix|bZIP|GT-A|GT-A	TMhelix(12-34)|bZIP(55-89)|GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|F0YDZ2|F0YDZ2_AURAN	TMhelix|2OG-FeII_Oxy|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|PRK09169|RAP|SAP	TMhelix(21-43)|2OG-FeII_Oxy(204-268)|Glyco_transf_49(436-800)|TMhelix(1108-1130)|TMhelix(1137-1159)|TMhelix(1174-1193)|TMhelix(1206-1228)|TMhelix(1248-1270)|TMhelix(1277-1295)|TMhelix(1394-1416)|TMhelix(1436-1458)|PRK09169(1768-2249)|RAP(2361-2418)|SAP(2448-2485)
tr|D2V1U0|D2V1U0_NAEGR	TMhelix	TMhelix(73-95)
tr|A0A1B0G097|A0A1B0G097_GLOMM	TIP_N|G-patch|GCFC|TMhelix|GT-A|TMhelix|TMhelix|TMhelix	TIP_N(3-109)|G-patch(168-212)|GCFC(409-679)|TMhelix(845-867)|Glyco_transf_49(939-1250)|TMhelix(1306-1328)|TMhelix(1338-1360)|TMhelix(1367-1389)
tr|A0A1A9Y9D4|A0A1A9Y9D4_GLOFF	TIP_N|G-patch|GCFC|GT-A	TIP_N(39-145)|G-patch(205-249)|GCFC(448-718)|Glyco_transf_49(911-1243)
tr|A0A1B0ANU3|A0A1B0ANU3_9MUSC	TIP_N|G-patch|GCFC|GT-A	TIP_N(39-145)|G-patch(205-249)|GCFC(448-718)|Glyco_transf_49(911-1241)
tr|A0A196SDH5|A0A196SDH5_BLAHN	Smr|GT-A	Smr(304-364)|Glyco_transf_49(492-678)
tr|A0A196SLB4|A0A196SLB4_BLAHN	PRK10118|GT-A	PRK10118(38-135)|Glyco_transf_49(266-525)
tr|A0A1B0G785|A0A1B0G785_GLOMM	PRK08581|GT-A	PRK08581(258-474)|Glyco_transf_49(530-853)
tr|A0A1Q9DFZ1|A0A1Q9DFZ1_SYMMI	PLN03218|RNase_H_like|EEP|RT_like|GT-A	PLN03218(864-1087)|RNase_H_like(2359-2495)|EEP(2579-2829)|RT_like(3146-3243)|Glyco_transf_49(3947-4266)
tr|A0A196SLT5|A0A196SLT5_BLAHN	PKc_like|GT-A	PKc_like(1-179)|Glyco_transf_49(418-599)
tr|A0A226EJD3|A0A226EJD3_FOLCA	PHA03247|GT-A	PHA03247(394-800)|Glyco_transf_49(1180-1517)
tr|A0A068YBA4|A0A068YBA4_ECHMU	PEMT|GT-A	PEMT(42-104)|Glyco_transf_49(96-356)
tr|A0A1Y2GC35|A0A1Y2GC35_9FUNG	Macoilin|TMhelix|GT-A	Macoilin(87-261)|TMhelix(360-382)|Glyco_transf_49(518-837)
tr|A0A2R5H1T8|A0A2R5H1T8_9STRA	LRR_RI|GT-A	LRR_RI(722-800)|Glyco_transf_49(1295-1576)
tr|K0R6Z3|K0R6Z3_THAOC	Lebercilin|GT-A	Lebercilin(821-934)|Glyco_transf_49(1259-1497)
