tr|A0A239KH96|A0A239KH96_9PROT	YbbN|GT-A|GT-B	YbbN(41-194)|GT2(310-557)|Glycosyltransferase_GTB-type(596-930)
tr|A0A0G1KKU8|A0A0G1KKU8_9BACT	GT-A|TMhelix	GT2(1-268)|TMhelix(249-271)
tr|A0A0G1L2V5|A0A0G1L2V5_9BACT	GT-A|TMhelix	GT_2_like_c(6-228)|TMhelix(258-280)
tr|A0A0G1L440|A0A0G1L440_9BACT	GT-A|TMhelix	GT2(1-301)|TMhelix(255-277)
tr|A0A0G1L554|A0A0G1L554_9BACT	GT-A|TMhelix	GT_2_like_c(5-223)|TMhelix(252-274)
tr|A0A0G1LDE5|A0A0G1LDE5_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(9-220)|TMhelix(278-300)
tr|A0A0G1LFL2|A0A0G1LFL2_9BACT	GT-A|TMhelix	GT2(4-244)|TMhelix(249-271)
tr|A0A0G1MRF9|A0A0G1MRF9_9BACT	GT-A|TMhelix	GT2(5-253)|TMhelix(247-269)
tr|A0A0G1N2F0|A0A0G1N2F0_9BACT	GT-A|TMhelix	GT2(6-294)|TMhelix(250-272)
tr|A0A0G1PC92|A0A0G1PC92_9BACT	GT-A|TMhelix	GT2(1-258)|TMhelix(238-260)
tr|A0A0G1PJT0|A0A0G1PJT0_9BACT	GT-A|TMhelix	GT2(1-289)|TMhelix(256-278)
tr|A0A0G1PLZ3|A0A0G1PLZ3_9BACT	GT-A|TMhelix	GT2(4-275)|TMhelix(249-271)
tr|A0A0G1PP41|A0A0G1PP41_9BACT	GT-A|TMhelix	GT_2_like_c(8-211)|TMhelix(246-268)
tr|A0A0G1Q7U9|A0A0G1Q7U9_9BACT	GT-A|TMhelix	GT2(1-259)|TMhelix(237-259)
tr|A0A0G1QMZ3|A0A0G1QMZ3_9BACT	GT-A|TMhelix	GT2(1-259)|TMhelix(237-259)
tr|A0A0G1S6D0|A0A0G1S6D0_9BACT	GT-A|TMhelix	GT_2_like_c(8-218)|TMhelix(253-270)
tr|A0A0G1TN16|A0A0G1TN16_9BACT	GT-A|TMhelix	GT_2_like_c(6-209)|TMhelix(240-262)
tr|A0A0G1VUE7|A0A0G1VUE7_9BACT	GT-A|TMhelix	GT2(1-335)|TMhelix(278-300)
tr|A0A0G1X3J6|A0A0G1X3J6_9BACT	GT-A|TMhelix	GT2(1-251)|TMhelix(239-261)
tr|A0A0G1XA69|A0A0G1XA69_9BACT	GT-A|TMhelix	GT2(1-266)|TMhelix(244-266)
tr|A0A0G1XEJ8|A0A0G1XEJ8_9BACT	GT-A|TMhelix	GT2(1-282)|TMhelix(256-278)
tr|A0A0G1Y7Q3|A0A0G1Y7Q3_9BACT	GT-A|TMhelix	GT2(4-241)|TMhelix(217-239)
tr|A0A0G1YMN1|A0A0G1YMN1_9BACT	GT-A|TMhelix	GT2(2-276)|TMhelix(275-297)
tr|A0A0G1YPS6|A0A0G1YPS6_9BACT	GT-A|TMhelix	GT2(1-267)|TMhelix(253-275)
tr|A0A0G1ZAT8|A0A0G1ZAT8_9BACT	GT-A|TMhelix	GT_2_like_c(5-224)|TMhelix(257-279)
tr|A0A0G2Z4Z3|A0A0G2Z4Z3_9BACT	GT-A|TMhelix	GT2(13-336)|TMhelix(286-308)
tr|A0A0G9H066|A0A0G9H066_9GAMM	GT-A|TMhelix	GT2(1-283)|TMhelix(256-278)
tr|A0A0H3C6Z5|A0A0H3C6Z5_CAUVN	GT-A|TMhelix	GT2(19-308)|TMhelix(279-301)
tr|A0A0H3CBA3|A0A0H3CBA3_CAUVN	GT-A|TMhelix	GT2(17-318)|TMhelix(280-299)
tr|A0A0H3IZ07|A0A0H3IZ07_CLOPA	GT-A|TMhelix	GT2(1-335)|TMhelix(304-326)
tr|A0A0H3J1L3|A0A0H3J1L3_CLOPA	GT-A|TMhelix	GT2(5-290)|TMhelix(267-286)
tr|A0A0H3J4F6|A0A0H3J4F6_CLOPA	GT-A|TMhelix	GT2(1-312)|TMhelix(277-299)
tr|A0A0H4C210|A0A0H4C210_9ACTN	GT-A|TMhelix	GT2(1-225)|TMhelix(220-242)
tr|A0A0J0Y9V9|A0A0J0Y9V9_9SPHI	GT-A|TMhelix	GT_2_like_c(6-219)|TMhelix(250-272)
tr|A0A0J0YJY2|A0A0J0YJY2_9FLAO	GT-A|TMhelix	GT2(1-290)|TMhelix(280-297)
tr|A0A0J1GAD6|A0A0J1GAD6_9FIRM	GT-A|TMhelix	GT_2_like_c(3-201)|TMhelix(231-253)
tr|A0A0J7BMC2|A0A0J7BMC2_9BACT	GT-A|TMhelix	GT2(10-272)|TMhelix(239-261)
tr|A0A0J7ZRN2|A0A0J7ZRN2_9ACTN	GT-A|TMhelix	Glyco_tranf_GTA_type(6-199)|TMhelix(220-242)
tr|A0A0K2B2S2|A0A0K2B2S2_STRAM	GT-A|TMhelix	GT2(1-255)|TMhelix(220-242)
tr|A0A0K8JA41|A0A0K8JA41_9FIRM	GT-A|TMhelix	GT2(3-337)|TMhelix(303-320)
tr|A0A0L6CVN2|A0A0L6CVN2_9RHOB	GT-A|TMhelix	GT2(36-320)|TMhelix(266-288)
tr|A0A0L8VEN7|A0A0L8VEN7_9BACT	GT-A|TMhelix	GT2(6-274)|TMhelix(256-278)
tr|A0A0M0WE71|A0A0M0WE71_9BACI	GT-A|TMhelix	GT_2_like_c(5-227)|TMhelix(258-280)
tr|A0A0M1JSA2|A0A0M1JSA2_9CYAN	GT-A|TMhelix	Glycos_transf_2(5-169)|TMhelix(274-296)
tr|A0A0M1JXY3|A0A0M1JXY3_9CYAN	GT-A|TMhelix	GT2(4-283)|TMhelix(267-286)
tr|A0A0M2USL6|A0A0M2USL6_9BACT	GT-A|TMhelix	GT_2_like_c(7-225)|TMhelix(262-284)
tr|A0A0M2UVT8|A0A0M2UVT8_9BACT	GT-A|TMhelix	GT2(10-296)|TMhelix(274-296)
tr|A0A0M2VWL0|A0A0M2VWL0_9BACL	GT-A|TMhelix	GT_2_like_c(5-227)|TMhelix(259-281)
tr|A0A0M6ZDN0|A0A0M6ZDN0_9RHOB	GT-A|TMhelix	GT2(11-288)|TMhelix(264-286)
tr|A0A0M8Q813|A0A0M8Q813_9BACI	GT-A|TMhelix	GT_2_like_c(5-227)|TMhelix(262-284)
tr|A0A0M8QMD1|A0A0M8QMD1_9ACTN	GT-A|TMhelix	GT2(1-255)|TMhelix(220-242)
tr|A0A0M8VBF7|A0A0M8VBF7_9ACTN	GT-A|TMhelix	Glyco_tranf_GTA_type(3-190)|TMhelix(211-233)
tr|A0A0M9DU51|A0A0M9DU51_9BACT	GT-A|TMhelix	GT2(3-341)|TMhelix(305-324)
tr|A0A0M9DXR7|A0A0M9DXR7_9DELT	GT-A|TMhelix	GT2(14-309)|TMhelix(269-291)
tr|A0A0M9WYQ1|A0A0M9WYQ1_9BACI	GT-A|TMhelix	GT_2_like_c(8-218)|TMhelix(251-273)
tr|A0A0N0A8Y3|A0A0N0A8Y3_9ACTN	GT-A|TMhelix	GT2(3-247)|TMhelix(211-233)
tr|A0A0N0T0S0|A0A0N0T0S0_9ACTN	GT-A|TMhelix	GT2(1-225)|TMhelix(220-242)
tr|A0A0N7HYB9|A0A0N7HYB9_9FLAO	GT-A|TMhelix	GT2(3-278)|TMhelix(256-275)
tr|A0A0N7J868|A0A0N7J868_9BURK	GT-A|TMhelix	GT_2_like_c(7-223)|TMhelix(245-267)
tr|A0A0N8KNA1|A0A0N8KNA1_9CYAN	GT-A|TMhelix	GT2(7-286)|TMhelix(244-266)
tr|A0A0P0CCU4|A0A0P0CCU4_9BACT	GT-A|TMhelix	GT2(6-321)|TMhelix(297-314)
tr|A0A0P0CTE9|A0A0P0CTE9_9BACT	GT-A|TMhelix	GT2(3-275)|TMhelix(242-264)
tr|A0A0P0NFC4|A0A0P0NFC4_9SPHI	GT-A|TMhelix	GT2(1-284)|TMhelix(248-270)
tr|A0A0P1EM84|A0A0P1EM84_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(12-260)|TMhelix(263-282)
tr|A0A0P1FWN6|A0A0P1FWN6_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(32-285)|TMhelix(289-308)
tr|A0A0P1H3D7|A0A0P1H3D7_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(67-312)|TMhelix(316-338)
tr|A0A0P1LVP8|A0A0P1LVP8_9BACT	GT-A|TMhelix	GT_2_like_b(8-249)|TMhelix(272-294)
tr|A0A0P4RFQ6|A0A0P4RFQ6_9ACTN	GT-A|TMhelix	GT2(5-277)|TMhelix(226-248)
tr|A0A0P6V7W1|A0A0P6V7W1_9EURY	GT-A|TMhelix	GT2(2-251)|TMhelix(242-264)
tr|A0A0P6YD26|A0A0P6YD26_9CHLR	GT-A|TMhelix	GT_2_like_c(12-209)|TMhelix(244-266)
tr|A0A0P7HF41|A0A0P7HF41_9EURY	GT-A|TMhelix	GT_2_like_c(18-225)|TMhelix(261-283)
tr|A0A0P7YYM8|A0A0P7YYM8_9CYAN	GT-A|TMhelix	GT2(70-345)|TMhelix(305-327)
tr|A0A0P9CHC6|A0A0P9CHC6_9BACL	GT-A|TMhelix	GT_2_like_c(4-233)|TMhelix(266-288)
tr|A0A0Q4GLY4|A0A0Q4GLY4_9SPHI	GT-A|TMhelix	GT2(1-278)|TMhelix(246-263)
tr|A0A0Q4KBY4|A0A0Q4KBY4_9SPHN	GT-A|TMhelix	GT2(9-297)|TMhelix(257-275)
tr|A0A0Q4LKG3|A0A0Q4LKG3_9SPHI	GT-A|TMhelix	GT2(5-300)|TMhelix(256-278)
tr|A0A0Q5Q504|A0A0Q5Q504_9FLAO	GT-A|TMhelix	GT2(4-286)|TMhelix(252-274)
tr|A0A0Q5SUF9|A0A0Q5SUF9_9BACT	GT-A|TMhelix	GT_2_like_c(6-219)|TMhelix(246-268)
tr|A0A0Q5TD78|A0A0Q5TD78_9SPHI	GT-A|TMhelix	GT2(1-280)|TMhelix(246-268)
tr|A0A0Q5TQU3|A0A0Q5TQU3_9SPHI	GT-A|TMhelix	GT2(12-315)|TMhelix(268-290)
tr|A0A0Q6TWA7|A0A0Q6TWA7_9CAUL	GT-A|TMhelix	GT2(17-276)|TMhelix(280-299)
tr|A0A0Q6UQ06|A0A0Q6UQ06_9CAUL	GT-A|TMhelix	GT2(20-308)|TMhelix(279-301)
tr|A0A0Q7UGK3|A0A0Q7UGK3_9CAUL	GT-A|TMhelix	GT2(19-308)|TMhelix(279-301)
tr|A0A0Q8DG87|A0A0Q8DG87_9ACTN	GT-A|TMhelix	Glyco_tranf_GTA_type(2-237)|TMhelix(243-260)
tr|A0A0Q8EK36|A0A0Q8EK36_9GAMM	GT-A|TMhelix	GT2(20-294)|TMhelix(269-291)
tr|A0A0Q9DPA8|A0A0Q9DPA8_9FLAO	GT-A|TMhelix	GT2(1-286)|TMhelix(252-274)
tr|A0A0R1WUI0|A0A0R1WUI0_9LACO	GT-A|TMhelix	GT2(3-287)|TMhelix(255-272)
tr|A0A0R2MPL1|A0A0R2MPL1_9LACO	GT-A|TMhelix	GT_2_like_b(6-243)|TMhelix(254-276)
tr|A0A0R3DZT1|A0A0R3DZT1_9BRAD	GT-A|TMhelix	GT2(22-351)|TMhelix(311-333)
tr|A0A0S2I092|A0A0S2I092_9BACT	GT-A|TMhelix	GT2(1-306)|TMhelix(252-274)
tr|A0A0S3QRZ3|A0A0S3QRZ3_THET7	GT-A|TMhelix	GT2(1-332)|TMhelix(306-325)
tr|A0A0S4K1S9|A0A0S4K1S9_9BURK	GT-A|TMhelix	mycofact_glyco(45-241)|TMhelix(268-290)
tr|A0A0S4LBB0|A0A0S4LBB0_9BACT	GT-A|TMhelix	GT2(30-323)|TMhelix(291-313)
tr|A0A0S4LCE0|A0A0S4LCE0_9BACT	GT-A|TMhelix	GT2(1-288)|TMhelix(264-283)
tr|A0A0S4LFQ7|A0A0S4LFQ7_9BACT	GT-A|TMhelix	GT2(3-294)|TMhelix(248-270)
tr|A0A0S4LJJ8|A0A0S4LJJ8_9BACT	GT-A|TMhelix	GT2(28-307)|TMhelix(291-313)
tr|A0A0S4PE21|A0A0S4PE21_9BACT	GT-A|TMhelix	GT_2_like_c(9-229)|TMhelix(272-294)
tr|A0A0S4PE55|A0A0S4PE55_9BACT	GT-A|TMhelix	GT_2_like_c(5-227)|TMhelix(259-281)
tr|A0A0S4PHG7|A0A0S4PHG7_9BACT	GT-A|TMhelix	GT_2_like_c(10-230)|TMhelix(265-284)
tr|A0A0S7B9I5|A0A0S7B9I5_9CHLR	GT-A|TMhelix	GT2(14-305)|TMhelix(260-282)
tr|A0A0S7BEH9|A0A0S7BEH9_9CHLR	GT-A|TMhelix	GT_2_like_c(10-233)|TMhelix(265-287)
tr|A0A0S7X2P1|A0A0S7X2P1_9BACT	GT-A|TMhelix	GT_2_like_c(20-212)|TMhelix(274-293)
tr|A0A0S7XXQ4|A0A0S7XXQ4_9COXI	GT-A|TMhelix	GT_2_like_c(5-227)|TMhelix(262-284)
tr|A0A0S7ZHP1|A0A0S7ZHP1_9BACT	GT-A|TMhelix	GT2(7-319)|TMhelix(252-274)
tr|A0A0S8DRI9|A0A0S8DRI9_9BACT	GT-A|TMhelix	GT_2_like_c(5-222)|TMhelix(259-280)
tr|A0A0S8IEW1|A0A0S8IEW1_9BACT	GT-A|TMhelix	GT2(1-288)|TMhelix(264-286)
tr|A0A0S9NLN8|A0A0S9NLN8_9BURK	GT-A|TMhelix	GT2(1-279)|TMhelix(246-268)
tr|A0A0T0MA66|A0A0T0MA66_9FLAO	GT-A|TMhelix	GT_2_like_c(5-225)|TMhelix(254-276)
tr|A0A0T5PDP2|A0A0T5PDP2_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(14-265)|TMhelix(263-282)
tr|A0A0T6V727|A0A0T6V727_9PSED	GT-A|TMhelix	GT2(4-258)|TMhelix(248-267)
tr|A0A0T7BT32|A0A0T7BT32_9CYAN	GT-A|TMhelix	GT2(1-260)|TMhelix(250-272)
tr|A0A0U2MAP6|A0A0U2MAP6_9CREN	GT-A|TMhelix	GT2(36-267)|TMhelix(363-385)
tr|A0A0U3CNK9|A0A0U3CNK9_9EURY	GT-A|TMhelix	GT_2_like_c(5-224)|TMhelix(259-281)
tr|A0A0U3PHF1|A0A0U3PHF1_9ACTN	GT-A|TMhelix	GT2(1-255)|TMhelix(220-242)
tr|A0A0V1QTC6|A0A0V1QTC6_9FLAO	GT-A|TMhelix	GT2(1-284)|TMhelix(252-274)
tr|A0A0V2FAN6|A0A0V2FAN6_CAUVI	GT-A|TMhelix	GT2(19-303)|TMhelix(279-301)
tr|A0A0W0NUQ9|A0A0W0NUQ9_9PSED	GT-A|TMhelix	GT2(1-295)|TMhelix(263-285)
tr|A0A0W1A3J7|A0A0W1A3J7_9GAMM	GT-A|TMhelix	GT2(14-256)|TMhelix(257-279)
tr|A0A0W7WEG4|A0A0W7WEG4_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(15-262)|TMhelix(267-286)
tr|A0A0X3S5L1|A0A0X3S5L1_9ACTN	GT-A|TMhelix	GT2(1-225)|TMhelix(220-242)
tr|A0A0X8X2L7|A0A0X8X2L7_9SPHI	GT-A|TMhelix	GT_2_like_c(9-225)|TMhelix(254-276)
tr|A0A0X8X3D1|A0A0X8X3D1_9SPHI	GT-A|TMhelix	GT2(7-276)|TMhelix(248-270)
tr|A0A101NT09|A0A101NT09_9ACTN	GT-A|TMhelix	GT2(1-259)|TMhelix(223-245)
tr|A0A101U930|A0A101U930_9ACTN	GT-A|TMhelix	GT2(1-255)|TMhelix(220-242)
tr|A0A101UZ34|A0A101UZ34_9ACTN	GT-A|TMhelix	GT2(1-255)|TMhelix(220-242)
tr|A0A109CR04|A0A109CR04_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(8-270)|TMhelix(280-302)
tr|A0A117PRH3|A0A117PRH3_9ACTN	GT-A|TMhelix	GT2(1-255)|TMhelix(220-242)
tr|A0A117RUT4|A0A117RUT4_9ACTN	GT-A|TMhelix	GT2(3-246)|TMhelix(211-233)
tr|A0A125P3J0|A0A125P3J0_9BACT	GT-A|TMhelix	GT2(5-264)|TMhelix(234-253)
tr|A0A125RA82|A0A125RA82_9EURY	GT-A|TMhelix	GT_2_like_c(5-224)|TMhelix(259-281)
tr|A0A127V7B6|A0A127V7B6_9SPHI	GT-A|TMhelix	GT2(1-288)|TMhelix(240-262)
tr|A0A132BYS2|A0A132BYS2_9RHOB	GT-A|TMhelix	GT_2_like_b(8-260)|TMhelix(259-281)
tr|A0A133QF28|A0A133QF28_9BACT	GT-A|TMhelix	GT_2_like_b(5-246)|TMhelix(256-278)
tr|A0A133XY75|A0A133XY75_9BACT	GT-A|TMhelix	GT_2_like_b(5-238)|TMhelix(254-276)
tr|A0A136A3K1|A0A136A3K1_9ALTE	GT-A|TMhelix	GT2(1-294)|TMhelix(260-282)
tr|A0A136JRK1|A0A136JRK1_9BACT	GT-A|TMhelix	GT2(27-274)|TMhelix(280-302)
tr|A0A136K5M9|A0A136K5M9_9BACT	GT-A|TMhelix	GT2(1-291)|TMhelix(263-285)
tr|A0A136KYU3|A0A136KYU3_9BACT	GT-A|TMhelix	GT2(7-300)|TMhelix(264-286)
tr|A0A136L8B4|A0A136L8B4_9BACT	GT-A|TMhelix	GT_2_like_c(8-228)|TMhelix(262-284)
tr|A0A136NW61|A0A136NW61_9CHLR	GT-A|TMhelix	GT2(1-304)|TMhelix(252-274)
tr|A0A139T139|A0A139T139_9FIRM	GT-A|TMhelix	GT2(12-311)|TMhelix(276-298)
tr|A0A140L6W6|A0A140L6W6_9CLOT	GT-A|TMhelix	GT_2_like_c(5-227)|TMhelix(259-281)
tr|A0A142HFL5|A0A142HFL5_9BACT	GT-A|TMhelix	GT_2_like_c(8-219)|TMhelix(248-270)
tr|A0A142HMM6|A0A142HMM6_9SPHI	GT-A|TMhelix	GT2(8-274)|TMhelix(249-271)
tr|A0A142HVM3|A0A142HVM3_9SPHI	GT-A|TMhelix	GT2(1-292)|TMhelix(253-271)
tr|A0A142HWI2|A0A142HWI2_9SPHI	GT-A|TMhelix	GT2(1-287)|TMhelix(251-268)
tr|A0A142L2V3|A0A142L2V3_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(38-228)|TMhelix(241-260)
tr|A0A142Z021|A0A142Z021_9BURK	GT-A|TMhelix	GT2(5-270)|TMhelix(254-271)
tr|A0A148KLM6|A0A148KLM6_9ALTE	GT-A|TMhelix	GT2(6-288)|TMhelix(240-259)
tr|A0A149Q3X1|A0A149Q3X1_9PROT	GT-A|TMhelix	Glyco_tranf_GTA_type(18-262)|TMhelix(266-287)
tr|A0A150AKK8|A0A150AKK8_9BACT	GT-A|TMhelix	GT_2_like_c(5-222)|TMhelix(241-263)
tr|A0A150IVK7|A0A150IVK7_9EURY	GT-A|TMhelix	GT2(1-321)|TMhelix(290-312)
tr|A0A150X7Z0|A0A150X7Z0_9BACT	GT-A|TMhelix	GT_2_like_c(10-230)|TMhelix(261-283)
tr|A0A150XC16|A0A150XC16_9BACT	GT-A|TMhelix	GT2(1-298)|TMhelix(258-280)
tr|A0A150XHP0|A0A150XHP0_9BACT	GT-A|TMhelix	GT2(4-298)|TMhelix(258-280)
tr|A0A150ZPD8|A0A150ZPD8_9FLAO	GT-A|TMhelix	GT2(1-242)|TMhelix(252-274)
tr|A0A151AK26|A0A151AK26_9CLOT	GT-A|TMhelix	GT_2_like_b(7-245)|TMhelix(258-277)
tr|A0A151ASW8|A0A151ASW8_9CLOT	GT-A|TMhelix	GT_2_like_c(5-227)|TMhelix(262-284)
tr|A0A158IY25|A0A158IY25_9BURK	GT-A|TMhelix	GT2_RfbF_like(21-269)|TMhelix(276-298)
tr|A0A162MQ92|A0A162MQ92_9FIRM	GT-A|TMhelix	Glyco_tranf_GTA_type(7-273)|TMhelix(276-295)
tr|A0A162P1G7|A0A162P1G7_9BACT	GT-A|TMhelix	Glyco_tranf_GTA_type(6-215)|TMhelix(237-259)
tr|A0A163W4E2|A0A163W4E2_9RHOB	GT-A|TMhelix	mycofact_glyco(14-235)|TMhelix(259-276)
tr|A0A165TVT0|A0A165TVT0_9GAMM	GT-A|TMhelix	Glyco_tranf_GTA_type(9-257)|TMhelix(264-286)
tr|A0A165ZUG1|A0A165ZUG1_9EURY	GT-A|TMhelix	GT_2_like_c(5-235)|TMhelix(270-292)
tr|A0A166BWD7|A0A166BWD7_9EURY	GT-A|TMhelix	GT2(1-289)|TMhelix(249-266)
tr|A0A166BWG0|A0A166BWG0_9EURY	GT-A|TMhelix	GT_2_like_c(5-224)|TMhelix(256-278)
tr|A0A166CNE3|A0A166CNE3_9EURY	GT-A|TMhelix	GT_2_like_c(5-264)|TMhelix(296-318)
tr|A0A166E053|A0A166E053_9EURY	GT-A|TMhelix	GT2(1-301)|TMhelix(256-278)
tr|A0A166E062|A0A166E062_9EURY	GT-A|TMhelix	GT_2_like_c(5-232)|TMhelix(267-289)
tr|A0A167T0C1|A0A167T0C1_9BACI	GT-A|TMhelix	GT_2_like_c(5-227)|TMhelix(261-283)
tr|A0A168IC29|A0A168IC29_9ACTN	GT-A|TMhelix	GT2(81-275)|TMhelix(228-250)
tr|A0A172TJ73|A0A172TJ73_9BACL	GT-A|TMhelix	GT2(1-285)|TMhelix(260-282)
tr|A0A172U7F1|A0A172U7F1_9GAMM	GT-A|TMhelix	GT2_RfbF_like(16-260)|TMhelix(266-288)
tr|A0A174DAW4|A0A174DAW4_9CLOT	GT-A|TMhelix	GT2(4-289)|TMhelix(242-264)
tr|A0A176EWN4|A0A176EWN4_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(14-265)|TMhelix(263-282)
tr|A0A176KWC7|A0A176KWC7_9ACTN	GT-A|TMhelix	GT2(1-256)|TMhelix(220-242)
tr|A0A177MW67|A0A177MW67_9GAMM	GT-A|TMhelix	GT2(12-304)|TMhelix(271-293)
tr|A0A179DDB5|A0A179DDB5_9SPHI	GT-A|TMhelix	GT2(1-265)|TMhelix(253-275)
tr|A0A179DK98|A0A179DK98_9SPHI	GT-A|TMhelix	GT2(1-280)|TMhelix(247-269)
tr|A0A191V665|A0A191V665_9ACTN	GT-A|TMhelix	GT2(1-255)|TMhelix(220-242)
tr|A0A1A5PFU8|A0A1A5PFU8_9ACTN	GT-A|TMhelix	GT2(3-246)|TMhelix(211-233)
tr|A0A1A7QLQ0|A0A1A7QLQ0_9FLAO	GT-A|TMhelix	GT2(1-288)|TMhelix(251-273)
tr|A0A1A8XEG7|A0A1A8XEG7_9PROT	GT-A|TMhelix	GT2(5-297)|TMhelix(260-282)
tr|A0A1A8XFU4|A0A1A8XFU4_9PROT	GT-A|TMhelix	GT2(19-327)|TMhelix(267-289)
tr|A0A1A9NC36|A0A1A9NC36_9BURK	GT-A|TMhelix	GT2_RfbF_like(21-269)|TMhelix(276-298)
tr|A0A1B1G110|A0A1B1G110_9BACT	GT-A|TMhelix	GT2(8-245)|TMhelix(247-264)
tr|A0A1B1MLL1|A0A1B1MLL1_STRLN	GT-A|TMhelix	GT2(1-255)|TMhelix(220-242)
tr|A0A1B1PYZ7|A0A1B1PYZ7_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(17-260)|TMhelix(262-284)
tr|A0A1B1Q3M0|A0A1B1Q3M0_9CHLB	GT-A|TMhelix	GT_2_like_c(9-229)|TMhelix(259-281)
tr|A0A1B1Q4V4|A0A1B1Q4V4_9CHLB	GT-A|TMhelix	GT2(7-289)|TMhelix(255-277)
tr|A0A1B2EQG6|A0A1B2EQG6_9RHIZ	GT-A|TMhelix	GT2(9-272)|TMhelix(261-283)
tr|A0A1B3LMD7|A0A1B3LMD7_9PROT	GT-A|TMhelix	GT2(1-303)|TMhelix(260-279)
tr|A0A1B7LDQ9|A0A1B7LDQ9_9FIRM	GT-A|TMhelix	GT2(10-331)|TMhelix(287-309)
tr|A0A1B7ZDA0|A0A1B7ZDA0_9FLAO	GT-A|TMhelix	GT2(1-290)|TMhelix(261-283)
tr|A0A1B9B1R8|A0A1B9B1R8_9BACI	GT-A|TMhelix	GT2(4-279)|TMhelix(251-273)
tr|A0A1C2GJ77|A0A1C2GJ77_9SPHI	GT-A|TMhelix	GT2(1-284)|TMhelix(252-269)
tr|A0A1C2GPP6|A0A1C2GPP6_9SPHI	GT-A|TMhelix	GT2(6-277)|TMhelix(255-277)
tr|A0A1C2HRP8|A0A1C2HRP8_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(16-265)|TMhelix(265-287)
tr|A0A1C2IQC6|A0A1C2IQC6_ACITH	GT-A|TMhelix	Glyco_tranf_GTA_type(10-255)|TMhelix(259-278)
tr|A0A1C4ECU0|A0A1C4ECU0_9BACT	GT-A|TMhelix	GT_2_like_c(5-213)|TMhelix(265-287)
tr|A0A1C4IRH5|A0A1C4IRH5_9ACTN	GT-A|TMhelix	GT2(14-278)|TMhelix(233-255)
tr|A0A1C5HUE2|A0A1C5HUE2_9ACTN	GT-A|TMhelix	GT2(2-232)|TMhelix(244-266)
tr|A0A1C6NPI0|A0A1C6NPI0_9ACTN	GT-A|TMhelix	GT2(12-269)|TMhelix(232-254)
tr|A0A1C6P026|A0A1C6P026_9ACTN	GT-A|TMhelix	GT2(12-269)|TMhelix(232-254)
tr|A0A1D2R891|A0A1D2R891_9EURY	GT-A|TMhelix	GT_2_like_c(18-222)|TMhelix(254-271)
tr|A0A1D2W531|A0A1D2W531_9EURY	GT-A|TMhelix	GT2(2-339)|TMhelix(293-315)
tr|A0A1D2W554|A0A1D2W554_9EURY	GT-A|TMhelix	GT2(2-307)|TMhelix(298-320)
tr|A0A1D2W7W8|A0A1D2W7W8_9EURY	GT-A|TMhelix	GT2(4-340)|TMhelix(295-317)
tr|A0A1D2W801|A0A1D2W801_9EURY	GT-A|TMhelix	GT2(2-342)|TMhelix(298-320)
tr|A0A1D2WD85|A0A1D2WD85_9EURY	GT-A|TMhelix	GT2(1-336)|TMhelix(291-313)
tr|A0A1D2WLX4|A0A1D2WLX4_9EURY	GT-A|TMhelix	GT2(1-271)|TMhelix(259-281)
tr|A0A1D2X2W8|A0A1D2X2W8_9EURY	GT-A|TMhelix	GT2(5-296)|TMhelix(246-268)
tr|A0A1D3L1P4|A0A1D3L1P4_9EURY	GT-A|TMhelix	GT2(5-361)|TMhelix(317-334)
tr|A0A1D3L467|A0A1D3L467_9EURY	GT-A|TMhelix	GT2(4-332)|TMhelix(310-332)
tr|A0A1D3L4A3|A0A1D3L4A3_9EURY	GT-A|TMhelix	GT2(1-340)|TMhelix(296-318)
tr|A0A1D7QNV9|A0A1D7QNV9_9SPHI	GT-A|TMhelix	GT2(1-282)|TMhelix(240-262)
tr|A0A1D7VQQ8|A0A1D7VQQ8_9ACTN	GT-A|TMhelix	GT2(1-260)|TMhelix(223-245)
tr|A0A1D7XPP0|A0A1D7XPP0_9FLAO	GT-A|TMhelix	GT2(1-301)|TMhelix(251-273)
tr|A0A1D8SXL5|A0A1D8SXL5_STROV	GT-A|TMhelix	GT2(1-255)|TMhelix(220-242)
tr|A0A1E2UIW3|A0A1E2UIW3_9GAMM	GT-A|TMhelix	GT2_RfbF_like(23-270)|TMhelix(274-296)
tr|A0A1E4HWH7|A0A1E4HWH7_9PSEU	GT-A|TMhelix	GT_2_like_c(8-213)|TMhelix(241-263)
tr|A0A1E5A8G1|A0A1E5A8G1_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(15-288)|TMhelix(287-309)
tr|A0A1E5A9X4|A0A1E5A9X4_9RHOB	GT-A|TMhelix	Glyco_tranf_GTA_type(22-276)|TMhelix(279-298)
