tr|L1JYB0|L1JYB0_GUITH	TPR_12|PilF|GT-A	TPR_12(238-292)|PilF(267-324)|Glyco_transf_15(372-647)
tr|A0A1E4TAB7|A0A1E4TAB7_9ASCO	TMhelix|GT-A	TMhelix(7-26)|KTR1(71-373)
tr|A0A1E4TIZ2|A0A1E4TIZ2_9ASCO	TMhelix|GT-A	TMhelix(13-35)|KTR1(13-454)
tr|A0A1E4TPV7|A0A1E4TPV7_PACTA	TMhelix|GT-A	TMhelix(56-78)|KTR1(101-553)
tr|A0A1E4U1E7|A0A1E4U1E7_PACTA	TMhelix|GT-A	TMhelix(9-26)|KTR1(107-434)
tr|A0A1E5R3M9|A0A1E5R3M9_9ASCO	TMhelix|GT-A	TMhelix(13-32)|KTR1(187-511)
tr|A0A1E5RL50|A0A1E5RL50_9ASCO	TMhelix|GT-A	TMhelix(37-56)|KTR1(30-469)
tr|A0A1E5RM32|A0A1E5RM32_9ASCO	TMhelix|GT-A	TMhelix(7-26)|KTR1(66-403)
tr|A0A1E5RSC2|A0A1E5RSC2_9ASCO	TMhelix|GT-A	TMhelix(7-29)|KTR1(98-422)
tr|A0A1E5RSE8|A0A1E5RSE8_9ASCO	TMhelix|GT-A	TMhelix(7-29)|KTR1(98-422)
tr|A0A1F5LYR1|A0A1F5LYR1_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(117-500)
tr|A0A1F7ZR22|A0A1F7ZR22_9EURO	TMhelix|GT-A	TMhelix(54-76)|KTR1(121-506)
tr|A0A1G4B260|A0A1G4B260_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(73-393)
tr|A0A1G4B564|A0A1G4B564_9PEZI	TMhelix|GT-A	TMhelix(54-76)|KTR1(117-502)
tr|A0A1G4BGP0|A0A1G4BGP0_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(106-426)
tr|A0A1G4J5M6|A0A1G4J5M6_9SACH	TMhelix|GT-A	TMhelix(26-43)|KTR1(31-407)
tr|A0A1G4JJT1|A0A1G4JJT1_9SACH	TMhelix|GT-A	TMhelix(13-32)|KTR1(8-462)
tr|A0A1G4K135|A0A1G4K135_9SACH	TMhelix|GT-A	TMhelix(12-34)|KTR1(39-384)
tr|A0A1G4KG74|A0A1G4KG74_9SACH	TMhelix|GT-A	TMhelix(9-26)|KTR1(121-436)
tr|A0A1G4KGC0|A0A1G4KGC0_9SACH	TMhelix|GT-A	TMhelix(5-27)|KTR1(2-422)
tr|A0A1G4KLM6|A0A1G4KLM6_9SACH	TMhelix|GT-A	TMhelix(12-31)|KTR1(4-494)
tr|A0A1G4MDJ6|A0A1G4MDJ6_LACFM	TMhelix|GT-A	TMhelix(17-35)|KTR1(16-493)
tr|A0A1G4MI57|A0A1G4MI57_LACFM	TMhelix|GT-A	TMhelix(7-29)|KTR1(145-468)
tr|A0A1J7IQZ5|A0A1J7IQZ5_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(15-355)
tr|A0A1J7J494|A0A1J7J494_9PEZI	TMhelix|GT-A	TMhelix(54-76)|KTR1(56-474)
tr|A0A1J7JHC1|A0A1J7JHC1_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(95-415)
tr|A0A1J9P4R0|A0A1J9P4R0_9EURO	TMhelix|GT-A	TMhelix(49-71)|KTR1(37-502)
tr|A0A1J9PA21|A0A1J9PA21_9EURO	TMhelix|GT-A	TMhelix(50-69)|KTR1(56-415)
tr|A0A1J9S3V3|A0A1J9S3V3_9PEZI	TMhelix|GT-A	TMhelix(49-71)|KTR1(53-507)
tr|A0A1L0CYZ0|A0A1L0CYZ0_9ASCO	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_15(91-417)
tr|A0A1L0DKI6|A0A1L0DKI6_9ASCO	TMhelix|GT-A	TMhelix(35-57)|KTR1(34-527)
tr|A0A1L7WVG7|A0A1L7WVG7_9HELO	TMhelix|GT-A	TMhelix(7-26)|KTR1(74-358)
tr|A0A1L7WW74|A0A1L7WW74_9HELO	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-499)
tr|A0A1L7X7N1|A0A1L7X7N1_9HELO	TMhelix|GT-A	TMhelix(91-108)|KTR1(169-459)
tr|A0A1L9NLR8|A0A1L9NLR8_ASPTU	TMhelix|GT-A	TMhelix(48-70)|KTR1(36-498)
tr|A0A1L9P3N9|A0A1L9P3N9_ASPVE	TMhelix|GT-A	TMhelix(48-70)|KTR1(52-495)
tr|A0A1L9Q1Z1|A0A1L9Q1Z1_ASPVE	TMhelix|GT-A	TMhelix(7-24)|KTR1(75-374)
tr|A0A1L9RQU0|A0A1L9RQU0_ASPWE	TMhelix|GT-A	TMhelix(48-70)|KTR1(113-498)
tr|A0A1L9SV60|A0A1L9SV60_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-499)
tr|A0A1L9TRB3|A0A1L9TRB3_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(52-495)
tr|A0A1L9U933|A0A1L9U933_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(36-498)
tr|A0A1L9VBU6|A0A1L9VBU6_ASPGL	TMhelix|GT-A	TMhelix(48-70)|KTR1(113-499)
tr|A0A1L9WRP5|A0A1L9WRP5_ASPAC	TMhelix|GT-A	TMhelix(48-70)|KTR1(52-499)
tr|A0A1M2VDS3|A0A1M2VDS3_TRAPU	TMhelix|GT-A	TMhelix(24-46)|KTR1(89-364)
tr|A0A1M2VUI0|A0A1M2VUI0_TRAPU	TMhelix|GT-A	TMhelix(17-36)|KTR1(10-387)
tr|A0A1Q3ET17|A0A1Q3ET17_LENED	TMhelix|GT-A	TMhelix(13-32)|KTR1(74-411)
tr|A0A1Q5UJD9|A0A1Q5UJD9_9EURO	TMhelix|GT-A	TMhelix(7-29)|KTR1(9-381)
tr|A0A1Q8RMJ7|A0A1Q8RMJ7_9PEZI	TMhelix|GT-A	TMhelix(54-76)|KTR1(117-502)
tr|A0A1Q8S9G3|A0A1Q8S9G3_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(106-426)
tr|A0A1R0GUA6|A0A1R0GUA6_9FUNG	TMhelix|GT-A	TMhelix(35-57)|KTR1(39-394)
tr|A0A1R0GYB0|A0A1R0GYB0_9FUNG	TMhelix|GT-A	TMhelix(12-30)|KTR1(8-361)
tr|A0A1R0GZ00|A0A1R0GZ00_9FUNG	TMhelix|GT-A	TMhelix(7-29)|KTR1(169-452)
tr|A0A1R0GZ24|A0A1R0GZ24_9FUNG	TMhelix|GT-A	TMhelix(7-29)|KTR1(109-496)
tr|A0A1R1PPZ4|A0A1R1PPZ4_ZANCU	TMhelix|GT-A	TMhelix(21-39)|KTR1(68-369)
tr|A0A1R1XBA7|A0A1R1XBA7_9FUNG	TMhelix|GT-A	TMhelix(12-29)|KTR1(43-370)
tr|A0A1R1XTK5|A0A1R1XTK5_9FUNG	TMhelix|GT-A	TMhelix(13-35)|KTR1(160-498)
tr|A0A1R1Y3E6|A0A1R1Y3E6_9FUNG	TMhelix|GT-A	TMhelix(7-26)|KTR1(189-515)
tr|A0A1R1Y6H8|A0A1R1Y6H8_9FUNG	TMhelix|GT-A	TMhelix(7-29)|KTR1(1-366)
tr|A0A1R1Y8Y0|A0A1R1Y8Y0_9FUNG	TMhelix|GT-A	TMhelix(13-35)|KTR1(160-498)
tr|A0A1R3R5X6|A0A1R3R5X6_ASPC5	TMhelix|GT-A	TMhelix(48-70)|KTR1(36-499)
tr|A0A1V1SVF9|A0A1V1SVF9_9FUNG	TMhelix|GT-A	TMhelix(7-26)|KTR1(84-371)
tr|A0A1V1SYX1|A0A1V1SYX1_9FUNG	TMhelix|GT-A	TMhelix(95-112)|Glyco_transf_15(158-476)
tr|A0A1V1TEQ6|A0A1V1TEQ6_9FUNG	TMhelix|GT-A	TMhelix(53-75)|KTR1(55-503)
tr|A0A1V1TQ26|A0A1V1TQ26_9FUNG	TMhelix|GT-A	TMhelix(7-26)|KTR1(151-471)
tr|A0A1V1TSX0|A0A1V1TSX0_9FUNG	TMhelix|GT-A	TMhelix(21-40)|KTR1(47-411)
tr|A0A1V2KYY8|A0A1V2KYY8_CYBFA	TMhelix|GT-A	TMhelix(19-38)|Glyco_transf_15(119-439)
tr|A0A1V2LCU8|A0A1V2LCU8_CYBFA	TMhelix|GT-A	TMhelix(32-54)|KTR1(92-526)
tr|A0A1V6NH63|A0A1V6NH63_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(52-501)
tr|A0A1V6PCT4|A0A1V6PCT4_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(54-502)
tr|A0A1V6R4G6|A0A1V6R4G6_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(52-501)
tr|A0A1V6TMP6|A0A1V6TMP6_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(54-500)
tr|A0A1V6TZE8|A0A1V6TZE8_9EURO	TMhelix|GT-A	TMhelix(7-24)|KTR1(58-381)
tr|A0A1V6U2Z9|A0A1V6U2Z9_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(54-501)
tr|A0A1V6V129|A0A1V6V129_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(52-501)
tr|A0A1V6Y6X3|A0A1V6Y6X3_PENNA	TMhelix|GT-A	TMhelix(48-70)|KTR1(52-501)
tr|A0A1V8SM65|A0A1V8SM65_9PEZI	TMhelix|GT-A	TMhelix(52-74)|KTR1(162-482)
tr|A0A1V8TD93|A0A1V8TD93_9PEZI	TMhelix|GT-A	TMhelix(52-74)|KTR1(162-482)
tr|A0A1V8TFY4|A0A1V8TFY4_9PEZI	TMhelix|GT-A	TMhelix(55-77)|KTR1(60-527)
tr|A0A1V8TT95|A0A1V8TT95_9PEZI	TMhelix|GT-A	TMhelix(55-77)|KTR1(53-527)
tr|A0A1V8U215|A0A1V8U215_9PEZI	TMhelix|GT-A	TMhelix(21-38)|KTR1(38-403)
tr|A0A1V8U6Z5|A0A1V8U6Z5_9PEZI	TMhelix|GT-A	TMhelix(21-38)|KTR1(38-416)
tr|A0A1V8US79|A0A1V8US79_9PEZI	TMhelix|GT-A	TMhelix(52-74)|KTR1(162-482)
tr|A0A1V8UVT0|A0A1V8UVT0_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(13-367)
tr|A0A1V8UWK1|A0A1V8UWK1_9PEZI	TMhelix|GT-A	TMhelix(55-77)|KTR1(60-527)
tr|A0A1V8UWZ1|A0A1V8UWZ1_9PEZI	TMhelix|GT-A	TMhelix(7-24)|KTR1(120-440)
tr|A0A1V8V1K5|A0A1V8V1K5_9PEZI	TMhelix|GT-A	TMhelix(55-77)|KTR1(53-527)
tr|A0A1W5D5B1|A0A1W5D5B1_9LECA	TMhelix|GT-A	TMhelix(49-71)|KTR1(114-433)
tr|A0A1W5DB65|A0A1W5DB65_9LECA	TMhelix|GT-A	TMhelix(61-83)|KTR1(136-456)
tr|A0A1W5DEV5|A0A1W5DEV5_9LECA	TMhelix|GT-A	TMhelix(7-26)|KTR1(2-368)
tr|A0A1X0PAF3|A0A1X0PAF3_9TRYP	TMhelix|GT-A	TMhelix(7-24)|Glyco_transf_15(95-301)
tr|A0A1X2I729|A0A1X2I729_9FUNG	TMhelix|GT-A	TMhelix(17-39)|KTR1(100-417)
tr|A0A1X2ICP4|A0A1X2ICP4_9FUNG	TMhelix|GT-A	TMhelix(16-38)|KTR1(62-380)
tr|A0A1X2IDP9|A0A1X2IDP9_9FUNG	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_15(61-374)
tr|A0A1X7QZB1|A0A1X7QZB1_9SACH	TMhelix|GT-A	TMhelix(19-41)|KTR1(19-496)
tr|A0A1X7QZT6|A0A1X7QZT6_9SACH	TMhelix|GT-A	TMhelix(12-34)|KTR1(54-392)
tr|A0A1X7R102|A0A1X7R102_9SACH	TMhelix|GT-A	TMhelix(13-30)|KTR1(13-426)
tr|A0A1X7R1P9|A0A1X7R1P9_9SACH	TMhelix|GT-A	TMhelix(29-46)|KTR1(82-425)
tr|A0A1X7R2Y2|A0A1X7R2Y2_9SACH	TMhelix|GT-A	TMhelix(12-34)|KTR1(155-478)
tr|A0A1X7R6Y4|A0A1X7R6Y4_9SACH	TMhelix|GT-A	TMhelix(27-44)|Glyco_transf_15(144-518)
tr|A0A1X7RL35|A0A1X7RL35_ZYMTR	TMhelix|GT-A	TMhelix(55-77)|KTR1(97-511)
tr|A0A1X7S215|A0A1X7S215_ZYMTR	TMhelix|GT-A	TMhelix(7-26)|KTR1(65-375)
tr|A0A1Y1V0R2|A0A1Y1V0R2_9FUNG	TMhelix|GT-A	TMhelix(7-25)|KTR1(27-330)
tr|A0A1Y1VWI4|A0A1Y1VWI4_9FUNG	TMhelix|GT-A	TMhelix(45-64)|KTR1(105-405)
tr|A0A1Y1WIE5|A0A1Y1WIE5_9FUNG	TMhelix|GT-A	TMhelix(7-29)|KTR1(27-360)
tr|A0A1Y1YZ27|A0A1Y1YZ27_9PLEO	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-366)
tr|A0A1Y1ZI85|A0A1Y1ZI85_9PLEO	TMhelix|GT-A	TMhelix(50-72)|KTR1(52-505)
tr|A0A1Y2BZY1|A0A1Y2BZY1_9FUNG	TMhelix|GT-A	TMhelix(7-29)|KTR1(3-362)
tr|A0A1Y2DW00|A0A1Y2DW00_9PEZI	TMhelix|GT-A	TMhelix(52-74)|KTR1(54-505)
tr|A0A1Y2E1P8|A0A1Y2E1P8_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(136-456)
tr|A0A1Y2E3A8|A0A1Y2E3A8_9PEZI	TMhelix|GT-A	TMhelix(12-31)|KTR1(42-402)
tr|A0A1Y2EJC0|A0A1Y2EJC0_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(68-358)
tr|A0A1Y2F6W6|A0A1Y2F6W6_9ASCO	TMhelix|GT-A	TMhelix(9-31)|KTR1(54-373)
tr|A0A1Y2F828|A0A1Y2F828_9BASI	TMhelix|GT-A	TMhelix(15-37)|KTR1(91-401)
tr|A0A1Y2FSI7|A0A1Y2FSI7_9ASCO	TMhelix|GT-A	TMhelix(38-57)|KTR1(89-487)
tr|A0A1Z5SV81|A0A1Z5SV81_HORWE	TMhelix|GT-A	TMhelix(37-54)|KTR1(35-390)
tr|A0A1Z5SXT3|A0A1Z5SXT3_HORWE	TMhelix|GT-A	TMhelix(55-77)|KTR1(97-542)
tr|A0A1Z5T4X6|A0A1Z5T4X6_HORWE	TMhelix|GT-A	TMhelix(55-77)|KTR1(97-542)
tr|A0A1Z5T4Y2|A0A1Z5T4Y2_HORWE	TMhelix|GT-A	TMhelix(36-55)|KTR1(36-377)
tr|A0A225B7F7|A0A225B7F7_9EURO	TMhelix|GT-A	TMhelix(13-30)|KTR1(59-375)
tr|A0A229XG89|A0A229XG89_9EURO	TMhelix|GT-A	TMhelix(7-29)|KTR1(67-336)
tr|A0A231MRH8|A0A231MRH8_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(91-501)
tr|A0A284QNZ6|A0A284QNZ6_9AGAR	TMhelix|GT-A	TMhelix(7-26)|KTR1(8-358)
tr|A0A284RBB6|A0A284RBB6_9AGAR	TMhelix|GT-A	TMhelix(13-35)|KTR1(81-390)
tr|A0A286UL46|A0A286UL46_9HOMO	TMhelix|GT-A	TMhelix(20-42)|KTR1(79-396)
tr|A0A286UT56|A0A286UT56_9HOMO	TMhelix|GT-A	TMhelix(66-85)|KTR1(66-457)
tr|A0A2B7WKU6|A0A2B7WKU6_9EURO	TMhelix|GT-A	TMhelix(49-71)|KTR1(112-500)
tr|A0A2B7YDV3|A0A2B7YDV3_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(110-500)
tr|A0A2B7Z1V4|A0A2B7Z1V4_9EURO	TMhelix|GT-A	TMhelix(177-199)|Glyco_transf_15(266-510)
tr|A0A2B7ZVY9|A0A2B7ZVY9_9EURO	TMhelix|GT-A	TMhelix(49-71)|KTR1(37-495)
tr|A0A2C5WZL6|A0A2C5WZL6_9PEZI	TMhelix|GT-A	TMhelix(52-74)|KTR1(113-499)
tr|A0A2C5X4R4|A0A2C5X4R4_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(12-360)
tr|A0A2C5XIA4|A0A2C5XIA4_9HYPO	TMhelix|GT-A	TMhelix(9-26)|KTR1(110-430)
tr|A0A2C5YAV4|A0A2C5YAV4_9HYPO	TMhelix|GT-A	TMhelix(7-26)|KTR1(110-430)
tr|A0A2C5YPV5|A0A2C5YPV5_9HYPO	TMhelix|GT-A	TMhelix(53-75)|KTR1(116-500)
tr|A0A2C5Z9N5|A0A2C5Z9N5_9HYPO	TMhelix|GT-A	TMhelix(7-26)|KTR1(107-427)
tr|A0A2C5ZIG6|A0A2C5ZIG6_9HYPO	TMhelix|GT-A	TMhelix(7-26)|KTR1(11-360)
tr|A0A2C5ZN88|A0A2C5ZN88_9HYPO	TMhelix|GT-A	TMhelix(53-75)|KTR1(116-500)
tr|A0A2C6ABV7|A0A2C6ABV7_9HYPO	TMhelix|GT-A	TMhelix(7-26)|KTR1(78-377)
tr|A0A2D3ULI3|A0A2D3ULI3_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(109-428)
tr|A0A2D3UXB9|A0A2D3UXB9_9PEZI	TMhelix|GT-A	TMhelix(55-77)|KTR1(53-510)
tr|A0A2D3V1G1|A0A2D3V1G1_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(71-396)
tr|A0A2G5H883|A0A2G5H883_CERBT	TMhelix|GT-A	TMhelix(7-24)|KTR1(116-448)
tr|A0A2G5I1K0|A0A2G5I1K0_CERBT	TMhelix|GT-A	TMhelix(55-77)|KTR1(43-526)
tr|A0A2G7FJ96|A0A2G7FJ96_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(115-500)
tr|A0A2G8SLK1|A0A2G8SLK1_9APHY	TMhelix|GT-A	TMhelix(28-45)|KTR1(109-416)
tr|A0A2H0ZWE7|A0A2H0ZWE7_CANAR	TMhelix|GT-A	TMhelix(21-43)|KTR1(19-517)
tr|A0A2H2Z6Y2|A0A2H2Z6Y2_9HYPO	TMhelix|GT-A	TMhelix(7-26)|KTR1(13-358)
tr|A0A2H2ZSS2|A0A2H2ZSS2_9HYPO	TMhelix|GT-A	TMhelix(7-26)|KTR1(3-402)
tr|A0A2H2ZU62|A0A2H2ZU62_9HYPO	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-495)
tr|A0A2H3ARD0|A0A2H3ARD0_9AGAR	TMhelix|GT-A	TMhelix(7-26)|KTR1(8-380)
tr|A0A2H3CCH9|A0A2H3CCH9_9AGAR	TMhelix|GT-A	TMhelix(13-35)|KTR1(81-390)
tr|A0A2H3CXI9|A0A2H3CXI9_ARMGA	TMhelix|GT-A	TMhelix(7-26)|KTR1(8-388)
tr|A0A2H3EI83|A0A2H3EI83_ARMGA	TMhelix|GT-A	TMhelix(13-35)|KTR1(81-390)
tr|A0A2H3EP25|A0A2H3EP25_9HELO	TMhelix|GT-A	TMhelix(7-29)|KTR1(7-408)
tr|A0A2H3ESG3|A0A2H3ESG3_9HELO	TMhelix|GT-A	TMhelix(7-29)|KTR1(73-358)
tr|A0A2H3EWA9|A0A2H3EWA9_9HELO	TMhelix|GT-A	TMhelix(7-29)|KTR1(73-358)
tr|A0A2H3F7U4|A0A2H3F7U4_9HELO	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-499)
tr|A0A2H3FZH6|A0A2H3FZH6_9HELO	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-499)
tr|A0A2H3HBW1|A0A2H3HBW1_FUSOX	TMhelix|GT-A	TMhelix(7-26)|KTR1(16-358)
tr|A0A2H3HD75|A0A2H3HD75_FUSOX	TMhelix|GT-A	TMhelix(52-74)|KTR1(58-503)
tr|A0A2H3IDD9|A0A2H3IDD9_9EURO	TMhelix|GT-A	TMhelix(49-71)|KTR1(51-496)
tr|A0A2H3SMK9|A0A2H3SMK9_FUSOX	TMhelix|GT-A	TMhelix(52-74)|KTR1(58-503)
tr|A0A2H3T5B3|A0A2H3T5B3_FUSOX	TMhelix|GT-A	TMhelix(7-26)|KTR1(16-375)
tr|A0A2H5RS60|A0A2H5RS60_RHIID	TMhelix|GT-A	TMhelix(12-34)|KTR1(17-383)
tr|A0A2H5UH06|A0A2H5UH06_RHIID	TMhelix|GT-A	TMhelix(21-38)|KTR1(70-376)
tr|A0A2I0RS08|A0A2I0RS08_9PEZI	TMhelix|GT-A	TMhelix(7-24)|KTR1(111-443)
tr|A0A2I0RZY6|A0A2I0RZY6_9PEZI	TMhelix|GT-A	TMhelix(55-77)|KTR1(43-526)
tr|A0A2I1CIR8|A0A2I1CIR8_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(91-502)
tr|A0A2I1EVQ7|A0A2I1EVQ7_9GLOM	TMhelix|GT-A	TMhelix(12-34)|KTR1(17-383)
tr|A0A2I2FN50|A0A2I2FN50_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(36-499)
tr|A0A2I2G360|A0A2I2G360_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(115-500)
tr|A0A2J5HHU8|A0A2J5HHU8_9EURO	TMhelix|GT-A	TMhelix(48-70)|KTR1(36-499)
tr|A0A2J5I7S3|A0A2J5I7S3_9EURO	TMhelix|GT-A	TMhelix(7-24)|KTR1(5-394)
tr|A0A2J6PZ08|A0A2J6PZ08_9HELO	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-389)
tr|A0A2J6Q6D7|A0A2J6Q6D7_9HELO	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-501)
tr|A0A2J6Q9C8|A0A2J6Q9C8_9HELO	TMhelix|GT-A	TMhelix(83-102)|KTR1(163-452)
tr|A0A2J6RC95|A0A2J6RC95_9HELO	TMhelix|GT-A	TMhelix(26-48)|KTR1(25-412)
tr|A0A2J6RSG1|A0A2J6RSG1_9HELO	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-501)
tr|A0A2J6T7H4|A0A2J6T7H4_9HELO	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-501)
tr|A0A2J6TIQ1|A0A2J6TIQ1_9HELO	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-394)
tr|A0A2J6TMW8|A0A2J6TMW8_9HELO	TMhelix|GT-A	TMhelix(88-105)|KTR1(148-457)
tr|A0A2K0TS30|A0A2K0TS30_9HYPO	TMhelix|GT-A	TMhelix(7-26)|KTR1(13-358)
tr|A0A2K0VVM0|A0A2K0VVM0_GIBNY	TMhelix|GT-A	TMhelix(7-26)|KTR1(16-358)
tr|A0A2K0VZQ2|A0A2K0VZQ2_GIBNY	TMhelix|GT-A	TMhelix(52-74)|KTR1(58-503)
tr|A0A2K3Q9C4|A0A2K3Q9C4_9HYPO	TMhelix|GT-A	TMhelix(54-76)|KTR1(117-501)
tr|A0A2K3QEQ6|A0A2K3QEQ6_9HYPO	TMhelix|GT-A	TMhelix(47-64)|KTR1(39-397)
tr|A0A2N1JC82|A0A2N1JC82_9BASI	TMhelix|GT-A	TMhelix(12-31)|KTR1(107-428)
tr|A0A2N3NA33|A0A2N3NA33_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(94-414)
tr|A0A2N3NLQ2|A0A2N3NLQ2_9PEZI	TMhelix|GT-A	TMhelix(51-73)|KTR1(114-497)
tr|A0A2N6NB02|A0A2N6NB02_BEABA	TMhelix|GT-A	TMhelix(51-73)|KTR1(114-496)
tr|A0A2P4GS44|A0A2P4GS44_QUESU	TMhelix|GT-A	TMhelix(51-73)|KTR1(144-462)
tr|A0A2P4J9X3|A0A2P4J9X3_QUESU	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_15(6-331)
tr|A0A2P4MM94|A0A2P4MM94_QUESU	TMhelix|GT-A	TMhelix(55-77)|KTR1(60-525)
tr|A0A2P5HRC0|A0A2P5HRC0_9PEZI	TMhelix|GT-A	TMhelix(52-74)|KTR1(116-506)
tr|A0A2P5HXT9|A0A2P5HXT9_9PEZI	TMhelix|GT-A	TMhelix(7-29)|KTR1(88-408)
tr|A0A2P5IAN6|A0A2P5IAN6_9PEZI	TMhelix|GT-A	TMhelix(7-26)|KTR1(73-357)
tr|A0A2P5IG29|A0A2P5IG29_9PEZI	TMhelix|GT-A	TMhelix(12-34)|KTR1(38-401)
tr|A1CBG2|A1CBG2_ASPCL	TMhelix|GT-A	TMhelix(48-70)|KTR1(91-501)
tr|A1DDX7|A1DDX7_NEOFI	TMhelix|GT-A	TMhelix(48-70)|KTR1(91-502)
tr|A2RA74|A2RA74_ASPNC	TMhelix|GT-A	TMhelix(48-70)|KTR1(36-498)
tr|A3LNY8|A3LNY8_PICST	TMhelix|GT-A	TMhelix(11-33)|KTR1(88-411)
tr|A3LU94|A3LU94_PICST	TMhelix|GT-A	TMhelix(7-24)|KTR1(10-412)
tr|A3LXG3|A3LXG3_PICST	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_15(100-426)
tr|A5DBF2|A5DBF2_PICGU	TMhelix|GT-A	TMhelix(13-32)|Glyco_transf_15(86-414)
tr|A5DX74|A5DX74_LODEL	TMhelix|GT-A	TMhelix(7-24)|KTR1(9-404)
tr|A5DY05|A5DY05_LODEL	TMhelix|GT-A	TMhelix(13-30)|KTR1(103-427)
tr|A5E1G2|A5E1G2_LODEL	TMhelix|GT-A	TMhelix(21-38)|KTR1(12-461)
tr|A6QZ07|A6QZ07_AJECN	TMhelix|GT-A	TMhelix(49-71)|KTR1(37-500)
tr|A7EEB0|A7EEB0_SCLS1	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-404)
tr|A7F1H1|A7F1H1_SCLS1	TMhelix|GT-A	TMhelix(47-69)|KTR1(110-500)
tr|A7TGM4|A7TGM4_VANPO	TMhelix|GT-A	TMhelix(13-30)|KTR1(78-474)
tr|A7TK53|A7TK53_VANPO	TMhelix|GT-A	TMhelix(5-22)|KTR1(1-424)
tr|A7TLG0|A7TLG0_VANPO	TMhelix|GT-A	TMhelix(19-36)|KTR1(7-403)
tr|A7TLG1|A7TLG1_VANPO	TMhelix|GT-A	TMhelix(13-30)|KTR1(65-412)
tr|A7TMI7|A7TMI7_VANPO	TMhelix|GT-A	TMhelix(9-28)|Glyco_transf_15(115-435)
tr|A7TQU5|A7TQU5_VANPO	TMhelix|GT-A	TMhelix(21-40)|KTR1(153-471)
tr|A7TR69|A7TR69_VANPO	TMhelix|GT-A	TMhelix(21-40)|KTR1(40-397)
tr|A7TR70|A7TR70_VANPO	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_15(15-401)
tr|A7TS48|A7TS48_VANPO	TMhelix|GT-A	TMhelix(16-38)|KTR1(4-386)
tr|A7TSW3|A7TSW3_VANPO	TMhelix|GT-A	TMhelix(27-46)|KTR1(85-437)
tr|A8Q349|A8Q349_MALGO	TMhelix|GT-A	TMhelix(12-34)|KTR1(91-428)
tr|B0DS04|B0DS04_LACBS	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_15(28-349)
tr|B0DSZ6|B0DSZ6_LACBS	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_15(35-353)
tr|B2AMY8|B2AMY8_PODAN	TMhelix|GT-A	TMhelix(7-26)|KTR1(110-430)
tr|B2AP36|B2AP36_PODAN	TMhelix|GT-A	TMhelix(52-74)|KTR1(115-494)
tr|B2B6X4|B2B6X4_PODAN	TMhelix|GT-A	TMhelix(7-26)|KTR1(75-387)
tr|B2WGA8|B2WGA8_PYRTR	TMhelix|GT-A	TMhelix(7-26)|KTR1(6-401)
